Sample,X,Y,Z
190,-0.348,0.422,-0.871
191,-0.281,-0.074,-0.816
192,0.203,-0.191,-1.090
193,0.230,-0.145,-0.953
194,-0.012,0.230,-0.812
195,-0.168,0.469,-1.020
196,-0.113,-0.488,-0.926
197,0.105,-0.371,-1.133
198,0.266,-0.250,-1.027
199,0.438,0.012,-0.801
200,0.035,0.410,-0.777
201,-0.180,0.086,-0.945
202,-0.145,0.016,-1.105
203,0.352,-0.492,-1.172
204,0.332,-0.273,-1.023
205,0.000,0.352,-0.695
206,-0.211,0.188,-0.828
207,-0.074,0.227,-0.949
208,0.188,-0.441,-1.074
209,0.160,-0.312,-1.059
210,0.078,0.004,-0.914
211,-0.086,0.273,-0.918
212,-0.184,0.090,-0.891
213,-0.062,-0.297,-1.012
214,0.281,-0.125,-1.039
215,0.184,-0.180,-0.934
216,-0.215,0.363,-0.828
217,-0.273,0.152,-0.977
218,-0.176,-0.105,-1.176
219,-0.020,-0.250,-1.133
220,0.199,-0.215,-0.898
221,-0.340,0.219,-0.695
222,-0.363,0.148,-0.754
223,-0.109,0.023,-0.961
224,0.086,0.000,-0.969
225,-0.238,-0.324,-1.113
226,0.094,-0.254,-0.973
227,-0.176,0.242,-1.023
228,-0.234,0.258,-0.969
229,0.031,-0.098,-0.758
230,0.074,0.488,-1.004
231,0.238,-0.520,-0.930
232,-0.145,-0.129,-0.809
233,-0.207,-0.039,-0.801
234,-0.059,0.301,-1.102
235,0.211,0.008,-1.172
236,0.113,-0.492,-1.082
237,0.027,0.078,-1.023
238,0.059,-0.113,-0.691
239,-0.008,0.043,-0.969
240,0.086,0.039,-0.816
241,0.137,-0.387,-1.250
242,-0.027,-0.125,-0.863
243,0.086,0.070,-0.984
244,-0.188,0.359,-0.832
245,-0.141,0.145,-0.977
246,0.148,-0.074,-1.062
247,0.133,-0.219,-0.918
248,-0.098,-0.625,-0.922
249,-0.109,0.219,-0.844
250,-0.211,0.398,-0.984
251,0.008,0.211,-1.109
252,-0.031,-0.453,-1.082
253,0.156,-0.289,-0.969
254,-0.094,0.051,-0.809
255,-0.223,0.230,-0.801
256,-0.199,0.031,-0.750
257,0.242,0.227,-1.328
258,-0.074,0.051,-1.113
259,-0.020,-0.348,-0.816
260,-0.051,0.000,-0.785
261,-0.367,0.172,-0.988
262,-0.074,0.230,-0.961
263,0.066,-0.418,-1.023
264,0.176,-0.289,-0.969
265,0.098,-0.098,-0.781
266,-0.254,0.242,-0.895
267,-0.102,0.152,-0.934
268,0.191,-0.461,-1.012
269,0.125,-0.324,-1.098
270,0.047,0.043,-0.977
271,-0.152,0.219,-0.844
272,-0.090,0.246,-1.012
273,-0.074,-0.043,-1.086
274,0.234,-0.145,-0.965
275,0.238,-0.301,-0.738
276,-0.094,-0.004,-0.793
277,-0.293,0.363,-0.871
278,-0.188,-0.039,-1.148
279,0.105,0.055,-1.254
280,0.418,-0.328,-1.137
281,-0.086,-0.121,-0.836
282,-0.301,0.270,-0.684
283,-0.062,0.332,-0.762
284,0.094,-0.543,-0.957
285,0.156,-0.152,-1.168
286,-0.031,0.219,-1.078
287,0.262,0.172,-1.004
288,-0.461,-0.047,-0.754
289,-0.332,-0.055,-1.039
290,0.285,-0.168,-0.973
291,0.301,-0.266,-0.984
292,-0.105,-0.195,-0.801
293,-0.293,0.223,-0.934
294,-0.105,0.332,-0.914
295,-0.043,-0.008,-1.102
296,0.109,-0.348,-1.121
297,0.316,-0.543,-0.941
298,-0.156,-0.254,-0.777
299,-0.203,0.492,-0.699
300,0.016,0.535,-0.906
301,0.121,-0.062,-1.043
302,0.000,-0.355,-1.281
303,0.168,-0.145,-0.973
304,-0.203,0.020,-0.844
305,-0.285,0.656,-0.859
306,0.152,-0.141,-0.910
307,0.262,-0.363,-0.992
308,0.125,-0.645,-1.004
309,0.020,0.285,-0.832
310,-0.363,0.109,-0.840
311,-0.094,0.051,-1.262
312,0.066,0.039,-1.184
313,0.445,-0.500,-0.973
314,-0.129,-0.023,-0.711
315,-0.383,0.277,-0.812
316,-0.070,0.211,-0.906
317,0.000,-0.098,-1.152
318,0.230,-0.355,-1.043
319,0.098,-0.059,-0.945
320,-0.461,0.059,-0.762
321,-0.445,0.359,-0.883
322,0.133,0.031,-1.051
323,0.434,-0.172,-1.152
324,0.016,-0.469,-0.848
325,-0.086,-0.023,-0.789
326,-0.352,0.254,-0.820
327,-0.172,0.121,-1.074
328,0.180,-0.188,-1.148
329,0.195,-0.246,-1.184
330,0.062,-0.414,-0.914
331,-0.203,-0.078,-0.676
332,-0.320,-0.293,-0.730
333,-0.156,-0.422,-0.965
334,0.066,-0.621,-1.051
335,-0.164,-0.578,-1.035
336,-0.371,-0.582,-1.070
337,-0.703,-0.582,-1.070
338,-0.648,-0.707,-0.934
339,-0.395,-0.832,-1.074
340,-0.398,-0.766,-0.977
341,-0.715,-0.633,-0.746
342,-0.871,-0.246,-0.824
343,-0.906,-0.832,-0.969
344,-0.863,-0.668,-1.035
345,-0.719,-0.723,-1.180
346,-0.594,-0.613,-0.953
347,-0.914,-0.465,-0.746
348,-1.035,-0.277,-0.738
349,-0.793,-0.191,-0.809
350,-0.551,-0.902,-0.973
351,-0.637,-0.633,-1.121
352,-0.719,0.051,-1.035
353,-0.508,-0.184,-0.910
354,-0.777,-0.328,-0.855
355,-0.609,-0.730,-0.848
356,-0.262,-0.613,-0.840
357,-0.227,-0.375,-0.770
358,-0.473,-0.277,-0.875
359,-0.484,-0.402,-1.066
360,-0.449,-0.688,-1.148
361,-0.250,-0.770,-1.105
362,-0.078,-0.426,-0.930
363,-0.262,-0.309,-0.719
364,-0.348,-0.484,-0.746
365,-0.105,-0.371,-0.891
366,-0.125,-0.547,-1.051
367,-0.203,-0.551,-1.066
368,-0.297,-0.535,-1.090
369,-0.340,-0.520,-0.984
370,-0.465,-0.277,-1.000
371,-0.477,-0.527,-0.984
372,-0.418,-0.641,-0.902
373,-0.293,-0.441,-0.863
374,-0.582,-0.336,-0.809
375,-0.734,-0.422,-0.949
376,-0.660,-0.613,-1.039
377,-0.512,-0.648,-1.066
378,-0.617,-0.535,-1.000
379,-0.773,-0.438,-0.973
380,-0.746,-0.453,-0.930
381,-0.586,-0.684,-0.914
382,-0.551,-0.664,-0.895
383,-0.609,-0.480,-0.824
384,-0.668,-0.258,-0.895
385,-0.660,-0.332,-0.961
386,-0.531,-0.449,-1.020
387,-0.438,-0.691,-0.969
388,-0.480,-0.566,-0.883
389,-0.492,-0.410,-0.879
390,-0.508,-0.359,-0.895
391,-0.453,-0.570,-1.012
392,-0.277,-0.816,-1.062
393,-0.297,-0.578,-0.980
394,-0.449,-0.250,-0.871
395,-0.504,-0.191,-0.906
396,-0.285,-0.527,-0.988
397,-0.238,-0.676,-0.977
398,-0.246,-0.324,-0.879
399,-0.363,-0.133,-0.840
400,-0.457,-0.418,-0.941
401,-0.359,-0.727,-1.023
402,-0.262,-0.676,-1.047
403,-0.312,-0.336,-0.949
404,-0.465,-0.293,-0.875
405,-0.520,-0.379,-0.906
406,-0.410,-0.312,-1.004
407,-0.305,-0.195,-0.996
408,-0.230,-0.078,-0.949
409,-0.242,-0.039,-0.914
410,-0.289,0.016,-0.887
411,-0.168,0.074,-0.906
412,-0.109,0.109,-0.934
413,-0.059,0.176,-0.969
414,-0.012,0.211,-0.973
415,0.031,0.188,-0.957
416,0.113,0.180,-0.945
417,0.207,0.094,-0.906
418,0.207,0.094,-0.906
419,0.234,0.109,-0.871
420,0.250,0.109,-0.914
421,0.230,0.055,-0.969
422,0.285,-0.039,-1.023
423,0.266,-0.133,-1.035
424,0.258,-0.121,-1.016
425,0.238,-0.070,-0.980
426,0.230,-0.074,-0.969
427,0.164,-0.121,-0.953
428,0.055,-0.105,-0.941
429,0.004,-0.055,-0.969
430,0.031,-0.059,-1.004
431,0.039,-0.113,-1.008
432,-0.004,-0.117,-0.977
433,-0.039,-0.051,-0.934
434,-0.074,0.012,-0.902
435,-0.105,0.000,-0.938
436,-0.113,-0.027,-0.992
437,-0.090,-0.012,-1.016
438,-0.117,0.062,-1.004
439,-0.156,0.051,-0.969
440,-0.199,-0.023,-0.930
441,-0.102,-0.043,-0.918
442,-0.062,0.000,-0.895
443,-0.070,0.035,-0.910
444,-0.086,-0.023,-0.941
445,-0.059,-0.094,-0.988
446,-0.016,-0.070,-1.004
447,0.004,-0.031,-1.008
448,-0.004,-0.020,-0.965
449,-0.008,-0.066,-0.938
450,0.031,-0.078,-0.938
451,0.059,-0.023,-0.934
452,0.059,0.023,-0.941
453,0.047,0.000,-0.953
454,0.043,-0.047,-0.965
455,0.051,-0.047,-0.969
456,0.062,0.008,-0.961
457,0.051,0.023,-0.945
458,-0.016,-0.004,-0.949
459,-0.020,-0.043,-0.953
460,-0.031,-0.016,-0.977
461,-0.012,-0.008,-0.957
462,-0.039,-0.020,-0.957
463,-0.055,-0.047,-0.949
464,-0.055,-0.035,-0.945
465,-0.066,-0.016,-0.938
466,-0.074,-0.016,-0.949
467,-0.078,-0.047,-0.957
468,-0.070,-0.043,-0.969
469,-0.070,-0.031,-0.961
470,-0.078,-0.020,-0.949
471,-0.102,-0.035,-0.953
472,-0.074,-0.035,-0.957
473,-0.043,-0.035,-0.953
474,-0.047,-0.027,-0.945
475,-0.055,-0.031,-0.938
476,-0.047,-0.027,-0.938
477,-0.020,-0.027,-0.957
478,-0.004,-0.039,-0.965
479,0.000,-0.043,-0.969
480,0.023,-0.027,-0.977
481,0.004,-0.008,-0.969
482,0.016,-0.012,-0.961
483,0.023,-0.031,-0.961
484,0.023,-0.020,-0.953
485,0.008,-0.012,-0.949
486,0.008,-0.020,-0.957
487,0.016,-0.051,-0.961
488,0.004,-0.047,-0.961
489,-0.008,-0.020,-0.961
490,-0.016,-0.012,-0.965
491,-0.027,-0.020,-0.961
492,-0.039,-0.039,-0.957
493,-0.047,-0.043,-0.949
494,-0.062,-0.023,-0.938
495,-0.066,-0.023,-0.945
496,-0.059,-0.055,-0.953
497,-0.055,-0.070,-0.957
498,-0.059,-0.055,-0.965
499,-0.039,-0.027,-0.961
500,-0.047,-0.031,-0.949
501,-0.020,-0.062,-0.953
502,-0.012,-0.039,-0.957
503,0.000,-0.012,-0.961
504,0.008,0.008,-0.961
505,0.004,-0.020,-0.953
506,0.000,-0.031,-0.965
507,0.020,0.000,-0.953
508,0.020,0.020,-0.953
509,0.016,0.004,-0.953
510,0.016,-0.023,-0.961
511,0.023,-0.020,-0.957
512,0.012,-0.012,-0.957
513,0.000,-0.008,-0.949
514,-0.016,-0.027,-0.953
515,-0.016,-0.035,-0.953
516,-0.023,-0.027,-0.949
517,-0.023,-0.027,-0.949
518,-0.043,-0.023,-0.949
519,-0.035,-0.031,-0.965
520,-0.035,-0.043,-0.969
521,-0.043,-0.051,-0.957
522,-0.051,-0.043,-0.957
523,-0.051,-0.031,-0.953
524,-0.047,-0.035,-0.949
525,-0.039,-0.047,-0.953
526,-0.031,-0.047,-0.965
527,-0.035,-0.027,-0.961
528,-0.031,-0.020,-0.949
529,-0.020,-0.031,-0.957
530,-0.016,-0.031,-0.953
531,-0.008,-0.027,-0.961
532,0.004,0.000,-0.957
533,0.008,0.004,-0.949
534,0.008,-0.008,-0.957
535,0.012,-0.027,-0.961
536,0.016,-0.012,-0.965
537,0.020,0.004,-0.961
538,0.016,-0.004,-0.961
539,0.000,-0.031,-0.969
540,-0.016,-0.055,-0.969
541,0.000,-0.020,-0.961
542,0.000,-0.012,-0.961
543,-0.012,-0.023,-0.965
544,-0.016,-0.016,-0.961
545,-0.027,-0.016,-0.961
546,-0.031,-0.031,-0.953
547,-0.031,-0.035,-0.969
548,-0.047,-0.031,-0.949
549,-0.039,-0.031,-0.949
550,-0.043,-0.031,-0.953
551,-0.047,-0.043,-0.949
552,-0.055,-0.035,-0.953
553,-0.043,-0.012,-0.941
554,-0.051,-0.020,-0.941
555,-0.051,-0.043,-0.945
556,-0.047,-0.035,-0.945
557,-0.035,-0.008,-0.949
558,-0.031,-0.008,-0.957
559,-0.023,-0.031,-0.957
560,-0.051,-0.055,-0.949
561,-0.016,-0.023,-0.953
562,-0.020,-0.012,-0.957
563,-0.008,-0.027,-0.957
564,0.000,-0.055,-0.957
565,-0.004,-0.031,-0.953
566,-0.012,-0.008,-0.953
567,-0.012,-0.016,-0.961
568,-0.012,-0.043,-0.961
569,-0.012,-0.035,-0.961
570,-0.023,0.000,-0.961
571,-0.027,-0.008,-0.945
572,-0.027,-0.027,-0.949
573,-0.023,-0.051,-0.957
574,-0.027,-0.035,-0.953
575,-0.027,-0.023,-0.957
576,-0.039,-0.035,-0.957
577,-0.039,-0.051,-0.961
578,-0.035,-0.051,-0.953
579,-0.027,-0.031,-0.961
580,-0.062,-0.020,-0.953
581,-0.043,-0.047,-0.953
582,-0.023,-0.051,-0.953
583,-0.020,-0.020,-0.953
584,-0.012,-0.016,-0.953
585,-0.012,-0.020,-0.957
586,-0.023,-0.035,-0.957
587,-0.008,-0.023,-0.957
588,0.000,-0.012,-0.957
589,-0.008,-0.012,-0.957
590,-0.004,-0.020,-0.961
591,-0.012,-0.027,-0.953
592,0.004,-0.016,-0.957
593,-0.004,-0.012,-0.961
594,-0.008,-0.023,-0.957
595,-0.012,-0.027,-0.957
596,0.004,-0.027,-0.957
597,-0.008,-0.020,-0.953
598,-0.023,-0.031,-0.961
599,-0.020,-0.035,-0.953
600,-0.031,-0.027,-0.953
601,-0.012,-0.027,-0.957
602,-0.016,-0.039,-0.953
603,-0.023,-0.031,-0.961
604,-0.027,-0.035,-0.961
605,-0.027,-0.020,-0.961
606,-0.027,-0.020,-0.949
607,-0.027,-0.012,-0.949
608,-0.016,-0.020,-0.949
609,-0.020,-0.020,-0.957
610,-0.012,-0.031,-0.949
611,-0.016,-0.035,-0.965
612,-0.016,-0.012,-0.957
613,-0.016,-0.020,-0.961
614,-0.023,-0.043,-0.965
615,-0.012,-0.043,-0.961
616,-0.008,-0.027,-0.957
617,-0.016,-0.016,-0.949
618,-0.023,-0.035,-0.961
619,-0.027,-0.031,-0.957
620,0.012,-0.016,-0.949
621,-0.023,-0.008,-0.945
622,-0.031,-0.004,-0.945
623,-0.035,-0.023,-0.961
624,-0.039,-0.031,-0.957
625,-0.027,-0.023,-0.961
626,-0.039,-0.027,-0.961
627,-0.023,-0.027,-0.957
628,-0.031,-0.051,-0.961
629,-0.031,-0.031,-0.949
630,-0.027,-0.027,-0.949
631,-0.027,-0.031,-0.945
632,-0.035,-0.031,-0.953
633,-0.027,-0.027,-0.961
634,-0.023,-0.020,-0.957
635,-0.023,-0.020,-0.957
636,-0.027,-0.027,-0.961
637,-0.023,-0.027,-0.957
638,-0.008,-0.027,-0.961
639,-0.004,-0.023,-0.953
640,0.000,-0.012,-0.977
641,-0.004,-0.027,-0.965
642,-0.008,-0.027,-0.957
643,-0.012,-0.027,-0.957
644,-0.016,-0.016,-0.953
645,-0.020,-0.020,-0.969
646,-0.016,-0.020,-0.969
647,-0.012,-0.012,-0.953
648,-0.023,-0.012,-0.945
649,-0.027,-0.023,-0.961
650,-0.023,-0.023,-0.957
651,-0.020,-0.027,-0.957
652,-0.020,-0.020,-0.957
653,-0.035,-0.023,-0.957
654,-0.031,-0.031,-0.957
655,-0.031,-0.039,-0.953
656,-0.023,-0.027,-0.961
657,-0.035,-0.027,-0.953
658,-0.031,-0.031,-0.957
659,-0.027,-0.035,-0.953
660,-0.031,-0.027,-0.949
661,-0.039,-0.027,-0.953
662,-0.035,-0.031,-0.957
663,-0.016,-0.031,-0.957
664,-0.004,-0.031,-0.973
665,-0.012,-0.031,-0.953
666,-0.016,-0.027,-0.949
667,-0.012,-0.031,-0.961
668,-0.004,-0.031,-0.961
669,-0.012,-0.031,-0.961
670,-0.004,-0.016,-0.957
671,-0.016,-0.012,-0.957
672,-0.016,-0.012,-0.957
673,-0.012,-0.023,-0.949
674,-0.020,-0.023,-0.957
675,-0.020,-0.023,-0.961
676,-0.023,-0.023,-0.953
677,-0.023,-0.027,-0.957
678,-0.012,-0.043,-0.961
679,-0.020,-0.043,-0.961
680,-0.020,-0.031,-0.953
681,-0.023,-0.020,-0.953
682,-0.020,-0.027,-0.961
683,-0.023,-0.039,-0.957
684,-0.027,-0.035,-0.949
685,-0.020,-0.004,-0.957
686,-0.016,-0.016,-0.953
687,-0.023,-0.035,-0.957
688,-0.020,-0.031,-0.961
689,-0.012,-0.020,-0.957
690,-0.012,-0.023,-0.953
691,-0.012,-0.016,-0.957
692,-0.016,-0.031,-0.961
693,-0.004,-0.035,-0.965
694,-0.016,-0.023,-0.965
695,-0.020,-0.023,-0.957
696,-0.012,-0.027,-0.953
697,-0.020,-0.023,-0.961
698,-0.020,-0.020,-0.957
699,-0.023,-0.020,-0.961
700,-0.031,-0.020,-0.953
701,-0.020,-0.020,-0.953
702,-0.023,-0.027,-0.957
703,-0.023,-0.027,-0.961
704,-0.031,-0.023,-0.957
705,-0.027,-0.020,-0.953
706,-0.031,-0.031,-0.953
707,-0.031,-0.039,-0.961
708,-0.020,-0.035,-0.957
709,-0.035,-0.031,-0.949
710,-0.031,-0.031,-0.957
711,-0.027,-0.031,-0.957
712,-0.023,-0.039,-0.953
713,-0.031,-0.020,-0.961
714,-0.031,-0.023,-0.957
715,-0.016,-0.031,-0.957
716,-0.023,-0.035,-0.965
717,-0.023,-0.023,-0.953
718,-0.008,-0.016,-0.957
719,-0.023,-0.020,-0.949
720,-0.043,-0.016,-0.938
721,-0.023,-0.023,-0.949
722,-0.020,-0.012,-0.953
723,-0.016,-0.020,-0.953
724,-0.027,-0.027,-0.957
725,-0.020,-0.020,-0.953
726,-0.023,-0.016,-0.961
727,-0.023,-0.027,-0.957
728,-0.023,-0.027,-0.953
729,-0.031,-0.031,-0.953
730,-0.016,-0.027,-0.953
731,-0.023,-0.035,-0.953
732,-0.023,-0.020,-0.957
733,-0.020,-0.023,-0.953
734,-0.016,-0.031,-0.953
735,-0.020,-0.023,-0.953
736,-0.012,-0.016,-0.961
737,-0.020,-0.020,-0.949
738,-0.020,-0.035,-0.953
739,-0.020,-0.027,-0.957
740,-0.051,-0.035,-0.945
741,-0.020,-0.031,-0.957
742,-0.020,-0.035,-0.965
743,-0.020,-0.039,-0.973
744,-0.016,-0.023,-0.957
745,-0.008,-0.035,-0.953
746,-0.020,-0.020,-0.957
747,-0.016,-0.027,-0.957
748,-0.016,-0.023,-0.961
749,-0.020,-0.023,-0.965
750,-0.020,-0.016,-0.953
751,-0.016,-0.020,-0.953
752,-0.020,-0.027,-0.949
753,-0.016,-0.020,-0.957
754,-0.023,-0.020,-0.957
755,-0.031,-0.027,-0.957
756,-0.016,-0.031,-0.953
757,-0.012,-0.020,-0.949
758,-0.016,-0.027,-0.953
759,-0.023,-0.023,-0.953
760,-0.027,-0.039,-0.961
761,-0.016,-0.020,-0.957
762,-0.020,-0.027,-0.953
763,-0.023,-0.023,-0.949
764,-0.027,-0.031,-0.953
765,-0.023,-0.035,-0.957
766,-0.016,-0.031,-0.961
767,-0.012,-0.020,-0.957
768,-0.016,-0.035,-0.961
769,-0.023,-0.035,-0.957
770,-0.023,-0.016,-0.953
771,-0.008,-0.016,-0.953
772,-0.016,-0.027,-0.953
773,-0.023,-0.043,-0.957
774,-0.020,-0.012,-0.957
775,-0.008,-0.008,-0.961
776,-0.027,-0.027,-0.953
777,-0.023,-0.047,-0.957
778,-0.016,-0.027,-0.957
779,-0.023,-0.008,-0.949
780,-0.043,-0.059,-0.969
781,-0.027,-0.039,-0.961
782,-0.023,-0.039,-0.961
783,-0.035,-0.008,-0.953
784,-0.027,-0.016,-0.949
785,-0.023,-0.031,-0.953
786,-0.031,-0.027,-0.953
787,-0.023,-0.016,-0.953
788,-0.023,-0.020,-0.949
789,-0.031,-0.020,-0.953
790,-0.031,-0.039,-0.957
791,-0.016,-0.043,-0.961
792,-0.020,-0.023,-0.961
793,-0.031,-0.027,-0.953
794,-0.027,-0.039,-0.957
795,-0.023,-0.043,-0.961
796,-0.020,-0.023,-0.957
797,-0.027,-0.023,-0.949
798,-0.027,-0.035,-0.961
799,-0.027,-0.027,-0.957
800,-0.020,-0.020,-0.949
801,-0.012,-0.023,-0.961
802,-0.020,-0.027,-0.961
803,-0.016,-0.023,-0.953
804,-0.012,-0.027,-0.957
805,-0.020,-0.016,-0.953
806,-0.023,-0.020,-0.961
807,-0.020,-0.027,-0.953
808,-0.020,-0.035,-0.961
809,-0.012,-0.023,-0.957
810,-0.023,-0.016,-0.953
811,-0.031,-0.023,-0.953
812,-0.016,-0.027,-0.953
813,-0.020,-0.027,-0.949
814,-0.027,-0.027,-0.953
815,-0.020,-0.023,-0.957
816,-0.020,-0.031,-0.961
817,-0.023,-0.035,-0.957
818,-0.023,-0.035,-0.953
819,-0.016,-0.035,-0.957
820,-0.020,-0.008,-0.965
821,-0.023,-0.027,-0.957
822,-0.016,-0.023,-0.961
823,-0.023,-0.016,-0.949
824,-0.027,-0.016,-0.953
825,-0.027,-0.023,-0.953
826,-0.020,-0.020,-0.957
827,-0.027,-0.012,-0.957
828,-0.012,-0.020,-0.953
829,-0.016,-0.023,-0.953
830,-0.016,-0.031,-0.949
831,-0.020,-0.020,-0.957
832,-0.016,-0.008,-0.957
833,-0.012,-0.027,-0.961
834,-0.016,-0.027,-0.953
835,-0.023,-0.027,-0.953
836,-0.023,-0.016,-0.957
837,-0.023,-0.016,-0.953
838,-0.020,-0.023,-0.957
839,-0.016,-0.027,-0.965
840,-0.012,-0.031,-0.957
841,-0.023,-0.027,-0.953
842,-0.020,-0.027,-0.949
843,-0.023,-0.035,-0.961
844,-0.016,-0.035,-0.953
845,-0.020,-0.031,-0.953
846,-0.012,-0.027,-0.957
