Sample,X,Y,Z
136,0.020,0.211,-0.984
137,0.086,-0.219,-0.844
138,-0.203,-0.609,-0.840
139,-0.453,-0.027,-1.059
140,-0.355,0.184,-1.043
141,0.273,0.539,-1.000
142,0.246,1.316,-0.926
143,-0.766,1.254,-1.016
144,-1.012,0.473,-1.004
145,-0.695,0.387,-0.953
146,-0.191,0.652,-0.758
147,0.031,0.867,-0.891
148,-0.809,0.504,-0.902
149,-1.266,-0.586,-0.980
150,-0.766,-1.297,-1.051
151,-0.094,-0.344,-1.000
152,-0.270,0.828,-0.859
153,-1.027,0.148,-0.914
154,-1.457,-0.922,-0.957
155,-1.395,-0.535,-0.746
156,-0.742,0.348,-0.840
157,-0.496,0.754,-1.066
158,-0.754,-0.074,-1.098
159,-0.754,-0.074,-1.098
160,-0.691,-0.953,-0.969
161,0.016,-0.473,-0.812
162,0.461,1.777,-0.801
163,0.262,1.992,-0.953
164,-0.328,1.496,-1.074
165,-0.344,-1.105,-1.113
166,-0.348,-1.297,-0.758
167,-0.105,0.379,-0.699
168,0.137,1.453,-0.828
169,-0.199,0.020,-1.094
170,-0.355,-1.844,-1.160
171,0.125,-0.379,-1.047
172,0.391,1.254,-0.926
173,-0.262,1.004,-0.941
174,-0.559,-0.910,-0.961
175,-0.727,-1.262,-0.973
176,-0.289,-0.449,-0.820
177,-0.066,0.430,-0.922
178,-0.504,0.176,-1.055
179,-0.973,0.137,-1.062
180,-0.906,1.648,-1.215
181,-0.562,1.938,-1.008
182,-0.590,0.957,-0.883
183,-1.539,-0.039,-0.648
184,-1.434,-0.254,-0.555
185,-1.016,0.699,-0.984
186,-0.980,0.871,-0.949
187,-0.504,0.375,-1.059
188,-0.336,0.203,-1.188
189,-0.898,0.320,-1.016
190,-1.105,0.574,-0.746
191,-1.188,0.328,-0.848
192,-0.797,0.898,-1.027
193,-0.086,0.656,-1.039
194,-0.090,0.391,-1.012
195,-0.766,0.312,-0.746
196,-1.250,0.469,-0.789
197,-0.742,0.164,-1.062
198,-0.352,-0.117,-1.102
199,-0.379,-0.527,-0.969
200,-0.629,-0.730,-0.945
201,-0.820,-0.453,-0.676
202,-0.871,-0.281,-0.957
203,-0.465,-0.367,-1.055
204,-0.051,-0.457,-0.781
205,-0.230,-0.297,-1.172
206,-0.488,0.195,-0.984
207,-0.762,0.473,-1.027
208,-0.203,0.438,-0.875
209,-0.285,-0.320,-1.109
210,-0.625,-0.633,-0.734
211,-0.879,-0.156,-0.598
212,-1.117,0.203,-1.211
213,-0.695,-0.078,-1.113
214,-0.238,-0.223,-1.109
215,-0.211,0.133,-1.270
216,-0.344,0.566,-0.777
217,-1.137,0.570,-0.609
218,-1.055,-0.105,-0.762
219,-0.043,-0.434,-1.043
220,0.570,-0.262,-0.887
221,0.293,0.555,-1.000
222,0.430,0.484,-0.906
223,0.344,-0.051,-0.875
224,0.004,-0.355,-1.043
225,0.449,-0.156,-0.988
226,1.066,0.871,-1.129
227,1.281,0.871,-0.578
228,0.840,0.746,-1.082
229,1.113,-0.316,-0.855
230,1.008,-0.566,-0.605
231,1.156,-0.430,-1.109
232,1.887,-1.258,-1.352
233,1.699,-0.719,-1.074
234,1.297,-0.898,-0.918
235,1.184,-0.191,-0.805
236,0.867,0.645,-0.727
237,0.906,0.449,-0.926
238,1.188,-0.359,-1.094
239,1.113,-0.605,-1.125
240,1.219,-0.449,-0.969
241,0.941,-0.047,-0.922
242,0.773,-0.082,-1.012
243,0.699,-0.672,-0.863
244,0.418,-0.957,-0.930
245,0.738,-0.688,-0.953
246,0.797,0.238,-0.902
247,0.672,0.715,-0.957
248,0.816,-0.090,-1.176
249,0.832,-0.219,-1.266
250,0.695,0.219,-1.293
251,0.543,0.262,-0.805
252,0.086,0.203,-0.895
253,0.258,-0.426,-0.957
254,0.367,-0.410,-1.039
255,0.211,0.094,-1.094
256,0.168,0.207,-0.754
257,-0.293,0.113,-0.957
258,-0.082,-0.387,-1.043
259,0.062,-0.023,-1.250
260,0.645,-0.062,-0.816
261,0.355,-0.242,-0.699
262,0.148,-0.098,-0.734
263,0.430,0.102,-1.078
264,0.684,0.492,-1.148
265,0.770,0.160,-0.941
266,0.812,0.012,-0.902
267,0.902,-0.027,-0.875
268,0.598,0.445,-0.824
269,0.457,0.113,-0.805
270,0.770,-0.348,-0.949
271,1.184,-0.262,-1.152
272,1.289,-0.227,-1.215
273,1.172,-0.027,-1.098
274,1.129,-0.414,-0.980
275,1.055,-0.445,-0.918
276,0.902,-0.082,-0.734
277,0.852,0.109,-0.891
278,1.164,-0.082,-1.082
279,1.121,-0.266,-1.078
280,0.887,-0.070,-1.074
281,0.840,-0.180,-1.039
282,0.703,-0.062,-1.074
283,0.672,-0.234,-0.965
284,0.801,0.770,-0.898
285,0.941,1.965,-1.027
286,1.215,1.648,-1.043
287,0.609,0.273,-1.289
288,0.387,1.430,-0.699
289,-0.031,1.992,-0.887
290,-0.062,1.992,-0.824
291,0.875,0.641,-0.777
292,0.520,-0.656,-0.691
293,0.137,1.090,-0.934
294,0.145,1.992,-1.023
295,0.824,1.398,-1.473
296,1.738,-1.078,-1.371
297,1.578,-0.203,-0.812
298,0.875,1.477,-0.535
299,1.094,1.754,-0.867
300,1.328,1.133,-1.027
301,1.047,0.688,-1.137
302,1.258,0.699,-1.352
303,1.395,1.578,-1.160
304,1.348,1.895,-0.684
305,1.312,1.082,-0.539
306,0.551,-0.156,-0.754
307,0.324,0.117,-1.148
308,1.074,0.734,-1.402
309,1.277,1.715,-1.242
310,1.148,0.867,-0.957
311,0.734,-0.559,-0.805
312,0.145,-0.223,-0.738
313,0.051,0.891,-0.730
314,0.441,0.934,-0.941
315,0.641,0.008,-1.086
316,0.312,-0.109,-1.477
317,-0.020,-0.055,-1.414
318,-0.312,0.516,-1.180
319,-0.793,0.516,-0.922
320,-1.199,0.660,-0.816
321,-1.113,0.098,-0.859
322,-1.117,0.074,-0.746
323,-1.258,1.000,-0.684
324,-1.004,1.375,-0.793
325,-0.926,1.125,-1.102
326,-1.098,0.492,-1.180
327,-1.059,0.723,-0.941
328,-1.168,0.891,-0.895
329,-0.699,1.230,-0.805
330,-0.543,1.512,-0.773
331,-0.805,0.664,-0.762
332,-0.711,0.625,-0.805
333,-0.387,1.137,-0.875
334,0.152,1.031,-1.066
335,0.312,0.562,-1.086
336,0.422,0.160,-0.758
337,0.547,0.270,-1.133
338,0.480,1.078,-0.770
339,0.371,0.547,-0.730
340,0.148,-0.605,-1.207
341,-0.035,-0.875,-1.059
342,0.500,-0.363,-0.945
343,0.938,-0.438,-0.676
344,0.648,-1.500,-0.707
345,0.246,-1.992,-0.711
346,0.199,-1.676,-1.105
347,0.309,-1.281,-1.301
348,0.977,-0.945,-1.234
349,0.758,-0.637,-0.992
350,0.469,-1.504,-1.098
351,0.102,-1.383,-0.766
352,-0.340,-0.789,-0.766
353,-0.117,-0.500,-1.023
354,0.234,-1.258,-1.160
355,-0.027,-1.391,-1.156
356,0.113,-1.609,-0.973
357,-0.062,-0.883,-0.730
358,-0.621,-0.773,-0.754
359,-0.754,-1.164,-0.914
360,-0.262,-1.215,-1.074
361,0.098,-0.812,-0.957
362,-0.086,-0.621,-0.824
363,-0.488,-0.477,-0.809
364,-0.469,-0.883,-0.898
365,-0.277,-1.012,-0.930
366,-0.305,-0.879,-1.145
367,-0.141,-0.172,-1.312
368,0.012,-0.520,-0.977
369,-0.621,-0.461,-0.832
370,-0.668,0.441,-0.992
371,0.316,0.184,-0.746
372,0.168,-0.375,-0.641
373,-0.449,-1.250,-0.695
374,-0.164,-1.230,-1.086
375,0.121,-0.969,-1.105
376,0.113,-1.004,-1.129
377,0.176,-0.582,-1.121
378,0.355,-0.133,-0.957
379,0.363,0.152,-0.707
380,0.574,0.191,-0.523
381,0.441,-0.363,-1.117
382,0.398,-0.031,-1.008
383,1.184,-0.465,-1.082
384,1.934,-1.945,-1.539
385,1.289,-1.773,-0.883
386,0.316,-0.312,-0.340
387,0.125,-0.488,-0.645
388,0.801,-0.016,-0.977
389,1.746,0.234,-1.109
390,1.977,-0.059,-0.988
391,1.820,-0.859,-0.730
392,0.824,-1.777,-0.766
393,0.184,-1.988,-0.590
394,0.973,-0.742,-0.922
395,1.977,-0.574,-1.301
396,1.992,-1.336,-1.188
397,1.203,-1.617,-1.355
398,0.625,-1.188,-1.281
399,1.586,-0.906,-1.070
400,1.898,-0.926,-0.848
401,1.934,-0.910,-0.602
402,1.602,-0.219,-0.902
403,0.918,-0.094,-1.125
404,1.094,-0.246,-1.332
405,1.348,-0.297,-1.391
406,1.430,-0.016,-1.141
407,1.047,0.117,-0.945
408,0.402,-0.203,-0.734
409,0.234,-0.434,-0.836
410,0.422,-0.316,-0.984
411,0.277,0.281,-1.273
412,0.180,0.426,-1.031
413,0.320,0.512,-1.523
414,1.000,-0.801,-0.500
415,-0.141,0.602,-0.434
416,-0.387,1.395,-0.504
417,0.160,1.320,-1.023
418,-0.199,0.531,-1.441
419,0.098,-0.105,-1.180
420,0.836,0.184,-1.176
421,0.719,1.141,-0.891
422,-0.027,1.078,-0.508
423,-0.422,-0.016,-0.828
424,-0.023,-0.180,-1.109
425,0.887,0.691,-1.273
426,1.074,0.820,-1.125
427,0.551,0.090,-0.883
428,0.051,-0.496,-0.871
429,0.277,-0.602,-0.773
430,0.457,0.004,-0.590
431,1.145,0.051,-1.027
432,0.629,0.418,-1.055
433,0.125,-0.258,-1.035
434,0.812,-0.992,-0.969
435,0.891,0.617,-0.965
436,1.086,0.484,-0.949
437,0.785,-0.504,-0.887
438,0.172,-0.133,-0.914
439,1.043,-0.031,-1.012
440,1.457,0.297,-1.094
441,0.969,0.129,-0.934
442,1.016,-0.473,-0.855
443,0.926,-0.602,-1.043
444,0.445,-0.418,-0.945
445,0.750,-0.301,-0.867
446,1.105,-0.238,-1.043
447,1.098,-0.141,-1.043
448,0.910,-0.129,-1.242
449,0.746,-0.305,-0.988
450,0.648,0.109,-0.816
451,0.645,0.336,-0.879
452,0.770,0.383,-0.992
453,0.695,0.246,-1.148
454,0.910,-0.117,-1.043
455,0.492,-0.164,-0.746
456,0.230,0.172,-1.211
457,0.719,0.180,-0.980
458,0.520,-0.051,-0.559
459,0.262,-0.262,-1.023
460,0.590,-0.172,-1.055
461,0.672,0.148,-1.039
462,0.348,0.211,-1.180
463,0.098,0.160,-1.051
464,-0.336,-0.023,-1.109
465,-0.656,0.039,-1.043
466,-0.383,0.031,-0.926
467,-0.484,0.191,-0.820
468,-0.652,0.016,-0.531
469,-1.160,-0.004,-0.844
470,-1.277,-0.656,-0.992
471,-1.055,-0.719,-1.113
472,-1.152,-0.016,-1.195
473,-1.203,0.020,-1.348
474,-1.383,-0.066,-0.980
475,-1.797,-0.555,-0.840
476,-1.906,-0.422,-0.660
477,-1.570,0.457,-0.594
478,-1.898,0.332,-0.840
479,-1.973,0.113,-0.871
480,-1.855,-0.148,-0.836
481,-1.332,-0.297,-1.008
482,-1.121,0.047,-1.156
483,-1.145,0.281,-0.793
484,-1.285,0.016,-0.738
485,-1.406,-0.203,-0.680
486,-0.910,0.348,-0.820
487,-0.461,0.340,-1.008
488,-0.145,-0.180,-1.078
489,-0.301,-0.289,-1.023
490,-0.652,-0.066,-0.863
491,-0.613,0.039,-0.949
492,-0.207,0.281,-0.926
493,0.117,0.023,-0.859
494,-0.031,-0.191,-0.871
495,-0.230,-0.293,-1.047
496,-0.078,-0.141,-0.949
497,0.133,-0.023,-0.902
498,0.016,-0.504,-0.922
499,-0.008,-0.676,-0.863
500,-0.492,-0.320,-0.898
501,-0.422,-0.059,-1.059
502,0.141,-0.270,-1.012
503,0.266,-0.324,-1.000
504,-0.332,-0.055,-0.945
505,-0.707,0.266,-1.020
506,-0.273,-1.398,-0.918
507,-0.117,-1.992,-0.734
508,-1.000,-1.789,-0.824
509,-1.070,0.145,-0.953
510,-0.328,1.160,-1.109
511,0.367,-0.102,-1.094
512,0.148,-1.602,-0.895
513,-0.383,-0.898,-0.711
514,-0.613,0.590,-0.621
515,-0.035,1.914,-1.020
516,0.191,-0.031,-1.453
517,0.586,-1.625,-1.066
518,0.672,-0.723,-0.613
519,-0.246,0.422,-0.855
520,-0.570,0.824,-0.801
521,-0.203,-0.328,-0.797
522,0.176,-0.977,-0.891
523,0.359,-0.285,-0.891
524,-0.039,0.684,-0.977
525,-0.457,-1.246,-1.148
526,-0.891,-1.992,-1.148
527,-0.699,-1.992,-1.191
528,-0.148,0.109,-0.809
529,0.012,1.395,-1.000
530,0.242,-0.844,-0.992
531,-0.148,-1.906,-1.020
532,-0.570,-0.621,-0.848
533,-0.340,0.641,-0.887
534,-0.340,1.234,-1.066
535,-0.387,-0.887,-0.953
536,0.602,-1.203,-0.883
537,0.082,-0.082,-0.754
538,-0.504,1.707,-0.254
539,0.445,1.992,-0.695
540,1.023,0.734,-1.504
541,0.910,-0.590,-1.285
542,0.848,-1.285,-1.152
543,0.582,0.289,-1.176
544,0.406,-0.461,-0.488
545,-0.746,-1.992,-0.609
546,-1.504,-1.992,-0.758
547,-0.508,-0.875,-1.070
548,0.270,0.867,-1.406
549,0.574,-0.422,-1.367
550,0.281,-1.758,-1.211
551,-0.480,-1.762,-0.613
552,-1.145,-0.129,-0.473
553,-1.246,1.324,-0.887
554,0.383,-0.168,-1.375
555,1.332,-1.027,-1.617
556,0.457,-0.070,-0.941
557,-0.406,1.062,-0.473
558,-0.535,1.398,-0.523
559,0.086,0.059,-0.754
560,1.031,-1.297,-1.094
561,0.984,-0.754,-1.219
562,0.387,0.465,-1.117
563,0.039,-0.801,-1.125
564,-0.016,-1.965,-1.234
565,-0.055,-1.977,-0.941
566,-0.680,-1.262,-0.730
567,-0.867,0.383,-0.840
568,0.270,-0.414,-1.352
569,0.824,-1.992,-0.945
570,-0.023,-1.770,-0.617
571,-1.629,0.125,-0.477
572,-1.148,0.941,-1.055
573,0.875,0.523,-1.438
574,1.625,-0.281,-1.527
575,0.477,0.438,-1.422
576,-1.117,1.457,-0.980
577,-1.336,1.395,-0.504
578,-0.344,-0.223,-0.406
579,0.371,-0.211,-0.484
580,0.129,-0.223,-0.703
581,-0.520,-0.496,-1.145
582,-1.246,-0.070,-1.078
583,-1.309,-0.750,-1.586
584,-0.621,-0.668,-1.688
585,-0.102,0.074,-0.980
586,-1.184,-0.465,-0.316
587,-1.852,-0.453,-0.148
588,-1.758,0.102,-0.672
589,-1.730,0.887,-1.090
590,-0.852,0.691,-1.461
591,-0.184,-0.117,-1.441
592,-0.719,0.223,-0.922
593,-1.199,1.523,-0.672
594,-1.203,1.492,-0.488
595,-1.195,0.734,-0.695
596,-1.297,0.637,-0.852
597,-0.363,0.633,-1.105
598,0.457,0.711,-1.152
599,-0.043,0.918,-0.949
600,-0.566,0.336,-0.805
601,-0.641,-0.258,-0.738
602,-0.543,-0.660,-0.820
603,-0.070,-0.461,-0.785
604,0.027,-0.137,-0.871
605,-0.570,-0.090,-1.066
606,-0.656,0.031,-1.359
607,-0.066,0.133,-1.277
608,0.480,0.184,-0.957
609,0.195,0.184,-0.676
610,-0.625,0.289,-0.707
611,-1.172,0.688,-0.871
612,-0.730,0.160,-1.094
613,0.184,-0.145,-1.070
614,0.469,0.277,-1.043
615,-0.598,0.453,-0.922
616,-1.250,0.562,-0.969
617,-0.727,0.109,-0.926
618,-0.105,0.027,-0.922
619,-0.273,0.488,-0.777
620,-0.277,1.324,-1.035
621,-0.027,0.688,-1.016
622,0.141,0.234,-0.859
623,-0.141,0.266,-0.832
624,-0.223,-0.699,-0.844
625,-0.402,-1.160,-0.980
626,-1.164,-0.500,-1.062
627,-1.398,1.004,-1.051
628,-0.863,1.504,-1.145
629,-0.355,1.121,-0.969
630,-0.465,-0.312,-0.832
631,-1.344,-0.406,-0.695
632,-1.980,-0.023,-0.660
633,-1.992,0.395,-0.797
634,-1.539,-0.203,-1.117
635,0.625,-0.547,-1.270
636,1.363,-0.074,-1.121
637,-0.754,0.375,-0.777
638,-1.992,0.309,-0.383
639,-1.992,-0.395,-0.887
640,-1.266,-0.520,-1.160
641,1.141,-0.051,-1.273
642,1.027,-0.168,-1.109
643,-1.098,-0.285,-0.867
644,-1.992,-0.387,-0.520
645,-1.840,-0.270,-0.883
646,-0.219,-0.625,-0.875
647,0.820,-0.457,-0.902
648,0.102,-0.660,-0.824
649,-0.234,-0.648,-0.977
650,-0.465,-0.223,-0.984
651,-0.266,-0.641,-0.938
652,0.191,-0.918,-0.812
653,0.418,-1.109,-0.902
654,0.488,-0.316,-0.820
655,0.578,0.043,-0.852
656,0.609,-0.148,-1.184
657,0.191,-0.824,-0.973
658,0.129,-0.445,-1.129
659,0.637,-0.758,-1.172
660,0.996,-1.562,-1.121
661,0.602,-0.574,-0.797
662,-0.188,-0.480,-0.578
663,-0.430,0.102,-0.793
664,-0.191,-0.152,-1.184
665,0.504,0.094,-1.195
666,0.785,0.602,-1.051
667,-0.215,-0.285,-1.039
668,-1.492,-0.645,-1.188
669,-1.766,-0.117,-1.246
670,-0.441,-0.836,-0.988
671,-0.230,0.562,-0.711
672,-0.867,0.676,-0.770
673,-1.359,-0.004,-0.766
674,-1.641,-0.652,-0.973
675,-1.230,-0.727,-1.105
676,-0.348,-0.590,-1.059
677,-0.574,-0.715,-1.074
678,-1.484,-0.230,-1.129
679,-1.402,0.793,-0.852
680,-0.855,1.875,-0.891
681,-0.992,1.441,-0.719
682,-0.898,0.531,-0.527
683,-0.500,0.512,-0.805
684,0.219,0.707,-0.824
685,0.836,0.609,-0.852
686,0.488,0.262,-0.973
687,0.535,0.605,-1.242
688,1.000,1.809,-1.121
689,0.828,1.992,-1.000
690,0.422,0.965,-0.863
691,0.340,-0.609,-0.590
692,0.340,-0.398,-0.895
693,0.996,0.695,-1.148
694,1.500,1.500,-1.004
695,1.137,0.293,-1.027
696,0.938,-0.793,-1.172
697,1.320,-0.242,-1.082
698,1.211,1.473,-0.930
699,0.984,1.797,-0.699
700,0.953,0.285,-1.043
701,0.801,-0.777,-1.305
702,0.645,0.062,-0.930
703,0.891,0.898,-0.883
704,0.926,0.559,-0.902
705,0.715,-0.828,-0.875
706,0.348,-0.859,-0.887
707,0.305,0.070,-0.973
708,0.512,0.754,-0.844
709,0.672,0.398,-1.270
710,0.438,-0.512,-1.371
711,0.324,-0.531,-1.172
712,0.102,0.152,-0.898
713,-0.176,0.645,-0.707
714,0.020,0.227,-0.871
715,0.043,-0.547,-1.078
716,0.156,-0.559,-1.219
717,0.125,0.219,-0.969
718,0.125,0.219,-0.969
719,-0.121,0.652,-0.820
720,-0.469,0.242,-0.809
721,-0.520,-0.164,-0.930
722,-0.160,0.391,-1.062
723,0.324,1.270,-1.094
724,0.195,1.082,-0.887
725,0.082,0.699,-0.859
726,0.223,0.293,-0.805
727,0.480,0.559,-0.719
728,0.547,1.922,-0.805
729,0.707,1.992,-0.922
730,0.492,1.512,-1.105
731,0.016,0.008,-1.230
732,-0.227,0.508,-1.188
733,0.086,1.574,-1.055
734,0.375,1.586,-0.980
735,0.113,-0.102,-0.789
736,0.094,-1.449,-0.812
737,0.430,-0.988,-0.895
738,0.367,0.266,-0.812
739,0.012,0.000,-1.062
740,0.305,-1.438,-1.277
741,0.348,-1.266,-1.219
742,0.113,0.270,-0.875
743,0.340,1.645,-0.793
744,0.961,0.898,-0.941
745,0.859,0.105,-0.645
746,0.414,-0.172,-0.570
747,0.402,0.559,-1.023
748,0.934,1.203,-1.328
749,1.566,0.598,-1.473
750,1.547,-0.434,-1.211
751,0.559,-0.504,-0.680
752,0.105,0.512,-0.363
753,0.473,0.695,-0.516
754,0.992,-0.191,-0.945
755,1.102,-0.574,-1.266
756,1.008,-0.199,-1.305
757,0.879,0.820,-1.109
758,0.562,1.398,-1.039
759,0.234,0.484,-1.020
760,0.133,-0.539,-0.742
761,0.082,-0.562,-1.293
762,0.332,1.441,-0.965
763,0.445,1.992,-0.840
764,0.461,1.285,-1.359
765,0.094,-0.125,-0.832
766,-0.113,0.375,-0.695
767,0.020,0.938,-0.770
768,-0.219,0.875,-0.855
769,-0.598,-0.164,-1.070
770,-0.383,-0.672,-1.238
771,-0.301,0.164,-1.137
772,-0.613,1.320,-0.945
773,-0.477,1.105,-0.715
774,-0.457,-0.277,-0.719
775,-0.551,-0.234,-0.859
776,-0.141,0.719,-0.836
777,0.234,0.875,-0.934
778,0.094,0.438,-1.242
779,-0.020,-0.281,-1.195
780,0.074,-0.633,-0.949
781,0.031,-0.227,-0.824
782,0.027,1.375,-0.625
783,0.168,0.992,-0.867
784,0.367,-0.121,-1.051
785,0.562,0.023,-1.121
786,0.770,0.527,-1.059
787,0.664,0.844,-0.906
788,0.266,0.883,-0.777
789,0.352,0.164,-0.977
790,0.789,0.121,-0.961
791,0.793,0.602,-0.906
792,0.562,1.008,-0.863
793,0.660,0.984,-0.891
794,0.684,0.730,-1.070
795,0.660,0.309,-1.172
796,0.668,0.434,-1.031
797,0.531,-0.074,-0.953
798,0.316,-0.547,-0.949
799,0.172,-0.770,-1.020
800,0.227,-0.973,-1.031
801,0.242,-0.465,-0.957
802,0.086,-0.445,-0.992
803,-0.023,-0.793,-0.977
804,-0.129,-1.188,-1.043
805,-0.270,-0.902,-0.918
806,-0.285,-0.773,-0.859
807,-0.605,-0.363,-1.008
808,-0.672,-1.098,-1.188
809,-0.637,-0.922,-1.094
810,-0.746,-0.680,-0.934
811,-1.016,-0.262,-0.785
812,-1.098,-0.578,-0.828
813,-1.062,-0.461,-0.879
814,-0.918,-0.809,-0.930
815,-0.715,-1.180,-0.840
816,-0.984,-0.863,-0.879
817,-1.004,-0.637,-0.988
818,-0.699,-0.297,-1.105
819,-0.660,-0.164,-0.973
820,-0.844,-0.438,-0.770
821,-0.758,-0.086,-0.836
822,-0.555,0.383,-0.910
823,-0.539,-0.133,-0.930
824,-0.266,-0.566,-0.984
825,0.066,-0.371,-1.008
826,-0.109,-0.020,-0.867
827,-0.199,0.020,-0.941
828,0.004,-0.055,-0.988
829,0.125,-0.211,-0.949
830,0.082,-0.348,-0.828
831,0.039,-0.324,-0.785
832,-0.062,-0.203,-0.922
833,-0.094,-0.559,-1.047
834,0.238,-0.840,-1.086
835,0.445,-1.008,-0.984
836,-0.035,-1.750,-0.914
837,-0.352,-1.992,-0.891
838,0.250,-1.293,-0.797
839,1.164,-0.406,-1.027
840,1.375,-0.453,-0.922
841,0.203,-0.930,-0.914
842,-0.195,-1.547,-1.223
843,0.363,-1.438,-1.332
844,0.871,-0.402,-0.953
845,0.516,0.254,-0.664
846,-0.816,-0.215,-0.562
847,-1.230,0.082,-0.801
848,-0.656,-0.035,-1.203
849,0.395,-0.418,-1.113
850,0.324,-1.746,-0.828
851,-1.199,-1.992,-1.066
852,-1.562,-1.426,-1.000
853,-1.074,-0.895,-0.793
854,-0.418,-0.121,-1.168
855,-0.094,-0.781,-1.238
856,-0.660,-1.766,-0.816
857,-1.301,-1.074,-0.742
858,-0.918,0.613,-0.668
859,-0.426,0.531,-0.750
860,-0.305,-0.449,-1.148
861,-0.332,-0.926,-1.254
862,-0.250,0.184,-0.977
863,-0.137,1.125,-0.723
864,0.203,0.629,-0.559
865,0.152,-0.438,-0.609
866,0.047,-0.898,-0.949
867,0.844,0.820,-0.840
868,1.188,1.602,-1.582
869,1.184,0.859,-1.133
870,0.906,-1.164,-0.910
