Sample,X,Y,Z
68,1.391,-0.168,-1.070
69,1.340,-0.105,-1.074
70,1.180,0.129,-0.953
71,0.988,0.215,-0.934
72,1.043,0.047,-0.906
73,1.098,0.031,-0.883
74,0.938,0.078,-0.934
75,0.934,-0.035,-0.953
76,0.957,-0.051,-0.969
77,1.020,-0.152,-1.062
78,1.098,-0.094,-0.980
79,0.816,-0.027,-1.078
80,0.531,0.098,-1.047
81,0.410,-0.051,-0.961
82,0.328,-0.082,-0.938
83,0.410,-0.047,-0.844
84,0.340,0.164,-0.766
85,-0.184,0.332,-1.039
86,0.012,0.039,-1.047
87,0.258,-0.113,-0.969
88,0.090,0.023,-1.078
89,0.395,0.102,-0.918
90,0.207,0.172,-0.883
91,0.012,-0.023,-1.043
92,0.348,-0.062,-0.863
93,0.312,-0.055,-0.957
94,0.441,0.023,-0.969
95,0.566,-0.078,-0.930
96,0.480,-0.121,-1.074
97,0.840,-0.051,-0.945
98,0.863,-0.062,-0.984
99,0.641,-0.090,-0.996
100,0.797,-0.066,-0.844
101,0.551,0.145,-0.980
102,0.754,0.027,-1.055
103,1.359,-0.086,-0.941
104,1.230,0.066,-0.895
105,1.059,0.008,-0.949
106,0.684,0.152,-1.027
107,0.457,0.137,-1.102
108,0.910,-0.031,-1.059
109,1.211,0.078,-1.000
110,1.121,-0.082,-0.902
111,1.059,-0.078,-0.812
112,0.508,-0.020,-0.836
113,0.148,-0.008,-1.000
114,0.359,-0.129,-0.992
115,0.523,-0.234,-1.223
116,1.094,-0.191,-0.883
117,0.727,0.031,-0.965
118,0.266,0.223,-0.867
119,0.266,0.223,-0.867
120,-0.105,0.152,-1.008
121,0.016,0.020,-1.062
122,0.473,-0.012,-0.992
123,0.551,0.055,-0.957
124,0.426,0.168,-0.789
125,0.141,0.156,-0.883
126,-0.035,0.168,-0.988
127,0.234,-0.105,-0.906
128,0.461,-0.035,-1.102
129,0.711,-0.039,-1.012
130,0.688,-0.031,-0.926
131,0.488,-0.117,-1.023
132,0.629,-0.188,-0.910
133,0.715,-0.113,-0.906
134,0.742,0.062,-1.051
135,0.914,0.199,-0.918
136,0.598,-0.109,-1.047
137,0.516,-0.098,-1.102
138,1.000,0.004,-0.730
139,0.668,0.320,-0.926
140,0.828,-0.004,-0.977
141,1.078,-0.410,-0.836
142,0.367,0.090,-1.191
143,0.383,0.059,-1.160
144,1.281,0.129,-0.703
145,0.785,-0.086,-1.195
146,1.113,0.129,-0.805
147,0.715,0.133,-0.863
148,-0.164,0.012,-1.199
149,0.699,-0.082,-0.723
150,0.223,-0.273,-1.211
151,0.840,0.035,-0.918
152,1.207,-0.016,-0.688
153,0.395,-0.016,-1.184
154,0.590,0.008,-0.863
155,0.270,-0.109,-0.934
156,-0.102,0.164,-1.188
157,0.473,-0.152,-1.012
158,0.844,0.051,-0.969
159,0.641,0.270,-1.078
160,1.004,-0.094,-0.574
161,-0.098,0.152,-0.965
162,-0.371,-0.055,-1.070
163,0.332,-0.141,-0.898
164,0.598,-0.176,-1.004
165,1.129,0.215,-1.078
166,1.125,0.172,-0.789
167,0.359,0.199,-1.246
168,0.445,-0.363,-0.922
169,0.590,-0.273,-0.828
170,0.234,0.117,-1.172
171,1.176,0.254,-0.609
172,0.902,0.145,-1.035
173,0.676,-0.242,-1.250
174,1.160,-0.191,-0.680
175,0.066,-0.031,-1.203
176,0.160,0.102,-1.184
177,0.535,0.082,-0.746
178,-0.016,0.117,-1.293
179,0.582,-0.387,-0.719
180,0.129,-0.305,-0.594
181,-0.859,0.297,-0.922
182,-0.734,0.328,-1.246
183,-0.742,0.324,-1.145
184,-0.750,0.059,-0.859
185,-0.277,-0.660,-0.715
186,-0.074,-0.141,-0.738
187,-0.164,0.574,-1.172
188,-0.770,0.641,-1.148
189,-1.707,0.094,-1.109
190,-1.211,-0.742,-1.055
191,0.340,-0.758,-0.762
192,1.039,0.172,-0.961
193,0.613,0.441,-1.207
194,-0.613,0.414,-1.148
195,-1.430,0.207,-0.781
196,-1.371,-0.594,-0.875
197,0.090,-0.961,-0.938
198,1.676,0.539,-0.836
199,1.238,1.242,-0.543
200,-0.531,0.293,-1.363
201,-0.516,-1.188,-0.934
202,-0.199,-0.625,-1.023
203,1.016,0.215,-1.344
204,1.977,0.633,-0.664
205,0.746,0.223,-1.137
206,0.195,-0.375,-0.891
207,-0.332,-0.523,-0.625
208,-0.824,0.156,-1.238
209,0.953,0.266,-1.078
210,1.051,0.715,-1.000
211,0.320,0.281,-1.156
212,0.211,-0.711,-0.629
213,-0.660,-0.555,-0.723
214,-0.695,0.211,-1.488
215,1.102,0.449,-0.762
216,-0.578,0.445,-1.398
217,-1.156,-0.504,-0.938
218,-0.543,-0.676,-0.141
219,-0.562,0.441,-1.180
220,0.891,0.395,-0.848
221,-0.344,0.305,-0.969
222,-1.637,0.172,-1.090
223,-0.875,-0.945,-0.680
224,-0.406,-0.016,-1.320
225,0.664,0.059,-1.324
226,0.637,0.301,-1.008
227,-0.156,0.398,-0.961
228,-0.051,-0.168,-0.746
229,-0.539,-0.324,-1.012
230,-0.539,-0.168,-1.105
231,0.219,0.109,-0.879
232,0.027,0.535,-0.977
233,0.152,-0.160,-0.852
234,0.387,-0.676,-0.676
235,-0.125,0.047,-0.871
236,0.414,0.699,-1.121
237,0.758,0.395,-1.090
238,0.078,-0.184,-1.320
239,0.543,-0.566,-0.961
240,0.730,-0.172,-0.719
241,0.375,0.445,-0.926
242,0.211,0.250,-1.059
243,0.066,-0.332,-0.926
244,-0.523,-0.184,-0.984
245,0.277,-0.094,-0.969
246,0.820,0.340,-0.898
247,0.234,0.488,-1.227
248,0.520,-0.090,-0.793
249,-0.547,-0.320,-0.879
250,-0.871,-0.129,-1.277
251,0.246,-0.199,-1.016
252,-0.078,0.289,-0.957
253,-0.109,0.352,-0.645
254,-0.215,-0.109,-0.902
255,-1.039,-0.133,-1.051
256,-0.535,-0.289,-0.895
257,0.047,-0.215,-0.879
258,-0.637,0.449,-1.219
259,0.184,0.156,-0.797
260,-0.145,-0.160,-0.965
261,-0.426,-0.363,-1.125
262,0.582,0.012,-0.820
263,0.098,0.613,-1.137
264,-0.246,0.332,-1.188
265,-0.039,-0.508,-0.859
266,-0.156,-0.422,-1.035
267,0.469,-0.137,-1.180
268,0.672,0.512,-0.617
269,-0.438,0.367,-0.836
270,-0.383,-0.617,-0.824
271,-0.062,-0.328,-1.027
272,0.562,0.184,-1.074
273,0.988,0.418,-1.074
274,0.371,-0.020,-0.965
275,-0.145,-0.180,-0.859
276,-0.289,-0.145,-1.043
277,0.336,0.020,-1.176
278,0.547,-0.008,-1.109
279,0.379,0.074,-0.742
280,-0.516,-0.043,-0.637
281,-0.645,-0.281,-0.699
282,0.055,0.105,-1.328
283,0.609,0.371,-1.645
284,0.469,0.016,-0.965
285,-0.855,0.008,-0.621
286,-1.039,-0.504,-0.574
287,0.156,0.016,-1.113
288,0.891,0.887,-1.168
289,0.152,0.008,-1.004
290,-1.344,-0.145,-0.520
291,-1.656,-0.520,-0.793
292,0.391,0.090,-1.180
293,1.309,0.434,-1.570
294,0.820,0.355,-1.125
295,-0.492,-0.398,-0.348
296,-1.609,-0.945,-0.590
297,-0.402,0.125,-1.020
298,1.477,0.547,-1.480
299,1.145,0.941,-1.414
300,-0.098,-0.371,-1.000
301,-1.047,-0.879,-0.344
302,-1.141,-0.297,-0.891
303,0.949,0.402,-1.160
304,1.207,1.160,-1.059
305,-0.043,-0.098,-1.219
306,-0.117,-1.305,-0.414
307,-0.918,-0.629,-0.660
308,0.020,0.465,-1.516
309,1.137,0.832,-0.863
310,0.129,0.750,-1.355
311,0.113,-0.805,-0.816
312,-0.488,-0.906,-0.570
313,-0.527,0.297,-0.852
314,1.125,0.465,-0.992
315,0.672,0.598,-1.211
316,-0.582,0.312,-1.355
317,-0.230,-0.918,-0.672
318,-0.652,-0.547,-0.641
319,-0.652,-0.547,-0.641
320,0.363,0.527,-1.316
321,1.148,0.625,-1.121
322,-0.301,0.266,-1.078
323,-1.074,-0.559,-0.645
324,-0.477,-1.133,-0.578
325,0.309,0.516,-1.012
326,0.754,0.926,-1.312
327,-0.602,-0.254,-0.840
328,-1.242,-0.129,-0.914
329,0.301,-0.648,-0.887
330,0.914,0.312,-1.387
331,1.160,0.910,-1.035
332,-0.121,-0.039,-0.730
333,-1.891,-0.340,-0.859
334,-0.574,-0.715,-0.777
335,0.703,0.000,-1.309
336,0.848,0.883,-1.398
337,0.172,-0.051,-0.672
338,-1.945,0.082,-0.770
339,-1.492,-0.148,-0.945
340,0.484,-0.215,-0.879
341,-0.223,0.758,-1.520
342,-1.055,0.117,-0.848
343,-1.707,-0.121,-0.605
344,-1.574,-0.055,-1.094
345,-0.480,-0.234,-0.898
346,-0.773,-0.031,-0.934
347,-1.605,-0.152,-0.934
348,-1.223,-0.164,-0.770
349,-1.234,0.027,-1.156
350,-0.473,-0.258,-1.270
351,-0.395,-0.062,-0.961
352,-0.910,0.145,-0.938
353,-1.148,0.090,-0.930
354,-1.137,0.031,-0.992
355,-0.480,-0.102,-0.922
356,-0.457,-0.004,-1.027
357,-0.203,0.145,-0.840
358,-0.348,0.215,-0.945
359,-0.855,-0.004,-1.078
360,-0.363,0.051,-0.844
361,-0.094,0.152,-1.082
362,-0.371,-0.145,-1.211
363,-0.273,-0.105,-0.758
364,-0.086,-0.168,-0.789
365,-0.160,0.156,-0.863
366,-0.234,0.207,-1.035
367,-0.547,-0.039,-1.047
368,-0.902,0.125,-1.039
369,-0.270,-0.188,-0.953
370,0.047,-0.301,-1.000
371,-0.109,0.062,-0.898
372,-0.520,-0.008,-0.938
373,-1.043,0.191,-0.973
374,-0.949,0.117,-1.074
375,-0.828,-0.027,-1.148
376,-0.625,0.031,-1.105
377,-0.609,0.094,-0.914
378,-0.766,0.367,-0.926
379,-0.926,0.223,-0.871
380,-1.461,-0.371,-0.758
381,-1.457,-0.434,-0.859
382,-0.934,-0.234,-0.930
383,-0.527,0.246,-1.074
384,-0.465,0.211,-1.086
385,-0.598,-0.188,-1.074
386,-0.680,-0.047,-1.023
387,-0.430,0.062,-0.934
388,-0.629,0.113,-0.969
389,-0.750,0.051,-0.961
390,-0.340,-0.277,-0.855
391,-0.332,-0.094,-1.035
392,-0.023,0.000,-0.902
393,-0.492,0.156,-0.957
394,-1.191,0.090,-1.113
395,-0.305,-0.078,-0.840
396,0.059,0.059,-1.020
397,0.055,0.270,-1.133
398,-0.191,-0.043,-0.770
399,-1.211,0.012,-0.875
400,-0.926,-0.039,-1.004
401,-0.051,-0.094,-1.020
402,-0.215,0.027,-1.195
403,-0.484,-0.105,-0.871
404,-0.793,-0.102,-0.809
405,-0.824,0.188,-1.035
406,-0.234,0.285,-1.055
407,-0.574,0.199,-1.062
408,-1.066,-0.020,-1.020
409,-0.797,-0.113,-0.832
410,-0.719,0.062,-0.945
411,-0.578,0.016,-1.035
412,-0.598,-0.156,-0.895
413,-1.098,-0.160,-0.973
414,-1.078,-0.148,-0.941
415,-0.727,-0.156,-0.910
416,-0.488,0.020,-1.051
417,-0.137,-0.020,-0.969
418,-0.590,0.164,-0.922
419,-1.086,0.160,-1.016
420,-0.785,-0.086,-0.953
421,-0.613,0.039,-1.102
422,-0.227,0.094,-1.047
423,-0.105,0.117,-0.891
424,-0.598,0.188,-0.945
425,-0.727,-0.156,-0.910
426,-0.652,-0.301,-0.965
427,-0.531,-0.098,-1.047
428,-0.238,0.102,-0.934
429,-0.340,0.219,-0.949
430,-0.613,0.023,-1.016
431,-0.660,-0.102,-0.938
432,-0.555,-0.102,-0.969
433,-0.277,0.035,-0.969
434,-0.320,0.156,-0.922
435,-0.766,0.148,-0.941
436,-0.988,-0.047,-1.012
437,-0.602,0.043,-1.102
438,-0.078,0.164,-1.117
439,-0.234,0.105,-0.926
440,-1.098,-0.168,-0.781
441,-1.352,-0.363,-0.895
442,-0.609,-0.125,-1.078
443,-0.203,0.191,-1.152
444,-0.473,0.086,-0.988
445,-1.129,-0.141,-0.809
446,-1.102,-0.051,-0.855
447,-0.238,0.215,-0.926
448,-0.016,0.270,-0.992
449,-0.316,0.035,-0.934
450,-0.445,-0.207,-0.805
451,-0.305,-0.051,-0.941
452,0.203,0.098,-1.117
453,0.641,0.020,-1.195
454,0.723,0.051,-1.176
455,0.688,0.062,-0.988
456,0.383,0.055,-0.828
457,0.004,-0.051,-0.836
458,0.113,-0.164,-0.828
459,0.336,-0.020,-0.934
460,0.609,0.031,-1.035
461,0.801,-0.145,-1.031
462,0.512,-0.105,-1.035
463,0.219,0.141,-1.086
464,0.223,0.102,-0.992
465,0.055,-0.098,-1.000
466,-0.051,-0.242,-0.934
467,-0.004,-0.051,-0.863
468,0.004,0.250,-0.957
469,0.020,0.223,-0.973
470,-0.281,-0.055,-0.969
471,-0.566,-0.090,-0.953
472,-0.391,0.047,-0.941
473,-0.152,0.148,-0.996
474,-0.094,0.059,-1.004
475,-0.234,-0.113,-0.934
476,-0.445,-0.066,-0.965
477,-0.285,0.035,-0.949
478,-0.078,0.074,-0.953
479,-0.113,0.000,-1.008
480,-0.059,-0.055,-0.934
481,-0.055,0.027,-0.941
482,0.004,0.152,-0.984
483,0.215,0.117,-0.996
484,0.199,-0.016,-1.016
485,0.188,-0.055,-0.988
486,0.242,-0.023,-0.930
487,0.238,0.008,-0.965
488,0.277,-0.070,-0.992
489,0.281,-0.148,-1.000
490,0.195,-0.090,-1.000
491,0.180,-0.020,-0.953
492,0.113,0.012,-0.953
493,0.004,0.004,-1.008
494,0.070,-0.004,-0.965
495,-0.012,0.035,-0.977
496,-0.121,0.055,-0.965
497,-0.062,0.055,-0.934
498,-0.121,0.055,-0.969
499,-0.121,0.059,-0.977
500,-0.129,-0.008,-0.953
501,-0.184,0.012,-0.988
502,-0.090,0.027,-0.973
503,-0.059,0.023,-0.969
504,-0.121,0.020,-0.988
505,-0.047,-0.043,-0.945
506,-0.020,0.004,-0.957
507,-0.027,0.023,-0.977
508,0.059,-0.004,-0.957
509,0.008,-0.020,-0.973
510,0.008,-0.020,-0.977
511,0.086,-0.012,-0.961
512,0.074,0.008,-0.992
513,0.094,-0.016,-0.988
514,0.082,-0.055,-0.992
515,-0.004,-0.020,-0.988
516,0.008,0.020,-0.977
517,-0.012,0.016,-0.965
518,-0.039,0.020,-0.953
519,-0.082,0.031,-0.965
520,-0.074,0.043,-0.949
521,-0.078,0.043,-0.953
522,-0.078,0.020,-0.973
523,0.008,0.043,-0.965
524,-0.035,0.000,-0.973
525,-0.055,-0.035,-0.969
526,-0.020,-0.039,-0.965
527,0.008,0.004,-0.969
528,0.039,0.012,-0.973
529,0.035,-0.008,-0.973
530,0.031,0.008,-0.973
531,0.043,0.059,-0.969
532,0.027,0.035,-0.977
533,0.027,0.023,-0.988
534,0.027,-0.020,-0.973
535,0.016,-0.020,-0.965
536,0.016,-0.004,-0.965
537,0.012,-0.016,-0.973
538,0.008,-0.031,-0.984
539,-0.012,-0.031,-0.980
540,-0.023,-0.023,-0.977
541,-0.027,0.000,-0.969
542,-0.008,0.043,-0.969
543,-0.020,0.016,-0.965
544,-0.004,0.000,-0.965
545,-0.008,0.016,-0.957
546,0.012,0.047,-0.961
547,0.031,0.035,-0.973
548,0.043,0.000,-0.984
549,0.039,-0.016,-0.977
550,0.031,0.008,-0.973
551,0.016,0.020,-0.969
552,0.016,0.000,-0.969
553,0.012,0.000,-0.973
554,-0.012,0.031,-0.961
555,-0.008,0.016,-0.961
556,-0.012,0.008,-0.965
557,0.000,0.027,-0.961
558,0.023,0.023,-0.969
559,0.012,-0.023,-0.973
560,0.023,-0.027,-0.977
561,0.035,-0.031,-0.969
562,0.020,-0.039,-0.977
563,0.020,-0.039,-0.977
564,0.039,-0.020,-0.988
565,0.047,0.027,-0.988
566,0.027,0.031,-0.988
567,0.004,0.012,-0.969
568,-0.023,0.035,-0.969
569,-0.023,0.059,-0.961
570,-0.027,0.012,-0.961
571,-0.039,-0.012,-0.961
572,-0.035,0.016,-0.965
573,0.004,0.023,-0.973
574,0.012,0.000,-0.977
575,0.012,-0.031,-0.965
576,0.031,-0.016,-0.961
577,0.020,-0.004,-0.973
578,0.016,-0.008,-0.965
579,0.027,-0.020,-0.965
580,0.012,-0.016,-0.969
581,0.000,0.000,-0.969
582,0.004,0.027,-0.977
583,0.016,0.035,-0.984
584,-0.016,0.023,-0.969
585,-0.020,0.008,-0.965
586,-0.031,0.023,-0.961
587,-0.043,0.039,-0.965
588,-0.055,0.004,-0.965
589,-0.059,-0.020,-0.969
590,-0.020,0.004,-0.977
591,-0.016,0.000,-0.965
592,-0.027,-0.016,-0.969
593,0.000,-0.016,-0.965
594,0.023,-0.008,-0.973
595,0.027,-0.012,-0.980
596,0.035,-0.027,-0.969
597,0.020,-0.031,-0.977
598,0.039,-0.008,-0.988
599,0.051,-0.004,-0.988
600,0.027,-0.012,-0.980
601,0.008,0.020,-0.980
602,-0.016,0.043,-0.965
603,-0.043,0.078,-0.961
604,-0.023,0.035,-0.969
605,-0.020,0.035,-0.965
606,-0.020,0.039,-0.953
607,-0.031,0.031,-0.965
608,0.000,0.008,-0.973
609,0.016,-0.004,-0.973
610,0.000,-0.020,-0.973
611,0.000,-0.043,-0.969
612,0.020,-0.051,-0.973
613,0.023,-0.031,-0.988
614,0.023,-0.031,-0.973
615,0.008,-0.020,-0.973
616,0.004,0.012,-0.973
617,0.008,0.062,-0.969
618,0.012,0.051,-0.965
619,0.008,0.043,-0.969
620,0.004,0.055,-0.965
621,0.008,0.035,-0.961
622,-0.004,0.023,-0.973
623,0.020,-0.016,-0.973
624,0.016,-0.023,-0.969
625,-0.004,-0.023,-0.977
626,0.008,-0.043,-0.973
627,0.012,-0.035,-0.977
628,0.008,0.000,-0.973
629,0.008,-0.004,-0.961
630,0.016,-0.008,-0.969
631,0.027,0.020,-0.973
632,0.031,0.035,-0.961
633,0.004,-0.004,-0.973
634,0.012,0.000,-0.980
635,0.051,0.027,-0.984
636,0.035,0.012,-0.984
637,-0.008,-0.020,-0.980
638,0.004,-0.004,-0.973
639,0.027,0.035,-0.973
640,0.008,0.008,-0.977
641,-0.031,-0.039,-0.965
642,-0.027,-0.016,-0.961
643,-0.031,0.047,-0.977
644,-0.004,0.016,-0.973
645,-0.020,-0.047,-0.969
646,-0.031,-0.020,-0.969
647,0.000,0.023,-0.969
648,0.000,0.000,-0.977
649,-0.004,0.004,-0.977
650,0.004,0.012,-0.965
651,0.004,0.035,-0.969
652,-0.008,0.035,-0.961
653,-0.008,0.043,-0.973
654,0.004,0.055,-0.961
655,0.012,0.023,-0.973
656,-0.004,-0.004,-0.957
657,0.016,-0.004,-0.969
658,0.016,0.020,-0.977
659,0.004,-0.035,-0.980
660,-0.004,-0.066,-0.977
661,-0.023,-0.031,-0.977
662,-0.012,-0.012,-0.977
663,-0.059,-0.008,-0.961
664,-0.031,-0.004,-0.969
665,-0.031,0.020,-0.957
666,-0.039,0.012,-0.953
667,-0.027,0.016,-0.969
668,0.016,0.035,-0.969
669,0.035,0.039,-0.977
670,0.020,0.000,-0.977
671,0.016,-0.023,-0.965
672,0.039,-0.008,-0.977
673,0.059,0.031,-0.988
674,0.039,-0.012,-0.984
675,0.000,-0.043,-0.977
676,0.000,-0.004,-0.977
677,0.012,0.047,-0.980
678,-0.012,0.027,-0.969
679,-0.047,-0.012,-0.973
680,-0.027,-0.016,-0.957
681,-0.016,0.016,-0.961
682,-0.023,0.008,-0.969
683,-0.012,0.000,-0.969
684,0.008,0.008,-0.973
685,0.023,0.031,-0.977
686,0.020,0.004,-0.977
687,0.020,0.004,-0.977
688,0.031,0.016,-0.969
689,0.020,0.008,-0.977
690,0.023,-0.008,-0.965
691,0.020,-0.004,-0.980
692,0.012,-0.004,-0.977
693,0.000,-0.008,-0.977
694,-0.012,-0.008,-0.973
695,0.000,0.000,-0.977
696,0.004,0.000,-0.973
697,-0.020,0.004,-0.973
698,-0.008,0.004,-0.965
699,-0.016,0.023,-0.973
700,-0.008,0.035,-0.973
701,0.023,0.016,-0.973
702,0.016,0.012,-0.965
703,-0.051,0.012,-0.977
704,0.016,0.004,-0.977
705,0.031,0.020,-0.977
706,0.027,0.016,-0.984
707,0.023,-0.027,-0.969
708,-0.004,-0.035,-0.961
709,0.000,-0.023,-0.969
710,0.023,0.012,-0.973
711,-0.008,0.000,-0.973
712,-0.016,-0.012,-0.977
713,-0.008,0.008,-0.961
714,-0.023,0.016,-0.961
715,-0.031,0.012,-0.965
716,-0.016,0.008,-0.961
717,-0.016,0.016,-0.977
718,-0.012,0.016,-0.969
719,0.000,-0.008,-0.977
720,0.004,0.023,-0.977
721,0.020,0.020,-0.973
722,0.000,-0.004,-0.965
723,-0.055,-0.008,-0.965
724,0.004,-0.012,-0.973
725,0.020,0.012,-0.969
726,-0.020,-0.004,-0.969
727,-0.027,-0.031,-0.973
728,0.000,0.008,-0.965
729,0.000,0.055,-0.973
730,-0.008,0.004,-0.973
731,-0.016,-0.012,-0.973
732,-0.023,0.012,-0.961
733,0.004,0.000,-0.969
734,0.000,0.000,-0.965
735,-0.008,-0.004,-0.977
736,0.020,-0.004,-0.980
737,0.016,0.012,-0.980
738,0.000,0.016,-0.973
739,-0.004,0.016,-0.969
740,-0.004,0.031,-0.969
741,-0.008,0.027,-0.961
742,-0.012,0.004,-0.957
743,-0.062,-0.008,-0.945
744,-0.012,0.000,-0.965
745,0.004,-0.012,-0.973
746,0.020,0.000,-0.969
747,0.020,0.004,-0.980
748,0.020,-0.027,-0.973
749,-0.004,-0.012,-0.969
750,0.012,0.016,-0.973
751,0.039,0.027,-0.973
752,0.023,0.020,-0.977
753,0.000,0.004,-0.969
754,-0.023,0.000,-0.969
755,-0.008,0.031,-0.969
756,0.020,0.031,-0.977
757,-0.008,-0.004,-0.973
758,-0.027,-0.016,-0.965
759,-0.020,-0.004,-0.969
760,0.012,0.012,-0.969
761,0.012,0.012,-0.977
762,-0.012,-0.023,-0.961
763,0.000,-0.059,-0.949
764,0.023,0.047,-0.965
765,0.047,0.031,-0.973
766,0.043,0.012,-0.980
767,0.012,-0.004,-0.973
768,0.000,-0.031,-0.973
769,0.000,-0.012,-0.965
770,-0.004,0.000,-0.977
771,0.000,-0.016,-0.965
772,-0.008,-0.004,-0.973
773,0.027,0.039,-0.988
774,0.035,0.051,-0.992
775,0.023,0.016,-0.984
776,-0.012,0.020,-0.973
777,-0.023,0.016,-0.953
778,-0.023,0.016,-0.949
779,-0.012,0.012,-0.949
780,0.012,0.008,-0.961
781,0.012,-0.008,-0.965
782,0.000,-0.031,-0.965
783,0.012,-0.039,-0.965
784,0.023,-0.004,-0.980
785,0.016,-0.004,-0.988
786,0.012,-0.016,-0.984
787,0.012,0.004,-0.977
788,0.008,0.043,-0.977
789,0.004,0.023,-0.977
790,-0.031,0.008,-0.965
791,-0.039,0.020,-0.965
792,-0.016,0.027,-0.977
793,-0.004,0.008,-0.969
794,-0.023,0.016,-0.980
795,-0.012,0.012,-0.965
796,-0.012,0.000,-0.965
797,-0.023,-0.004,-0.965
798,0.000,-0.020,-0.965
799,0.000,-0.004,-0.965
800,-0.008,-0.023,-0.980
801,0.004,-0.020,-0.977
802,0.027,0.016,-0.984
803,0.016,0.047,-0.973
804,0.000,0.004,-0.973
805,-0.016,-0.004,-0.969
806,-0.008,0.035,-0.969
807,0.016,0.035,-0.973
808,-0.004,-0.004,-0.961
809,-0.039,-0.012,-0.969
810,-0.016,0.004,-0.969
811,0.008,0.031,-0.977
812,0.008,0.016,-0.977
813,-0.004,-0.016,-0.965
814,-0.020,-0.012,-0.961
815,0.000,0.004,-0.969
816,0.023,-0.012,-0.973
817,0.012,-0.027,-0.973
818,0.004,-0.020,-0.973
819,0.020,-0.004,-0.969
820,0.020,0.023,-0.977
821,0.023,0.039,-0.984
822,0.000,-0.008,-0.969
823,0.008,0.020,-0.973
824,0.000,0.043,-0.969
825,0.016,0.047,-0.973
826,0.000,0.008,-0.969
827,-0.008,-0.016,-0.965
828,0.012,0.004,-0.965
829,0.016,0.023,-0.969
830,0.012,0.012,-0.969
831,0.008,-0.035,-0.980
832,-0.012,-0.020,-0.973
833,-0.008,0.000,-0.965
834,0.012,-0.012,-0.973
835,-0.012,-0.012,-0.980
836,0.000,0.000,-0.965
837,0.004,0.000,-0.969
838,0.012,0.023,-0.977
839,0.031,0.043,-0.965
840,0.023,0.016,-0.973
841,0.004,0.000,-0.969
842,0.008,0.012,-0.965
843,0.070,0.051,-0.977
844,0.055,0.023,-0.977
845,0.016,-0.020,-0.977
846,-0.004,-0.031,-0.973
847,-0.004,0.004,-0.977
848,0.008,0.004,-0.973
849,-0.008,-0.055,-0.969
850,-0.039,-0.023,-0.973
851,-0.012,0.020,-0.965
852,0.012,0.027,-0.965
853,-0.004,0.012,-0.977
854,-0.016,0.000,-0.973
855,-0.012,0.012,-0.961
856,-0.008,0.012,-0.977
857,0.020,0.012,-0.965
858,0.020,-0.012,-0.973
859,0.000,-0.016,-0.973
860,0.020,0.012,-0.973
861,0.027,0.031,-0.973
862,0.004,0.016,-0.980
863,-0.004,-0.012,-0.973
864,-0.020,-0.023,-0.957
865,-0.031,0.016,-0.969
866,-0.020,0.023,-0.969
867,-0.016,-0.027,-0.969
868,-0.031,-0.023,-0.977
869,-0.004,0.023,-0.961
870,0.012,0.020,-0.980
871,-0.020,0.004,-0.977
872,0.000,0.000,-0.977
873,0.020,0.008,-0.969
874,0.000,0.023,-0.973
875,0.000,0.012,-0.969
876,0.012,0.000,-0.961
877,0.016,0.004,-0.977
878,0.031,0.000,-0.980
879,0.016,-0.016,-0.973
