Sample,X,Y,Z
176,0.004,0.059,-1.039
177,-0.125,-0.219,-1.004
178,0.027,0.137,-0.934
179,0.043,0.039,-0.957
180,-0.051,-0.102,-0.895
181,-0.430,0.008,-0.840
182,-0.207,0.047,-0.902
183,0.145,0.234,-1.176
184,0.305,0.828,-0.844
185,0.066,-0.586,-0.934
186,-0.254,-0.340,-0.914
187,-0.293,-0.387,-0.891
188,0.250,-0.230,-0.930
189,0.203,-0.020,-1.031
190,-0.125,0.086,-1.113
191,-0.039,0.148,-0.980
192,0.297,-0.344,-1.020
193,-0.152,-0.070,-1.055
194,-0.203,-0.438,-0.777
195,-0.184,0.500,-0.766
196,0.090,-0.172,-0.898
197,-0.145,-0.168,-1.051
198,0.004,0.109,-1.020
199,0.293,0.160,-1.078
200,0.109,0.047,-0.965
201,-0.324,-0.250,-0.812
202,-0.516,0.367,-0.812
203,0.098,-0.430,-0.910
204,0.336,0.086,-1.082
205,-0.004,0.172,-1.020
206,-0.152,-0.043,-0.914
207,-0.121,-0.375,-0.922
208,-0.195,0.090,-0.945
209,0.324,0.227,-0.898
210,0.102,-0.688,-1.062
211,-0.035,0.258,-1.016
212,0.098,-0.004,-1.090
213,0.297,0.074,-0.938
214,-0.195,0.328,-0.906
215,-0.098,0.082,-0.773
216,-0.184,-0.145,-1.000
217,-0.039,-0.066,-0.875
218,-0.047,0.273,-1.215
219,0.141,0.465,-0.680
220,0.078,-0.234,-1.051
221,-0.441,-0.363,-1.004
222,-0.234,-0.473,-0.969
223,0.297,0.020,-0.738
224,-0.004,0.199,-1.105
225,-0.066,0.109,-0.867
226,0.023,-0.223,-1.035
227,0.129,-0.191,-1.070
228,0.082,0.113,-0.961
229,0.055,0.051,-0.906
230,-0.168,-0.055,-0.891
231,-0.203,-0.328,-0.949
232,0.027,-0.281,-0.945
233,0.113,-0.051,-1.023
234,0.082,-0.062,-1.012
235,-0.094,0.539,-0.941
236,0.125,-0.285,-0.852
237,-0.184,-0.215,-0.977
238,-0.316,-0.039,-0.910
239,0.160,0.172,-0.797
240,0.301,-0.234,-1.043
241,-0.352,-0.242,-0.961
242,-0.105,0.000,-0.918
243,0.195,-0.023,-1.066
244,0.117,0.258,-1.062
245,-0.176,0.109,-0.898
246,-0.168,-0.176,-0.828
247,-0.004,-0.016,-0.938
248,0.129,0.109,-0.934
249,-0.031,0.047,-1.008
250,-0.086,-0.082,-1.051
251,0.004,-0.328,-1.168
252,0.098,0.598,-0.777
253,0.223,0.062,-0.898
254,-0.082,0.059,-0.930
255,-0.246,-0.164,-0.902
256,0.039,-0.270,-1.004
257,0.043,-0.074,-1.004
258,-0.023,0.234,-0.914
259,0.152,-0.152,-0.992
260,0.066,-0.164,-0.996
261,-0.074,-0.090,-0.895
262,-0.219,-0.094,-0.902
263,-0.109,-0.148,-0.879
264,-0.027,0.062,-1.055
265,0.215,-0.047,-0.992
266,0.055,-0.129,-1.059
267,-0.176,0.012,-0.945
268,-0.223,-0.160,-0.910
269,0.105,0.102,-0.852
270,-0.059,0.230,-0.984
271,-0.125,-0.109,-0.891
272,-0.156,-0.031,-1.059
273,-0.051,-0.281,-1.027
274,0.102,-0.207,-0.961
275,0.090,-0.008,-0.875
276,-0.031,0.164,-0.895
277,-0.012,-0.160,-0.914
278,-0.012,-0.188,-1.168
279,0.109,0.160,-0.949
280,0.133,0.074,-0.969
281,0.070,0.070,-0.879
282,-0.141,-0.145,-0.875
283,-0.258,-0.309,-0.871
284,-0.191,-0.266,-1.113
285,0.035,-0.371,-0.988
286,0.059,0.305,-1.016
287,0.148,0.348,-0.980
288,0.020,0.008,-0.941
289,-0.121,0.422,-0.996
290,-0.133,0.809,-0.645
291,-0.059,-0.523,-0.875
292,-0.402,-0.434,-0.953
293,-0.039,-0.445,-0.969
294,0.500,-0.020,-1.109
295,0.195,0.270,-1.137
296,-0.098,0.090,-0.898
297,-0.180,-0.176,-0.957
298,-0.102,-0.109,-0.875
299,0.062,0.145,-0.945
300,0.156,0.195,-0.902
301,0.055,0.211,-0.867
302,-0.203,-0.297,-0.949
303,-0.180,-0.371,-1.012
304,-0.023,-0.324,-1.086
305,0.082,-0.023,-0.941
306,0.133,0.191,-1.055
307,0.070,0.020,-0.941
308,-0.129,-0.152,-0.961
309,-0.312,1.004,-0.758
310,0.184,-0.441,-0.781
311,-0.062,-0.062,-0.961
312,-0.359,-0.141,-0.973
313,0.129,-0.477,-1.039
314,0.172,-0.309,-1.016
315,0.016,0.234,-1.098
316,0.426,0.176,-0.961
317,0.137,-0.109,-1.008
318,-0.449,-0.141,-0.855
319,-0.449,-0.141,-0.855
320,-0.422,0.055,-0.793
321,0.086,-0.051,-0.910
322,0.141,-0.172,-1.160
323,-0.082,-0.465,-0.906
324,-0.094,0.141,-1.027
325,0.129,-0.086,-0.863
326,-0.129,0.102,-1.039
327,-0.094,0.156,-0.848
328,-0.043,0.695,-1.070
329,0.113,-0.207,-0.812
330,-0.191,-0.461,-1.004
331,-0.184,-0.074,-0.863
332,0.191,0.078,-0.910
333,0.156,-0.246,-0.957
334,-0.391,-0.141,-1.164
335,0.172,0.004,-0.898
336,0.219,0.141,-1.062
337,0.148,0.332,-0.934
338,-0.125,-0.043,-0.965
339,-0.215,-0.852,-0.871
340,-0.207,0.098,-0.836
341,0.082,0.215,-0.969
342,0.207,0.172,-1.043
343,0.066,0.266,-1.020
344,0.020,0.078,-1.004
345,-0.203,-0.266,-0.906
346,-0.348,0.160,-0.992
347,-0.141,0.559,-0.688
348,0.340,-0.336,-0.914
349,-0.102,-0.277,-1.062
350,-0.113,-0.148,-0.914
351,0.242,-0.324,-1.047
352,0.105,0.062,-1.055
353,-0.102,0.219,-0.910
354,0.102,0.039,-0.957
355,0.008,-0.016,-0.992
356,-0.117,-0.117,-0.922
357,-0.105,0.121,-0.949
358,0.164,-0.578,-0.949
359,0.164,-0.578,-0.949
360,-0.039,-0.090,-0.844
361,-0.230,0.039,-1.012
362,0.000,-0.012,-1.035
363,0.062,0.145,-1.016
364,0.000,0.598,-1.070
365,0.082,0.262,-0.777
366,0.027,-0.270,-0.895
367,-0.422,-0.477,-0.867
368,-0.195,-0.512,-0.887
369,0.285,-0.004,-1.023
370,0.113,-0.016,-1.078
371,-0.016,0.168,-0.969
372,-0.039,-0.051,-0.945
373,0.062,-0.105,-1.020
374,-0.004,0.176,-0.898
375,-0.039,0.207,-0.977
376,-0.180,0.031,-0.832
377,-0.227,-0.008,-0.980
378,0.164,0.512,-0.992
379,0.332,0.789,-1.055
380,0.059,1.156,-0.980
381,-0.262,1.004,-1.055
382,0.004,0.758,-0.727
383,-0.230,0.914,-1.047
384,-0.168,1.492,-0.867
385,0.043,1.070,-0.930
386,0.215,0.887,-0.812
387,-0.387,0.789,-1.129
388,0.035,1.129,-0.777
389,0.152,0.863,-1.008
390,-0.012,0.051,-1.027
391,-0.277,0.266,-0.809
392,-0.125,0.527,-0.957
393,0.312,1.016,-1.086
394,0.328,0.594,-1.062
395,-0.156,0.477,-1.051
396,-0.191,0.469,-0.859
397,0.223,0.652,-0.875
398,0.066,0.625,-0.883
399,-0.270,0.551,-1.020
400,-0.043,0.273,-1.043
401,0.316,1.352,-1.234
402,0.273,1.641,-1.008
403,0.020,-0.012,-0.707
404,-0.719,0.754,-0.852
405,-0.625,1.125,-0.855
406,0.273,0.812,-0.879
407,0.297,0.414,-1.027
408,-0.242,0.336,-0.918
409,-0.230,0.570,-0.953
410,0.016,0.820,-1.109
411,0.312,1.012,-1.000
412,0.250,0.508,-1.027
413,0.172,0.320,-0.918
414,-0.395,0.793,-0.875
415,-0.906,0.137,-0.684
416,0.246,-0.035,-0.918
417,0.012,0.848,-1.035
418,0.164,1.129,-1.043
419,0.172,0.922,-1.012
420,0.105,1.160,-1.094
421,0.078,0.824,-1.000
422,-0.203,0.656,-0.840
423,0.016,0.488,-0.891
424,0.309,0.949,-0.965
425,0.281,0.914,-1.055
426,0.031,0.699,-1.102
427,-0.055,0.723,-0.977
428,-0.008,0.656,-1.035
429,-0.031,0.855,-0.969
430,-0.102,0.719,-0.918
431,-0.191,0.777,-0.910
432,-0.160,0.637,-0.836
433,-0.059,0.766,-0.918
434,-0.145,0.668,-0.992
435,0.035,0.754,-0.992
436,0.297,0.582,-0.984
437,-0.027,0.582,-0.891
438,-0.375,0.520,-0.895
439,-0.062,0.570,-1.039
440,0.469,0.523,-1.078
441,0.258,0.504,-0.973
442,-0.234,0.699,-0.844
443,-0.254,0.656,-0.891
444,-0.078,0.750,-0.977
445,-0.070,0.703,-0.988
446,0.062,0.723,-0.977
447,0.020,0.746,-0.965
448,-0.160,0.742,-0.898
449,-0.273,0.598,-0.891
450,-0.141,0.594,-0.926
451,0.148,0.746,-0.977
452,0.219,0.727,-1.027
453,0.043,0.613,-0.961
454,-0.004,0.074,-0.934
455,-0.016,0.020,-0.934
456,-0.082,0.258,-0.961
457,0.180,0.195,-1.000
458,0.586,-0.129,-1.039
459,0.656,-0.230,-0.988
460,0.273,-0.082,-0.828
461,0.465,-0.004,-0.762
462,0.613,0.066,-0.941
463,0.785,0.152,-1.082
464,0.980,0.359,-1.008
465,1.113,0.246,-0.992
466,0.773,-0.137,-0.953
467,0.574,-0.039,-0.816
468,0.844,0.309,-0.836
469,1.223,0.215,-1.066
470,1.328,-0.949,-0.957
471,1.215,-1.176,-1.152
472,1.285,-0.406,-1.051
473,1.688,-0.340,-0.930
474,1.215,-0.445,-0.859
475,0.766,-0.262,-0.941
476,1.105,0.047,-1.074
477,1.402,0.125,-1.211
478,1.148,-0.359,-0.965
479,0.785,-0.477,-0.867
480,0.230,0.172,-0.668
481,0.633,0.598,-0.789
482,1.121,-0.031,-1.133
483,1.035,-0.504,-1.102
484,0.613,-0.227,-1.090
485,0.508,0.098,-0.852
486,0.758,0.000,-0.992
487,0.738,-0.152,-0.953
488,0.574,-0.250,-1.137
489,0.309,-0.055,-1.102
490,0.398,0.188,-1.020
491,0.727,0.359,-1.031
492,0.410,0.219,-1.055
493,-0.090,0.090,-0.691
494,-0.035,0.344,-0.758
495,0.262,0.469,-1.004
496,0.320,0.270,-0.910
497,0.051,-0.168,-1.066
498,0.395,-0.172,-0.910
499,0.594,0.164,-1.004
500,0.910,0.391,-0.898
501,0.590,0.117,-0.992
502,0.266,-0.711,-1.023
503,0.512,-0.254,-0.980
504,-0.152,-0.031,-1.004
505,-0.598,1.066,-0.273
506,1.793,0.609,-0.875
507,0.852,0.090,-1.273
508,-0.227,-0.957,-1.055
509,0.934,-0.117,-0.688
510,0.457,-0.434,-1.055
511,0.422,-0.516,-0.785
512,1.512,-0.027,-1.082
513,1.609,0.160,-1.199
514,1.086,0.059,-1.152
515,1.148,-0.055,-1.105
516,1.469,-0.180,-1.109
517,0.691,-0.301,-0.863
518,0.461,-0.309,-0.738
519,0.461,-0.309,-0.738
520,0.820,-0.309,-0.898
521,0.895,-0.367,-1.062
522,1.129,-0.016,-0.918
523,1.008,-0.047,-1.230
524,1.000,0.195,-1.023
525,0.793,-0.113,-1.023
526,1.035,-0.262,-0.934
527,0.926,0.023,-0.859
528,0.781,0.094,-0.988
529,0.840,-0.227,-1.012
530,0.656,-0.414,-1.078
531,0.898,-0.023,-0.949
532,0.816,0.609,-0.793
533,0.605,-0.102,-1.086
534,0.461,-0.273,-1.020
535,0.230,-0.211,-1.000
536,0.629,0.312,-1.078
537,0.543,0.617,-0.977
538,0.215,0.129,-1.141
539,0.289,-0.574,-0.844
540,-0.434,-0.156,-1.012
541,-0.332,0.516,-0.863
542,0.219,0.355,-1.129
543,-0.520,0.082,-0.809
544,-0.961,-0.730,-1.070
545,-0.109,-0.652,-1.188
546,-0.227,0.262,-1.117
547,-0.637,0.625,-0.977
548,-0.332,-0.273,-0.957
549,-0.777,-1.031,-1.117
550,-1.012,-0.262,-1.039
551,-0.418,0.934,-0.871
552,-0.668,0.953,-0.645
553,-0.871,-0.379,-0.543
554,-1.273,-0.484,-0.742
555,-1.289,0.711,-0.652
556,-1.160,0.316,-1.238
557,0.469,-0.016,-0.617
558,-0.191,0.172,-1.168
559,-0.074,0.004,-1.074
560,0.637,-0.086,-0.812
561,0.223,0.324,-0.883
562,0.316,0.207,-0.645
563,0.285,-0.262,-1.160
564,0.707,-0.535,-1.070
565,0.355,0.266,-1.180
566,0.590,0.488,-0.883
567,0.609,-0.285,-1.109
568,0.707,-0.523,-0.773
569,0.188,-0.492,-0.957
570,-0.242,-0.199,-0.867
571,0.004,-0.148,-1.047
572,0.664,-0.301,-1.008
573,0.754,-0.352,-0.992
574,0.020,-0.039,-0.988
575,0.254,0.410,-0.590
576,-0.008,-0.223,-1.035
577,0.148,-0.223,-0.820
578,0.188,0.191,-0.949
579,-0.688,0.211,-1.340
580,0.297,0.031,-0.930
581,-0.059,-0.059,-1.254
582,-0.395,-1.000,-0.922
583,-0.402,-0.238,-0.676
584,-0.188,-0.324,-0.754
585,-0.219,0.590,-0.934
586,-0.562,-0.016,-1.219
587,-0.219,0.168,-1.324
588,0.500,0.285,-0.914
589,0.031,0.559,-0.898
590,-0.867,-0.352,-0.582
591,-0.945,-0.328,-0.543
592,-0.805,-0.133,-1.188
593,0.145,0.180,-1.059
594,0.301,0.285,-1.340
595,0.027,0.066,-1.121
596,-0.160,0.039,-0.938
597,-0.059,0.059,-0.707
598,-0.082,0.590,-0.613
599,0.039,0.246,-0.660
600,-0.227,-0.277,-1.012
601,0.117,-0.355,-1.238
602,0.594,0.125,-1.355
603,1.004,0.383,-0.910
604,0.148,0.402,-0.941
605,-0.727,-0.602,-0.801
606,-0.375,-0.723,-0.738
607,-0.012,-0.266,-0.957
608,0.473,0.348,-0.859
609,0.137,-0.078,-1.078
610,0.066,-0.324,-1.176
611,-0.070,-0.113,-1.012
612,0.203,-0.086,-0.887
613,0.277,0.043,-0.785
614,-0.125,-0.270,-0.910
615,-0.078,-0.105,-0.875
616,0.086,0.125,-1.098
617,0.418,0.098,-1.008
618,0.023,0.043,-1.051
619,-0.438,-0.215,-0.871
620,-0.266,-0.188,-0.730
621,0.066,0.047,-0.977
622,-0.414,0.102,-0.930
623,-0.320,-0.043,-0.883
624,-0.047,-0.336,-1.305
625,0.602,-0.371,-0.938
626,-0.082,0.719,-0.871
627,-0.801,0.145,-0.887
628,-0.059,-0.355,-0.828
629,-0.188,-0.195,-1.223
630,0.219,0.520,-0.805
631,0.105,0.371,-1.051
632,-0.195,-0.250,-0.938
633,-0.523,-0.215,-0.938
634,-0.680,-0.094,-0.852
635,0.078,0.016,-0.781
636,0.512,0.133,-1.164
637,0.133,-0.090,-0.980
638,-0.070,-0.016,-1.051
639,-0.039,-0.109,-0.902
640,-0.051,0.117,-0.801
641,-0.129,0.125,-0.883
642,0.055,0.004,-1.078
643,0.672,-0.008,-0.809
644,0.203,0.133,-1.047
645,-0.309,0.062,-0.875
646,-0.551,-0.055,-1.125
647,0.164,-0.340,-0.895
648,0.605,0.113,-0.938
649,-0.012,-0.074,-1.152
650,0.277,-0.281,-0.723
651,-0.395,-0.441,-0.961
652,-0.297,-0.059,-0.898
653,-0.023,0.090,-0.996
654,0.344,-0.062,-1.031
655,0.082,-0.043,-1.262
656,-0.234,-0.039,-0.754
657,-0.113,-0.062,-0.809
658,0.086,0.043,-0.883
659,0.043,-0.031,-0.973
660,-0.117,-0.176,-1.051
661,-0.160,-0.316,-1.008
662,-0.051,-0.102,-0.980
663,0.031,0.250,-0.969
664,0.012,0.062,-1.012
665,0.125,-0.211,-0.785
666,-0.402,-0.164,-0.961
667,-0.465,0.086,-0.828
668,-0.301,0.211,-1.031
669,0.406,-0.125,-1.023
670,0.852,0.074,-1.113
671,-0.480,0.340,-1.129
672,-0.004,-0.117,-0.641
673,-0.242,-0.141,-0.883
674,-1.094,0.105,-0.793
675,0.020,0.516,-0.621
676,0.363,0.062,-0.996
677,-0.266,0.086,-1.059
678,0.012,-0.148,-1.141
679,0.012,-0.148,-1.141
680,0.074,0.090,-0.852
681,0.039,-0.223,-1.258
682,0.180,-0.465,-0.844
683,-0.438,-0.375,-0.977
684,0.012,-0.340,-0.797
685,0.043,-0.031,-0.914
686,0.312,0.332,-0.918
687,0.102,0.422,-1.012
688,0.332,-0.129,-1.262
689,0.344,-0.441,-1.191
690,0.211,0.168,-1.000
691,0.266,0.305,-0.824
692,0.129,-0.320,-0.781
693,-0.219,-0.281,-0.824
694,-0.598,-0.496,-1.309
695,0.832,0.086,-0.910
696,0.262,0.402,-1.078
697,0.230,0.191,-0.844
698,-0.125,-0.316,-0.996
699,-0.117,-0.230,-0.891
700,-0.094,-0.020,-0.969
701,0.180,0.262,-1.207
702,0.062,-0.133,-1.035
703,-0.078,-0.465,-1.152
704,0.320,-0.199,-0.848
705,-0.484,0.531,-0.926
706,0.000,0.465,-0.379
707,-0.160,-0.230,-0.969
708,-0.133,-0.871,-1.137
709,0.160,-0.195,-1.242
710,0.191,0.574,-1.121
711,0.043,0.453,-0.922
712,-0.238,-0.230,-0.645
713,-0.605,-0.465,-0.910
714,-0.367,-0.066,-0.965
715,0.141,0.637,-0.703
716,0.238,0.176,-1.082
717,0.578,-0.473,-0.832
718,-0.371,-0.363,-1.336
719,-0.238,0.242,-0.973
720,0.109,0.262,-0.902
721,0.328,-0.305,-0.879
722,-0.168,-0.527,-0.957
723,-0.398,0.133,-0.852
724,-0.242,0.551,-0.875
725,-0.184,0.238,-1.035
726,0.129,-0.406,-0.840
727,0.031,-0.137,-0.996
728,-0.246,0.164,-1.031
729,0.094,0.168,-0.859
730,0.148,0.070,-0.953
731,-0.223,-0.039,-1.090
732,-0.039,-0.297,-1.023
733,0.316,0.238,-0.969
734,0.363,0.578,-0.848
735,0.203,0.316,-0.797
736,-0.266,-0.402,-0.934
737,-0.188,-0.543,-0.930
738,-0.348,-0.070,-1.059
739,0.480,0.137,-0.801
740,0.129,-0.211,-1.406
741,0.070,-0.492,-0.906
742,-0.070,-0.285,-0.797
743,-0.469,-0.031,-0.918
744,-0.371,0.363,-0.922
745,-0.141,0.070,-0.891
746,0.180,-0.227,-1.180
747,-0.004,-0.008,-1.023
748,0.516,0.012,-0.625
749,-0.391,0.273,-1.047
750,-0.266,-0.133,-0.906
751,-0.070,-0.391,-1.117
752,0.195,-0.109,-0.844
753,-0.285,-0.109,-1.031
754,-0.133,0.105,-0.883
755,0.160,-0.270,-1.023
756,0.293,-0.480,-0.891
757,-0.098,0.020,-1.020
758,-0.484,-0.070,-0.887
759,-0.070,0.156,-0.898
760,0.434,0.074,-1.246
761,0.984,0.164,-0.805
762,-0.371,0.363,-1.203
763,-0.352,0.078,-0.434
764,-0.590,0.121,-1.047
765,0.098,0.020,-0.957
766,0.574,-0.082,-1.141
767,0.219,-0.238,-0.863
768,-0.652,-0.004,-1.004
769,-0.457,0.035,-0.773
770,0.176,0.078,-0.965
771,0.164,-0.320,-1.117
772,0.020,0.004,-0.836
773,-0.180,0.199,-1.008
774,0.234,0.191,-0.906
775,0.156,0.199,-1.062
776,-0.273,-0.160,-0.977
777,-0.270,-0.383,-0.902
778,0.113,-0.164,-0.785
779,0.113,0.172,-1.070
780,-0.164,0.168,-0.953
781,-0.410,-0.082,-0.961
782,-0.051,-0.469,-0.926
783,0.156,0.039,-0.898
784,-0.113,0.242,-1.066
785,0.445,0.027,-0.805
786,-0.117,-0.250,-1.230
787,-0.098,-0.223,-0.840
788,-0.176,0.184,-1.004
789,0.207,-0.184,-0.840
790,0.086,-0.039,-1.098
791,-0.172,-0.266,-0.922
792,-0.453,-0.188,-0.863
793,-0.168,-0.125,-0.930
794,0.309,0.293,-0.906
795,0.223,-0.059,-1.145
796,-0.168,-0.141,-0.738
797,-0.816,-0.277,-1.023
798,-0.668,-0.336,-0.836
799,-0.453,-0.047,-1.008
800,-0.266,0.031,-1.059
801,-0.340,0.168,-0.938
802,-0.816,-0.031,-0.918
803,-1.344,0.188,-0.898
804,-1.078,0.547,-0.977
805,-0.594,0.195,-0.875
806,-1.312,-0.379,-1.047
807,-1.102,-0.633,-0.734
808,-1.266,-0.016,-1.121
809,-0.758,0.133,-0.941
810,-1.121,0.156,-1.008
811,-1.801,-0.082,-0.965
812,-1.418,-0.027,-0.844
813,-0.914,0.285,-1.008
814,-0.836,0.184,-0.770
815,-1.531,0.031,-0.992
816,-1.582,-0.352,-0.922
817,-0.492,-0.246,-0.961
818,-0.492,-0.246,-0.961
819,-0.113,0.121,-1.055
820,-0.727,0.070,-0.852
821,-1.254,0.242,-0.812
822,-1.129,0.137,-0.934
823,-0.188,-0.336,-1.020
824,0.090,-0.180,-1.070
825,-0.379,0.020,-0.867
826,-0.633,0.242,-0.898
827,-0.488,-0.070,-0.973
828,-0.379,-0.199,-0.949
829,-0.496,-0.207,-0.977
830,-0.438,0.047,-0.895
831,-0.281,0.309,-0.898
832,-0.199,-0.047,-0.957
833,-0.430,-0.230,-0.863
834,-0.758,-0.258,-0.965
835,-0.660,-0.250,-0.895
836,-0.715,0.137,-0.984
837,-0.602,-0.098,-1.059
838,-0.375,-0.453,-0.957
839,-0.484,-0.164,-0.945
840,-0.734,0.215,-0.824
841,-0.922,0.129,-0.855
842,-1.191,-0.133,-0.988
843,-1.039,-0.109,-0.977
844,-0.434,-0.023,-0.949
845,-0.613,0.160,-0.988
846,-1.355,0.207,-0.949
847,-1.387,0.172,-0.887
848,-0.938,-0.180,-0.988
849,-0.625,-0.309,-0.910
850,-0.891,0.070,-0.898
851,-1.129,0.344,-0.902
852,-0.859,0.094,-0.961
853,-0.723,-0.434,-0.953
854,-1.020,-0.258,-0.930
855,-1.070,0.105,-0.875
856,-0.648,0.371,-1.004
857,-0.305,0.207,-1.027
858,-0.551,-0.164,-0.945
859,-0.871,-0.465,-0.887
860,-0.875,-0.148,-0.867
861,-0.496,0.492,-0.914
862,-0.367,0.199,-1.039
863,-0.477,-0.453,-0.988
864,-0.594,-0.320,-0.926
865,-0.551,0.133,-0.895
866,-0.508,0.289,-0.898
867,-0.602,-0.059,-0.926
