Sample,X,Y,Z
185,1.016,-0.430,-0.992
186,0.082,-0.141,-0.820
187,-0.844,0.215,-0.586
188,-0.738,0.488,-0.938
189,0.695,0.047,-1.023
190,1.059,-0.367,-1.168
191,0.418,0.254,-1.105
192,0.195,0.480,-0.664
193,-0.148,0.238,-0.820
194,0.367,-0.160,-0.961
195,0.969,-0.613,-0.977
196,0.406,-0.270,-1.109
197,0.535,0.184,-0.848
198,0.781,-0.125,-0.895
199,0.660,-0.164,-1.148
200,1.246,-0.301,-1.148
201,1.086,-0.094,-0.988
202,0.414,0.461,-0.832
203,0.559,0.266,-1.094
204,1.195,-0.309,-1.012
205,0.812,-0.477,-1.117
206,0.414,0.289,-0.824
207,0.496,0.129,-0.633
208,0.156,-0.078,-1.098
209,0.707,-0.047,-1.004
210,0.844,-0.391,-1.000
211,0.570,0.184,-0.938
212,0.133,0.230,-1.168
213,0.074,0.051,-0.852
214,0.262,-0.445,-1.008
215,0.430,-0.410,-0.984
216,0.328,0.254,-0.875
217,-0.027,0.355,-0.977
218,-0.109,0.293,-0.832
219,0.250,-0.129,-0.902
220,0.367,-0.109,-1.148
221,0.582,-0.055,-0.801
222,0.234,0.250,-0.770
223,0.176,0.250,-0.840
224,0.324,-0.207,-0.867
225,0.422,-0.414,-1.309
226,0.973,0.039,-1.086
227,0.977,0.281,-0.785
228,0.531,0.012,-1.230
229,0.855,-0.691,-1.027
230,0.383,-0.199,-0.969
231,0.637,0.383,-0.930
232,1.184,-0.137,-0.891
233,0.625,0.402,-1.027
234,0.609,-0.152,-1.172
235,0.684,-0.629,-0.941
236,0.316,0.129,-0.844
237,0.488,0.027,-0.734
238,0.277,-0.098,-1.020
239,-0.141,-0.227,-1.168
240,-0.094,-0.305,-1.172
241,0.145,0.094,-0.930
242,-0.277,0.051,-0.723
243,-0.719,0.020,-0.711
244,-1.000,-0.141,-0.980
245,-0.957,0.086,-1.016
246,-0.559,0.137,-1.023
247,-0.762,0.375,-1.027
248,-0.441,0.238,-0.867
249,-0.234,-0.062,-0.754
250,-0.840,-0.027,-0.840
251,-0.766,0.051,-0.906
252,-0.699,0.078,-1.164
253,-0.371,0.016,-1.000
254,0.379,-0.434,-0.660
255,0.164,-0.316,-1.090
256,0.207,-0.168,-0.883
257,0.090,-0.008,-0.777
258,0.078,0.461,-1.008
259,0.078,0.461,-1.008
260,0.801,0.031,-0.984
261,0.754,-0.281,-1.188
262,0.465,0.035,-1.008
263,0.859,-0.516,-0.828
264,0.664,0.004,-0.957
265,0.289,0.391,-1.184
266,0.816,-0.160,-1.203
267,0.648,-0.258,-1.059
268,0.348,-0.613,-0.957
269,-0.176,-0.258,-0.941
270,-0.398,0.367,-0.738
271,0.098,0.086,-0.770
272,-0.066,-0.051,-0.918
273,-0.520,0.000,-1.172
274,-0.906,0.230,-1.039
275,-0.691,0.352,-0.797
276,-0.145,-0.137,-0.730
277,-0.422,0.039,-0.824
278,-0.766,0.168,-0.949
279,-0.891,0.109,-0.793
280,-0.977,0.207,-1.234
281,0.375,-0.395,-0.969
282,0.125,-0.215,-0.988
283,-0.629,0.102,-0.945
284,-0.375,-0.395,-0.699
285,-0.418,-0.328,-1.137
286,0.055,0.223,-0.980
287,0.824,-0.043,-0.898
288,0.715,0.203,-0.938
289,0.270,0.191,-0.938
290,0.074,0.164,-0.922
291,0.191,0.043,-0.988
292,0.293,-0.105,-1.270
293,1.043,-0.148,-0.844
294,0.832,-0.520,-1.027
295,0.199,-0.102,-0.922
296,0.395,-0.418,-0.855
297,0.434,0.293,-0.934
298,0.496,-0.090,-0.914
299,0.305,-0.293,-1.383
300,-0.168,-0.035,-1.137
301,-0.672,0.418,-1.027
302,-0.254,0.520,-0.766
303,0.219,-0.227,-0.504
304,-0.625,-0.168,-0.762
305,-1.121,-0.125,-0.938
306,-0.832,-0.086,-0.727
307,-0.637,0.258,-1.180
308,0.242,0.422,-1.066
309,-0.074,0.156,-1.188
310,-0.195,0.000,-1.105
311,-0.367,-0.395,-0.805
312,-0.875,-0.238,-0.738
313,-0.438,-0.148,-0.844
314,-0.047,-0.195,-0.828
315,0.152,0.117,-0.922
316,0.449,0.062,-0.773
317,0.195,0.055,-1.191
318,0.293,0.117,-1.203
319,0.293,0.117,-1.203
320,0.172,0.328,-0.984
321,0.297,0.133,-1.035
322,0.621,-0.379,-0.859
323,0.391,-0.391,-0.953
324,0.535,-0.254,-0.844
325,0.730,-0.359,-0.922
326,0.562,0.105,-0.898
327,0.012,0.102,-1.289
328,-0.129,-0.016,-1.441
329,0.551,-0.418,-1.164
330,0.410,-0.180,-0.770
331,-0.148,0.414,-0.477
332,-0.504,0.023,-0.711
333,-0.617,0.211,-0.895
334,-0.535,0.074,-0.996
335,-0.367,-0.246,-1.098
336,-0.086,0.055,-0.875
337,-0.309,0.035,-0.902
338,-0.469,0.156,-0.941
339,-0.469,0.156,-0.941
340,-0.434,0.047,-1.004
341,-0.746,0.043,-1.352
342,-0.090,-0.117,-0.887
343,0.074,-0.145,-0.812
344,0.078,-0.129,-0.809
345,-0.355,0.148,-0.750
346,-0.672,0.121,-0.945
347,-0.242,-0.020,-1.125
348,0.234,0.105,-1.062
349,0.371,-0.043,-1.168
350,0.660,-0.148,-0.812
351,0.406,0.004,-0.637
352,-0.008,-0.066,-0.766
353,-0.020,-0.156,-1.078
354,0.047,-0.320,-1.211
355,0.461,-0.062,-1.070
356,0.891,0.141,-1.012
357,0.613,-0.090,-1.090
358,0.031,-0.203,-1.043
359,0.121,-0.387,-0.859
360,0.105,-0.031,-0.836
361,0.012,0.309,-0.844
362,-0.156,-0.012,-1.191
363,-0.172,-0.047,-1.012
364,0.027,-0.035,-0.637
365,-0.535,0.035,-1.020
366,-0.598,0.102,-0.820
367,-0.555,0.230,-0.992
368,-0.277,0.312,-1.000
369,0.086,-0.168,-0.922
370,-0.051,-0.410,-1.035
371,-0.434,0.125,-0.703
372,-0.480,0.094,-0.793
373,-0.406,-0.227,-1.070
374,-0.418,-0.008,-1.215
375,0.062,-0.297,-1.117
376,0.227,-0.277,-0.910
377,-0.141,0.039,-0.605
378,-0.461,0.301,-0.898
379,-0.562,0.082,-1.289
380,-0.273,-0.199,-1.066
381,-0.406,-0.113,-1.016
382,-0.473,0.055,-0.711
383,-1.113,0.113,-0.980
384,-0.688,-0.051,-0.836
385,-0.398,-0.188,-0.836
386,-0.750,0.141,-0.926
387,-0.801,0.016,-1.059
388,-0.902,-0.188,-0.984
389,-0.801,-0.023,-0.746
390,-0.777,-0.121,-1.098
391,-0.461,0.172,-0.934
392,-0.570,0.578,-0.992
393,-0.793,0.055,-0.996
394,-1.031,-0.422,-0.902
395,-0.590,-0.320,-0.895
396,-0.418,0.234,-0.746
397,-0.461,0.098,-0.941
398,-0.273,-0.398,-0.965
399,-0.418,-0.355,-1.152
400,-0.340,0.301,-0.953
401,-0.340,0.188,-1.031
402,-0.215,-0.102,-1.008
403,-0.207,-0.293,-0.773
404,-0.613,-0.129,-0.867
405,-0.297,0.090,-0.898
406,-0.211,-0.156,-0.941
407,-0.398,0.238,-1.102
408,-0.254,-0.121,-0.930
409,-0.355,0.059,-0.938
410,-0.340,-0.203,-1.004
411,-0.309,0.078,-0.719
412,-0.781,0.055,-1.039
413,-0.512,-0.340,-0.980
414,-0.883,-0.020,-0.992
415,-0.785,0.195,-1.121
416,-0.242,0.246,-0.738
417,-0.961,-0.051,-0.992
418,-0.926,-0.121,-0.809
419,-0.754,-0.320,-0.855
420,-0.883,0.180,-1.016
421,-0.488,0.102,-0.910
422,-0.488,0.102,-0.910
423,-0.672,-0.297,-0.887
424,-0.785,0.137,-1.086
425,-0.457,0.059,-0.961
426,-0.633,0.398,-1.039
427,-0.504,-0.078,-0.953
428,-0.461,-0.426,-0.879
429,-0.695,-0.105,-0.773
430,-0.660,-0.176,-0.914
431,-0.168,0.066,-0.887
432,-0.012,0.285,-1.039
433,-0.152,-0.023,-1.148
434,-0.430,-0.480,-1.039
435,-0.531,-0.039,-0.926
436,-0.219,0.164,-0.875
437,-0.059,0.051,-0.859
438,-0.203,-0.328,-0.891
439,-0.547,0.395,-1.070
440,-0.520,0.383,-1.027
441,-0.172,-0.012,-1.004
442,-0.234,-0.547,-0.820
443,-0.871,-0.453,-0.797
444,-1.055,0.047,-0.824
445,-0.754,0.297,-1.070
446,-0.285,0.078,-1.250
447,-0.031,-0.496,-0.949
448,-0.930,-0.156,-0.836
449,-1.355,0.254,-0.730
450,-1.070,0.414,-0.875
451,-0.707,0.223,-1.168
452,-0.270,-0.434,-1.004
453,-0.520,-0.309,-0.715
454,-1.152,0.340,-0.824
455,-0.891,0.500,-0.871
456,-0.355,-0.082,-1.074
457,-0.215,-0.512,-1.195
458,-0.184,-0.473,-0.980
459,-0.535,0.074,-0.785
460,-0.680,0.520,-0.852
461,-0.191,-0.008,-0.984
462,0.121,-0.461,-1.094
463,-0.082,-0.398,-1.012
464,-0.512,0.277,-0.793
465,-0.621,0.449,-0.852
466,-0.262,-0.031,-1.004
467,0.012,-0.363,-1.074
468,-0.145,-0.234,-1.047
469,-0.562,0.094,-0.863
470,-0.832,0.117,-0.914
471,-0.488,-0.020,-0.906
472,-0.277,-0.152,-1.008
473,-0.332,-0.152,-0.977
474,-0.676,-0.031,-0.852
475,-1.160,0.336,-0.887
476,-0.980,0.301,-1.004
477,-0.418,-0.211,-1.020
478,-0.379,-0.523,-0.949
479,-0.855,-0.148,-0.754
480,-1.176,0.414,-0.723
481,-0.871,0.305,-1.016
482,-0.168,-0.215,-1.246
483,-0.051,-0.605,-1.039
484,-0.824,-0.066,-0.785
485,-1.215,0.469,-0.750
486,-0.652,0.379,-0.953
487,0.109,-0.047,-1.141
488,0.113,-0.648,-1.070
489,-0.762,-0.379,-0.789
490,-1.234,0.430,-0.707
491,-0.496,0.457,-0.871
492,0.363,-0.172,-1.145
493,0.375,-0.641,-1.203
494,-0.402,-0.121,-0.918
495,-1.055,0.426,-0.793
496,-0.727,0.102,-0.914
497,-0.039,-0.328,-1.082
498,0.191,-0.336,-1.027
499,-0.367,-0.250,-0.816
500,-1.059,0.164,-0.828
501,-0.934,0.414,-0.977
502,-0.227,0.203,-1.086
503,-0.055,-0.344,-1.062
504,-0.594,-0.348,-0.867
505,-1.184,0.238,-0.707
506,-1.133,0.418,-0.840
507,-0.539,-0.004,-1.086
508,-0.137,-0.504,-1.094
509,-0.434,-0.387,-0.875
510,-1.027,0.355,-0.766
511,-0.938,0.527,-0.887
512,-0.105,-0.023,-1.066
513,0.398,-0.453,-1.086
514,0.242,-0.293,-0.883
515,-0.324,0.297,-0.730
516,-0.488,0.414,-0.871
517,0.043,-0.199,-1.113
518,0.598,-0.504,-1.168
519,0.711,-0.160,-0.973
520,0.367,0.246,-0.812
521,0.082,0.125,-0.898
522,0.246,-0.176,-1.066
523,0.457,-0.215,-1.113
524,0.523,-0.055,-0.973
525,0.223,-0.047,-0.906
526,-0.090,-0.039,-0.965
527,-0.059,-0.086,-0.992
528,-0.051,-0.035,-0.977
529,-0.121,-0.031,-0.938
530,-0.172,-0.020,-0.895
531,-0.207,0.094,-0.953
532,-0.113,0.094,-0.945
533,-0.176,0.059,-0.918
534,-0.344,0.027,-0.930
535,-0.367,-0.023,-0.930
536,-0.207,-0.027,-0.949
537,-0.020,-0.016,-0.941
538,-0.004,-0.090,-0.934
539,-0.051,-0.066,-0.961
540,0.035,0.020,-0.965
541,0.164,0.062,-0.992
542,0.219,-0.043,-0.977
543,0.137,-0.121,-0.938
544,-0.016,-0.055,-0.938
545,0.051,0.027,-0.980
546,0.172,-0.031,-0.988
547,0.145,-0.094,-0.980
548,-0.004,-0.090,-0.953
549,-0.066,0.031,-0.930
550,-0.066,0.062,-0.961
551,-0.039,-0.059,-0.980
552,-0.074,-0.117,-0.949
553,-0.168,0.008,-0.914
554,-0.145,0.062,-0.934
555,-0.016,0.000,-0.961
556,0.020,-0.078,-0.969
557,-0.043,-0.055,-0.949
558,-0.039,0.047,-0.926
559,0.008,0.020,-0.945
560,0.062,-0.082,-0.980
561,0.055,-0.113,-0.973
562,0.004,-0.016,-0.945
563,0.000,0.078,-0.930
564,-0.004,-0.023,-0.969
565,0.008,-0.109,-0.973
566,-0.035,-0.051,-0.957
567,-0.055,0.043,-0.926
568,-0.070,0.031,-0.953
569,-0.027,-0.066,-0.980
570,0.008,-0.090,-0.969
571,-0.008,0.000,-0.945
572,-0.020,0.016,-0.934
573,-0.004,-0.055,-0.957
574,0.016,-0.102,-0.973
575,0.004,-0.062,-0.965
576,-0.020,0.004,-0.965
577,-0.043,-0.012,-0.953
578,-0.039,-0.066,-0.961
579,-0.027,-0.031,-0.961
580,-0.047,0.016,-0.945
581,-0.066,0.016,-0.941
582,-0.051,-0.020,-0.934
583,-0.051,-0.027,-0.945
584,-0.023,-0.012,-0.957
585,-0.023,0.000,-0.969
586,-0.035,-0.020,-0.977
587,-0.008,-0.055,-0.973
588,0.008,-0.055,-0.969
589,0.004,-0.047,-0.961
590,-0.031,-0.059,-0.949
591,-0.043,-0.066,-0.953
592,-0.023,-0.020,-0.969
593,0.008,-0.012,-0.961
594,-0.008,0.004,-0.965
595,-0.035,-0.020,-0.961
596,-0.043,-0.004,-0.957
597,-0.031,0.004,-0.945
598,-0.027,-0.027,-0.949
599,-0.031,-0.055,-0.938
600,-0.039,-0.031,-0.953
601,-0.023,-0.008,-0.953
602,-0.004,-0.004,-0.965
603,-0.035,-0.039,-0.973
604,-0.031,-0.027,-0.961
605,-0.023,-0.004,-0.941
606,-0.027,-0.004,-0.949
607,-0.020,-0.031,-0.945
608,-0.031,-0.035,-0.949
609,-0.027,-0.008,-0.953
610,-0.020,0.020,-0.953
611,-0.008,-0.020,-0.957
612,-0.023,-0.055,-0.965
613,-0.035,-0.035,-0.949
614,-0.020,-0.023,-0.957
615,-0.004,-0.016,-0.949
616,0.016,-0.059,-0.965
617,0.016,-0.043,-0.957
618,-0.004,-0.008,-0.961
619,0.000,-0.004,-0.961
620,-0.004,-0.035,-0.969
621,-0.008,-0.027,-0.957
622,-0.023,-0.027,-0.957
623,-0.016,0.008,-0.941
624,-0.023,-0.027,-0.953
625,-0.016,-0.031,-0.957
626,-0.020,-0.023,-0.953
627,-0.023,0.004,-0.957
628,-0.016,-0.027,-0.949
629,-0.023,-0.023,-0.957
630,-0.016,-0.043,-0.965
631,-0.020,0.000,-0.949
632,-0.023,-0.016,-0.941
633,-0.004,-0.027,-0.949
634,-0.020,-0.043,-0.957
635,-0.020,-0.016,-0.949
636,-0.027,-0.035,-0.949
637,-0.027,-0.023,-0.957
638,-0.008,-0.055,-0.961
639,0.000,-0.016,-0.961
640,-0.008,-0.031,-0.957
641,-0.016,0.000,-0.965
642,-0.004,-0.043,-0.953
643,0.000,0.004,-0.965
644,-0.016,-0.020,-0.961
645,-0.027,-0.020,-0.945
646,-0.031,-0.039,-0.957
647,-0.031,-0.023,-0.949
648,-0.035,-0.027,-0.953
649,-0.035,-0.023,-0.953
650,-0.031,-0.027,-0.957
651,-0.027,-0.035,-0.961
652,-0.020,-0.027,-0.953
653,-0.027,-0.023,-0.957
654,-0.023,-0.027,-0.957
655,-0.023,-0.008,-0.957
656,-0.016,-0.004,-0.957
657,-0.016,-0.004,-0.957
658,-0.020,-0.012,-0.957
659,-0.031,-0.023,-0.953
660,-0.035,-0.043,-0.957
661,-0.039,-0.027,-0.945
662,-0.023,-0.043,-0.953
663,0.012,-0.023,-0.969
664,-0.012,-0.043,-0.965
665,-0.016,-0.023,-0.957
666,-0.012,-0.023,-0.957
667,-0.020,-0.016,-0.965
668,-0.027,-0.023,-0.965
669,-0.016,-0.027,-0.957
670,-0.031,-0.012,-0.957
671,-0.023,-0.016,-0.953
672,-0.035,-0.035,-0.953
673,-0.031,-0.031,-0.949
674,-0.027,-0.023,-0.957
675,-0.020,-0.027,-0.953
676,-0.020,-0.020,-0.961
677,-0.004,-0.035,-0.969
678,-0.020,-0.016,-0.949
679,-0.023,-0.020,-0.957
680,-0.027,-0.008,-0.953
681,-0.012,-0.031,-0.953
682,-0.023,-0.020,-0.953
683,-0.055,-0.016,-0.938
684,-0.031,-0.027,-0.969
685,-0.020,-0.031,-0.961
686,-0.020,-0.008,-0.965
687,-0.012,-0.020,-0.961
688,-0.008,-0.004,-0.957
689,-0.016,-0.020,-0.953
690,-0.020,-0.020,-0.957
691,-0.023,-0.012,-0.953
692,-0.023,-0.020,-0.957
693,-0.027,-0.027,-0.957
694,-0.023,-0.020,-0.965
695,-0.008,-0.035,-0.957
696,-0.020,-0.031,-0.957
697,-0.027,-0.027,-0.957
698,-0.027,-0.027,-0.957
699,-0.023,-0.031,-0.949
700,-0.023,-0.027,-0.957
701,-0.020,-0.020,-0.957
702,-0.020,-0.023,-0.949
703,-0.016,0.004,-0.945
704,0.000,-0.023,-0.961
705,-0.008,-0.008,-0.957
706,-0.023,-0.016,-0.953
707,-0.012,-0.027,-0.957
708,-0.020,-0.027,-0.957
709,-0.020,-0.027,-0.965
710,-0.008,-0.035,-0.957
711,-0.012,-0.023,-0.957
712,-0.016,-0.039,-0.957
713,-0.016,-0.031,-0.957
714,-0.012,-0.031,-0.953
715,-0.020,-0.020,-0.957
716,-0.023,-0.031,-0.957
717,-0.020,-0.016,-0.961
718,-0.023,-0.027,-0.953
719,-0.027,-0.004,-0.949
720,-0.020,-0.035,-0.957
721,-0.020,-0.020,-0.945
722,-0.023,-0.035,-0.953
723,0.000,-0.035,-0.961
724,-0.016,-0.043,-0.961
725,-0.023,-0.020,-0.965
726,-0.012,-0.047,-0.965
727,-0.016,-0.012,-0.957
728,-0.023,-0.031,-0.957
729,-0.020,-0.012,-0.957
730,-0.023,-0.027,-0.949
731,-0.027,-0.016,-0.953
732,-0.027,-0.023,-0.957
733,-0.035,-0.023,-0.953
734,-0.027,-0.035,-0.961
735,-0.027,-0.027,-0.957
736,-0.023,-0.047,-0.961
737,-0.020,-0.027,-0.957
738,-0.031,-0.039,-0.965
739,-0.031,-0.020,-0.961
740,-0.020,-0.031,-0.953
741,-0.012,-0.016,-0.957
742,-0.012,-0.023,-0.957
743,-0.051,-0.004,-0.945
744,-0.023,-0.035,-0.961
745,-0.023,-0.035,-0.949
746,-0.020,-0.039,-0.965
747,-0.016,-0.020,-0.957
748,-0.016,-0.035,-0.961
749,-0.016,-0.008,-0.961
750,-0.023,-0.027,-0.953
751,-0.020,-0.016,-0.953
752,-0.023,-0.012,-0.953
753,-0.027,-0.016,-0.957
754,-0.027,-0.023,-0.953
755,-0.027,-0.027,-0.949
756,-0.027,-0.023,-0.945
757,-0.035,-0.031,-0.957
758,-0.027,-0.031,-0.953
759,-0.020,-0.031,-0.961
760,-0.020,-0.031,-0.949
761,-0.016,-0.031,-0.953
762,-0.020,-0.035,-0.961
763,-0.012,-0.035,-0.953
764,-0.023,-0.016,-0.961
765,-0.020,-0.020,-0.961
766,-0.012,-0.004,-0.949
767,-0.012,-0.023,-0.961
768,-0.016,-0.020,-0.953
769,-0.023,-0.031,-0.957
770,-0.027,-0.023,-0.965
771,-0.012,-0.035,-0.961
772,-0.012,-0.039,-0.961
773,-0.016,-0.035,-0.949
774,-0.023,-0.031,-0.961
775,-0.020,-0.023,-0.953
776,-0.020,-0.027,-0.953
777,-0.016,-0.008,-0.953
778,-0.020,-0.008,-0.961
779,-0.031,-0.012,-0.949
780,-0.031,-0.004,-0.945
781,-0.023,-0.008,-0.949
782,-0.023,-0.031,-0.953
783,-0.004,-0.055,-0.945
784,-0.031,-0.031,-0.957
785,-0.016,-0.039,-0.961
786,-0.008,-0.031,-0.965
787,-0.004,-0.039,-0.957
788,-0.008,-0.020,-0.949
789,-0.023,-0.008,-0.957
790,-0.016,-0.016,-0.953
791,-0.012,-0.020,-0.957
792,-0.023,-0.023,-0.957
793,-0.027,-0.031,-0.953
794,-0.023,-0.023,-0.949
795,-0.020,-0.031,-0.961
796,-0.012,-0.031,-0.961
797,-0.023,-0.031,-0.957
798,-0.023,-0.020,-0.953
799,-0.027,-0.020,-0.953
800,-0.016,-0.020,-0.957
801,-0.031,-0.004,-0.953
802,-0.027,-0.012,-0.953
803,-0.004,-0.016,-0.941
804,-0.027,-0.043,-0.953
805,-0.031,-0.023,-0.957
806,-0.023,-0.051,-0.949
807,-0.027,-0.027,-0.953
808,-0.031,-0.043,-0.969
809,-0.020,-0.016,-0.961
810,-0.020,-0.035,-0.953
811,-0.012,0.004,-0.957
812,-0.023,-0.035,-0.945
813,-0.020,-0.004,-0.949
814,-0.023,-0.031,-0.953
815,-0.012,-0.016,-0.953
816,-0.016,-0.047,-0.953
817,-0.023,-0.020,-0.965
818,-0.008,-0.043,-0.961
819,-0.016,-0.031,-0.965
820,-0.016,-0.055,-0.957
821,-0.023,-0.020,-0.953
822,-0.016,-0.039,-0.953
823,-0.020,-0.004,-0.941
824,-0.027,-0.031,-0.949
825,-0.023,-0.012,-0.945
826,-0.027,-0.023,-0.957
827,-0.035,-0.020,-0.965
828,-0.023,-0.031,-0.957
829,-0.027,-0.031,-0.953
830,-0.031,-0.027,-0.957
831,-0.020,-0.027,-0.949
832,-0.016,-0.027,-0.957
833,-0.012,-0.039,-0.957
834,-0.008,-0.035,-0.953
835,-0.016,-0.012,-0.949
836,-0.008,-0.039,-0.961
837,-0.016,-0.027,-0.957
838,-0.008,-0.031,-0.961
839,-0.012,-0.012,-0.953
840,-0.012,-0.023,-0.957
841,-0.023,-0.020,-0.961
842,-0.020,-0.047,-0.953
843,-0.047,0.000,-0.949
844,-0.023,-0.020,-0.957
845,-0.020,-0.023,-0.961
846,-0.023,-0.039,-0.957
847,-0.023,-0.012,-0.953
848,-0.023,-0.016,-0.957
