Sample,X,Y,Z
304,-1.082,-1.246,-1.211
305,-0.520,-0.141,-1.043
306,0.016,1.922,-0.891
307,0.895,1.793,-0.707
308,0.672,-0.633,-0.707
309,-0.004,-1.555,-0.660
310,0.109,0.855,-0.836
311,0.984,1.992,-1.195
312,1.023,1.680,-1.562
313,0.336,-1.176,-1.258
314,-0.281,-1.988,-0.949
315,-1.000,-0.102,-0.625
316,-0.676,1.883,-0.430
317,0.125,1.523,-1.117
318,0.668,-1.328,-1.418
319,0.883,-1.203,-0.840
320,0.273,1.559,-0.836
321,-0.098,1.977,-0.852
322,-0.164,0.430,-1.051
323,0.121,-1.617,-0.945
324,-0.281,-0.867,-1.230
325,-0.809,1.797,-0.945
326,-0.719,1.809,-0.863
327,-0.559,0.145,-1.090
328,-0.336,-0.789,-0.934
329,-0.797,0.789,-0.750
330,-1.188,1.844,-0.867
331,-1.344,1.055,-1.156
332,-0.746,-1.012,-1.090
333,-0.902,-0.438,-1.184
334,-1.262,0.797,-0.742
335,-1.387,1.203,-0.875
336,-1.746,0.145,-0.836
337,-1.441,-0.719,-0.930
338,-0.914,0.008,-0.895
339,-1.066,0.918,-0.828
340,-1.605,0.637,-1.023
341,-1.629,-0.652,-0.930
342,-1.227,-0.863,-1.141
343,-0.637,-0.262,-0.852
344,-0.594,0.676,-0.848
345,-0.898,0.863,-0.660
346,-0.844,-0.289,-0.898
347,-0.812,-0.859,-1.125
348,0.082,-0.574,-0.895
349,0.195,0.699,-0.762
350,-0.117,0.832,-0.867
351,-0.676,-0.387,-1.238
352,-0.945,-0.969,-1.164
353,-0.223,-0.910,-0.887
354,0.676,0.430,-0.777
355,0.652,0.688,-0.688
356,0.074,0.305,-0.734
357,0.082,-0.992,-1.012
358,0.855,-0.812,-1.180
359,0.992,0.285,-0.816
360,1.180,0.828,-1.078
361,0.844,0.434,-1.000
362,0.949,-0.090,-1.059
363,1.258,-0.262,-0.805
364,0.996,-0.293,-0.688
365,0.832,0.254,-0.781
366,1.090,0.246,-1.078
367,1.445,0.410,-1.266
368,1.809,-0.625,-1.254
369,1.469,-1.082,-0.992
370,0.875,-0.754,-0.898
371,0.895,-0.078,-0.766
372,1.297,-0.254,-0.809
373,0.832,-0.348,-1.027
374,1.066,0.645,-0.902
375,0.973,-0.344,-1.160
376,0.402,-0.105,-1.207
377,0.723,-0.449,-1.051
378,1.023,-0.605,-0.980
379,0.551,-0.789,-0.707
380,-0.137,-0.547,-0.715
381,0.676,-0.551,-1.055
382,0.824,0.043,-1.137
383,0.555,0.188,-1.039
384,0.625,0.254,-1.285
385,0.590,0.598,-1.074
386,0.523,0.383,-1.020
387,0.062,0.332,-0.816
388,0.086,-0.238,-0.625
389,0.332,-0.406,-0.809
390,0.125,0.070,-1.215
391,0.094,0.352,-1.137
392,0.273,0.406,-1.004
393,0.238,-0.246,-0.988
394,0.328,-0.191,-0.941
395,0.484,-0.359,-0.785
396,0.359,-0.262,-0.828
397,0.227,0.062,-0.801
398,0.551,0.363,-1.008
399,0.793,0.312,-1.195
400,0.719,-0.387,-1.234
401,0.883,-0.020,-0.875
402,0.754,0.160,-0.738
403,0.512,0.191,-0.602
404,0.383,-0.230,-0.941
405,0.844,-0.184,-1.121
406,1.281,0.027,-1.156
407,1.254,0.008,-1.223
408,0.988,-0.066,-1.062
409,0.852,-0.328,-0.934
410,0.676,-0.156,-0.852
411,0.844,-0.266,-0.754
412,0.910,-0.137,-0.930
413,1.004,-0.105,-1.023
414,1.055,-0.156,-1.137
415,0.898,-0.262,-1.098
416,0.828,-0.129,-0.996
417,0.902,0.098,-0.965
418,0.824,-0.250,-1.016
419,0.766,-0.254,-1.070
420,0.711,-0.047,-0.973
421,0.668,-0.191,-0.930
422,0.789,0.016,-0.984
423,0.832,0.438,-1.055
424,0.848,1.594,-1.055
425,1.059,1.418,-1.156
426,0.859,0.559,-1.176
427,0.945,-0.227,-0.797
428,0.016,0.469,-0.531
429,-0.152,1.992,-0.496
430,0.734,1.992,-0.965
431,0.840,0.168,-1.094
432,0.246,-1.152,-1.141
433,0.613,0.668,-1.082
434,0.703,1.992,-1.016
435,0.500,1.992,-1.047
436,1.145,-0.426,-1.109
437,1.246,-1.082,-0.832
438,0.996,0.816,-0.609
439,0.672,1.984,-0.574
440,0.375,1.992,-1.082
441,1.402,0.051,-1.566
442,1.898,-0.449,-1.652
443,1.293,0.727,-1.223
444,0.797,1.992,-0.527
445,0.812,1.863,-0.352
446,0.641,-0.168,-0.727
447,0.852,-1.004,-1.066
448,1.723,-0.023,-1.367
449,1.383,1.906,-1.230
450,0.703,1.898,-1.082
451,0.773,-0.098,-1.102
452,0.445,-1.430,-0.992
453,0.430,-0.387,-0.684
454,0.504,1.336,-0.648
455,0.141,1.551,-0.785
456,0.086,-0.059,-1.129
457,-0.258,-0.719,-1.535
458,-0.363,-0.113,-1.363
459,-0.441,1.508,-0.859
460,-0.727,1.344,-0.746
461,-1.090,0.004,-0.777
462,-1.137,-0.316,-0.879
463,-0.906,0.316,-0.891
464,-0.637,1.219,-0.715
465,-0.812,1.117,-1.027
466,-0.727,0.250,-1.172
467,-0.621,0.062,-0.988
468,-0.676,0.762,-0.957
469,-1.055,1.594,-0.719
470,-0.965,1.547,-0.816
471,-0.816,0.895,-0.809
472,-0.664,0.367,-1.008
473,-0.270,1.172,-0.832
474,-0.223,1.480,-0.898
475,-0.105,0.961,-1.078
476,-0.008,0.305,-1.137
477,0.270,0.492,-1.008
478,0.746,0.824,-0.754
479,0.574,0.215,-0.809
480,0.094,0.812,-0.754
481,0.262,0.125,-0.848
482,0.348,-0.617,-1.199
483,0.238,-0.523,-1.156
484,0.555,-0.055,-1.000
485,0.641,-0.832,-0.941
486,0.164,-1.711,-0.660
487,0.008,-1.742,-0.676
488,0.215,-1.266,-0.934
489,0.383,-1.117,-1.117
490,0.520,-1.273,-1.129
491,0.676,-1.281,-1.078
492,0.426,-1.027,-0.832
493,0.066,-1.066,-1.113
494,-0.172,-1.008,-0.898
495,-0.148,-1.082,-0.883
496,-0.078,-1.105,-1.324
497,0.281,-1.266,-0.977
498,0.145,-1.105,-0.926
499,-0.324,-1.324,-0.758
500,-0.691,-0.977,-0.781
501,-0.805,-0.762,-0.957
502,-0.332,-0.723,-1.074
503,0.105,-0.828,-1.059
504,-0.180,-0.711,-0.879
505,-0.500,-1.168,-0.707
506,-0.648,-1.320,-0.684
507,-0.535,-1.145,-0.930
508,-0.172,-0.602,-1.316
509,0.414,-0.824,-1.234
510,-0.117,-0.402,-0.953
511,-0.141,1.219,-1.219
512,-0.027,0.398,-0.805
513,-0.145,-1.020,-0.426
514,-0.289,-0.617,-0.711
515,0.109,-0.430,-0.781
516,0.031,-0.586,-1.102
517,-0.242,-0.707,-1.223
518,0.379,-0.691,-1.188
519,0.438,-0.363,-0.984
520,-0.332,-0.039,-0.742
521,0.312,0.434,-0.660
522,0.824,-0.352,-0.867
523,0.715,-1.012,-1.148
524,0.703,-0.430,-0.836
525,1.281,-1.578,-1.125
526,1.684,-1.895,-1.352
527,1.125,-1.777,-0.875
528,0.812,-1.574,-0.551
529,0.344,-0.570,-0.855
530,0.973,0.586,-0.906
531,1.957,0.566,-0.871
532,1.910,-0.324,-0.941
533,1.312,-1.719,-0.770
534,0.289,-1.906,-0.770
535,0.543,-0.789,-0.680
536,1.871,-0.227,-1.223
537,1.992,-1.785,-1.340
538,1.785,-1.352,-1.219
539,0.871,-1.570,-0.992
540,0.910,-1.094,-1.129
541,1.695,-0.883,-1.125
542,1.992,-1.242,-0.934
543,1.969,-0.621,-0.824
544,1.352,-0.066,-0.938
545,0.969,0.035,-1.109
546,1.164,-0.414,-1.301
547,1.508,-0.652,-1.281
548,1.316,-0.016,-1.008
549,0.805,0.297,-0.777
550,0.352,0.074,-0.895
551,-0.027,-0.430,-1.152
552,0.188,-0.688,-1.184
553,0.324,0.156,-1.145
554,0.422,1.145,-0.906
555,0.445,0.844,-1.230
556,0.160,-0.328,-0.504
557,-0.652,0.695,-0.500
558,-0.121,0.863,-0.895
559,0.738,1.711,-1.242
560,0.297,1.012,-1.133
561,-0.039,0.074,-1.145
562,-0.223,-0.453,-1.129
563,0.344,1.465,-0.934
564,0.316,0.828,-0.668
565,-0.277,-0.039,-0.727
566,-0.410,-0.598,-1.043
567,0.938,0.074,-1.188
568,1.152,0.816,-1.168
569,0.227,0.133,-0.918
570,0.398,-0.613,-0.672
571,0.020,-0.754,-0.738
572,0.895,-0.566,-0.961
573,0.887,0.691,-0.492
574,-0.020,0.824,-0.941
575,0.750,-0.816,-1.273
576,0.691,-0.238,-1.375
577,0.543,0.367,-1.266
578,1.195,0.488,-0.883
579,1.195,0.488,-0.883
580,1.039,0.047,-0.508
581,0.602,-0.316,-0.512
582,0.867,-0.090,-0.883
583,0.855,-0.012,-1.055
584,1.277,0.176,-1.168
585,1.457,-0.523,-1.277
586,1.152,-0.637,-1.004
587,0.469,-0.449,-1.094
588,0.723,-0.168,-0.691
589,1.016,-0.188,-0.730
590,1.113,-0.602,-1.000
591,0.891,-0.293,-1.055
592,0.660,-0.129,-1.355
593,0.836,0.324,-1.102
594,1.059,0.344,-1.004
595,0.934,0.379,-1.000
596,0.746,-0.312,-0.945
597,0.434,0.031,-0.746
598,0.277,0.168,-0.855
599,0.707,0.594,-0.898
600,0.852,0.395,-1.453
601,0.285,0.000,-1.035
602,0.066,-0.266,-0.785
603,0.285,-0.215,-0.969
604,0.359,0.980,-1.012
605,0.355,0.500,-0.801
606,0.305,-0.059,-0.656
607,0.219,-0.750,-1.023
608,0.699,0.355,-1.207
609,0.680,1.289,-1.289
610,0.285,0.391,-0.855
611,-0.074,-0.691,-0.793
612,-0.227,-1.117,-0.773
613,-0.164,-0.223,-0.805
614,-0.590,0.328,-0.996
615,-0.461,0.578,-1.168
616,-0.531,-0.445,-1.230
617,-0.664,-0.836,-1.117
618,-1.043,-0.754,-0.797
619,-1.355,0.035,-0.754
620,-1.445,0.543,-0.941
621,-1.453,-0.156,-0.945
622,-1.543,-0.758,-0.910
623,-1.598,-1.031,-1.008
624,-1.383,-0.398,-0.938
625,-1.410,0.738,-0.789
626,-1.867,0.391,-0.961
627,-1.859,-0.574,-0.930
628,-1.543,-0.699,-0.770
629,-1.426,-0.086,-0.836
630,-1.457,0.680,-0.809
631,-1.379,0.293,-0.973
632,-1.184,-0.051,-0.840
633,-0.719,-0.430,-0.945
634,-0.168,-0.078,-0.953
635,-0.582,0.617,-0.949
636,-0.770,1.012,-0.773
637,-0.605,0.098,-0.871
638,-0.184,-0.566,-0.832
639,-0.047,-1.797,-1.031
640,-0.285,-1.992,-1.062
641,-0.020,-0.406,-1.113
642,0.281,0.332,-1.062
643,1.004,-0.270,-0.844
644,0.824,-1.117,-0.699
645,0.645,-0.301,-0.465
646,0.625,-0.070,-1.199
647,0.492,0.297,-1.348
648,0.344,-0.621,-1.145
649,0.379,-1.992,-1.121
650,0.410,-1.992,-0.848
651,-0.148,-0.844,-0.430
652,-0.008,1.434,-0.703
653,0.227,0.188,-1.211
654,-0.266,-1.059,-0.930
655,-0.215,-1.406,-1.078
656,-0.207,-0.336,-0.926
657,-0.961,1.160,-0.816
658,-1.219,0.113,-1.203
659,-1.219,0.113,-1.203
660,-1.227,-1.570,-0.969
661,-1.117,-1.887,-1.148
662,-1.426,-1.820,-1.152
663,-1.559,0.887,-0.445
664,-1.316,1.992,-1.238
665,-0.566,0.137,-1.391
666,-0.754,-0.730,-0.844
667,-1.801,-0.664,-0.574
668,-1.918,-0.492,-0.711
669,-1.992,0.516,-0.668
670,-1.969,-0.273,-0.945
671,-0.668,-0.812,-1.078
672,-0.211,0.520,-1.031
673,-1.660,1.957,-0.809
674,-1.301,1.613,-0.676
675,-0.832,-0.719,-0.930
676,-1.305,-1.508,-0.711
677,-1.027,-0.117,-0.629
678,-0.156,1.125,-1.172
679,-0.156,1.125,-1.172
680,-0.266,0.867,-1.047
681,-0.234,-1.000,-1.242
682,0.309,-1.699,-1.055
683,-0.262,-0.445,-0.586
684,-1.250,1.246,-0.613
685,-0.371,1.078,-1.266
686,0.586,-1.418,-1.293
687,0.238,-1.453,-0.957
688,-0.324,0.527,-0.840
689,-0.438,1.902,-0.684
690,-0.344,1.281,-0.926
691,0.344,-1.168,-1.297
692,0.676,-1.305,-1.082
693,0.285,-0.344,-0.754
694,-0.047,1.051,-0.707
695,-0.098,0.500,-0.969
696,-0.191,-0.516,-1.215
697,-0.332,-0.375,-1.121
698,-0.254,0.160,-0.871
699,-0.168,0.527,-0.887
700,-0.340,0.016,-0.984
701,-0.758,-0.461,-1.086
702,-0.863,-0.379,-1.031
703,-0.781,0.605,-0.945
704,-0.711,0.840,-1.105
705,-0.543,0.254,-1.105
706,-0.801,0.129,-0.906
707,-1.141,0.199,-0.707
708,-1.012,0.230,-0.730
709,-0.836,0.148,-0.879
710,-0.562,-0.043,-1.059
711,-0.273,0.094,-1.195
712,-0.328,0.480,-1.031
713,-0.836,0.828,-0.734
714,-1.074,1.047,-0.781
715,-0.641,0.707,-1.020
716,-0.395,0.332,-1.008
717,-0.605,0.090,-0.879
718,-0.707,0.344,-0.852
719,-0.508,0.480,-1.000
720,-0.430,0.121,-1.027
721,-0.242,-0.078,-0.953
722,-0.199,-0.227,-0.875
723,-0.242,0.121,-0.855
724,-0.344,0.422,-0.898
725,-0.234,0.434,-0.965
726,0.180,-0.730,-1.047
727,0.008,-1.664,-0.973
728,-0.750,-1.539,-0.875
729,-1.047,-0.113,-1.039
730,-0.773,-0.180,-1.309
731,-0.023,-1.492,-1.051
732,0.016,-1.746,-0.672
733,-0.688,-0.797,-0.465
734,-0.895,0.613,-0.676
735,-0.652,1.297,-1.141
736,0.133,0.934,-1.301
737,0.711,0.109,-1.398
738,0.051,0.168,-0.969
739,-0.211,0.930,-0.586
740,0.301,0.344,-0.500
741,-0.035,-0.227,-0.648
742,0.176,-0.152,-1.074
743,1.543,0.082,-1.352
744,1.746,-0.293,-1.207
745,1.168,-1.023,-0.875
746,0.758,-0.941,-0.766
747,0.617,-0.625,-0.672
748,0.820,-0.641,-0.773
749,1.422,-0.672,-0.965
750,1.637,-0.543,-1.125
751,1.086,-0.512,-1.188
752,0.734,-0.188,-1.109
753,0.742,-0.129,-1.039
754,0.898,-0.133,-0.957
755,0.824,-0.086,-0.938
756,0.695,-0.336,-0.949
757,0.516,-0.305,-0.875
758,0.449,-0.152,-0.926
759,0.492,-0.277,-0.941
760,0.301,-0.402,-1.059
761,-0.137,-0.293,-1.180
762,-0.273,-0.004,-1.035
763,-0.133,0.164,-1.105
764,-0.426,0.211,-1.062
765,-1.031,0.742,-1.008
766,-1.320,0.590,-1.129
767,-1.586,0.000,-1.090
768,-1.406,0.500,-0.926
769,-1.039,1.223,-0.902
770,-1.293,0.949,-0.844
771,-1.723,0.551,-0.781
772,-1.500,0.539,-0.777
773,-0.949,0.719,-0.914
774,-0.926,0.832,-0.961
775,-1.062,0.805,-0.914
776,-0.992,0.855,-0.996
777,-0.867,1.121,-0.965
778,-1.000,1.371,-0.824
779,-0.781,1.117,-0.863
780,-0.223,0.746,-0.836
781,-0.562,0.738,-0.660
782,-0.297,0.582,-0.801
783,-0.055,-0.418,-1.012
784,-0.223,-0.680,-1.066
785,-0.039,-0.402,-1.098
786,-0.328,-0.336,-1.027
787,-0.762,-0.254,-1.086
788,-0.578,-0.773,-0.891
789,-0.082,-1.191,-0.785
790,-0.348,-1.344,-0.766
791,-0.898,-0.988,-0.793
792,-0.859,-0.582,-1.254
793,-0.434,-0.754,-1.441
794,-0.133,-0.602,-1.188
795,-0.348,-0.484,-0.875
796,-1.156,-0.289,-0.664
797,-1.559,-0.129,-0.727
798,-1.133,-0.238,-0.820
799,-0.301,-0.422,-0.875
800,-0.074,-0.121,-1.004
801,-0.449,-0.281,-1.012
802,-0.723,-0.160,-0.949
803,-0.531,-0.133,-1.027
804,-0.270,-0.375,-0.965
805,-0.273,-0.277,-0.801
806,-0.500,-0.062,-0.777
807,-0.727,0.078,-0.984
808,-0.746,0.000,-1.055
809,-0.180,-0.066,-1.086
810,0.227,0.066,-0.926
811,-0.309,0.148,-0.855
812,-0.805,0.223,-0.875
813,-0.547,0.031,-0.957
814,-0.191,-0.340,-0.980
815,-0.227,-0.449,-0.902
816,-0.504,-0.125,-0.891
817,-0.590,-0.027,-0.938
818,-0.438,-0.363,-0.957
819,-0.461,-0.676,-0.934
820,-0.594,-0.684,-0.914
821,-0.652,-0.559,-0.977
822,-0.609,-0.633,-1.059
823,-0.500,-0.562,-1.055
824,-0.355,-0.590,-0.941
825,-0.570,-0.125,-0.863
826,-0.887,0.066,-0.824
827,-0.734,-0.051,-0.934
828,-0.484,0.250,-0.992
829,-0.473,-0.230,-0.941
830,-0.684,-0.734,-0.945
831,-0.895,-0.609,-0.871
832,-0.715,-0.172,-0.902
833,-0.641,0.043,-0.945
834,-0.660,-0.195,-0.902
835,-0.547,-0.629,-0.918
836,-0.426,-0.473,-0.973
837,-0.352,0.000,-0.879
838,-0.430,-0.016,-0.945
839,-0.598,-0.277,-0.891
840,-0.453,-0.543,-0.965
841,-0.289,-0.453,-0.996
842,-0.285,-0.117,-0.949
843,-0.402,0.227,-0.906
844,-0.488,-0.180,-0.914
845,-0.570,-0.590,-0.977
846,-0.457,-0.551,-0.949
847,-0.277,-0.270,-0.953
848,-0.125,-0.332,-0.922
849,-0.250,-0.242,-0.875
850,-0.438,-0.504,-1.051
851,-0.336,-0.602,-1.066
852,-0.359,-0.043,-0.969
853,-0.234,0.168,-1.023
854,0.035,-0.191,-0.875
855,-0.320,-0.180,-0.805
856,-0.707,-0.309,-0.914
857,-0.598,-0.262,-0.969
858,-0.551,-0.078,-1.031
859,-0.246,-0.246,-1.094
860,0.020,-0.387,-1.047
861,-0.531,-0.227,-0.703
862,-0.758,-0.668,-0.770
863,-0.746,-0.625,-0.867
864,-0.734,-0.535,-1.090
865,-0.230,-0.348,-1.336
