Sample,X,Y,Z
0,-1.816,1.941,-1.000
1,-1.109,0.297,-1.469
2,-1.379,-0.145,-1.395
3,-1.867,-0.172,-1.020
4,-1.992,-0.230,-0.531
5,-1.988,-0.559,-0.402
6,-1.430,-0.613,-0.480
7,-0.801,-1.043,-0.766
8,-0.328,-0.793,-1.031
9,-0.078,-0.500,-1.180
10,0.082,-0.477,-1.238
11,0.445,-0.684,-1.113
12,0.602,0.418,-0.711
13,0.281,1.176,-0.742
14,-0.574,1.375,-0.773
15,-1.125,0.750,-1.008
16,-0.301,-0.387,-1.230
17,0.699,-0.520,-1.016
18,0.699,-0.020,-0.703
19,-0.051,-0.457,-0.770
20,-0.801,-0.984,-0.945
21,-0.094,-1.535,-1.176
22,0.711,-1.191,-1.102
23,0.062,-0.391,-0.891
24,-1.047,0.449,-1.098
25,-0.637,-0.508,-1.172
26,0.484,-1.109,-0.957
27,0.574,-0.512,-0.641
28,-0.250,-0.582,-0.441
29,-1.324,-0.828,-0.961
30,-0.797,-1.055,-1.340
31,0.574,-0.582,-1.312
32,0.965,-0.129,-0.887
33,-0.406,-0.270,-0.707
34,-1.516,-0.398,-0.879
35,-0.762,-0.086,-0.914
36,1.020,0.660,-0.723
37,1.988,1.086,-0.625
38,1.004,0.480,-1.168
39,-0.289,0.617,-1.059
40,0.047,-0.066,-0.844
41,1.516,-1.020,-1.367
42,1.543,-0.680,-0.883
43,0.668,0.641,-0.535
44,0.379,0.699,-0.676
45,0.609,0.266,-0.922
46,0.914,0.160,-1.074
47,1.129,-0.441,-1.238
48,0.938,-0.305,-1.176
49,0.816,0.441,-1.141
50,0.512,1.438,-1.270
51,0.141,1.238,-1.004
52,-0.699,-0.078,-0.996
53,-1.379,0.898,-1.242
54,-0.688,1.355,-1.203
55,-0.285,1.117,-0.734
56,-1.301,0.477,-0.480
57,-1.820,0.648,-0.664
58,-1.277,0.652,-1.078
59,-1.086,0.555,-1.348
60,-1.012,0.707,-1.238
61,-0.723,0.527,-1.008
62,-0.949,0.148,-0.719
63,-1.414,0.047,-0.484
64,-1.320,0.094,-0.500
65,-0.574,-0.148,-0.816
66,-0.078,-0.887,-1.141
67,-0.156,-1.711,-1.324
68,0.113,-1.512,-1.172
69,0.324,-0.582,-0.805
70,0.133,-0.336,-0.613
71,0.031,-1.410,-0.797
72,-0.074,-1.992,-0.914
73,0.043,-1.551,-1.031
74,0.832,-0.488,-1.227
75,1.344,-0.219,-1.109
76,0.754,-0.855,-0.789
77,0.133,-1.258,-0.895
78,0.125,-1.453,-0.766
79,0.660,-1.512,-0.777
80,1.344,-0.688,-1.066
81,1.961,-0.418,-1.215
82,1.895,-0.426,-1.020
83,0.930,-0.645,-0.910
84,0.719,-0.578,-0.844
85,1.035,-0.652,-0.953
86,1.305,-1.922,-1.023
87,0.832,-1.992,-0.648
88,-0.191,-1.891,-0.324
89,-0.871,-0.910,-0.945
90,-0.340,-0.223,-1.824
91,0.535,-1.637,-1.984
92,0.914,-1.199,-1.613
93,0.293,-1.000,-0.727
94,-1.543,-0.395,-0.242
95,-1.836,0.066,-0.402
96,-0.668,-0.484,-1.102
97,0.016,-1.156,-1.848
98,-0.516,-0.949,-1.684
99,-1.438,-0.426,-0.953
100,-1.828,0.109,-0.457
101,-1.930,-0.562,-0.066
102,-1.910,-1.234,-0.215
103,-1.711,-0.973,-0.762
104,-0.727,0.082,-1.332
105,0.066,-0.109,-1.652
106,0.016,-0.629,-1.352
107,-0.395,-0.734,-0.586
108,-0.691,0.051,-0.211
109,-0.711,0.660,-0.480
110,-0.098,0.191,-0.895
111,0.434,-0.762,-1.195
112,0.711,-1.215,-1.195
113,0.559,-0.406,-0.996
114,0.352,0.660,-0.867
115,0.414,1.027,-0.914
116,0.574,0.133,-0.914
117,0.520,-0.289,-0.938
118,0.391,0.863,-0.996
119,0.566,1.762,-1.262
120,0.750,1.500,-1.098
121,0.457,0.473,-0.934
122,0.207,0.379,-0.758
123,0.469,0.984,-0.762
124,0.523,1.082,-0.773
125,0.410,0.445,-0.816
126,0.430,-0.359,-0.996
127,0.535,0.234,-1.324
128,0.484,1.707,-1.367
129,0.348,0.992,-1.047
