Sample,X,Y,Z
207,-0.355,0.484,-1.047
208,-0.680,0.887,-0.910
209,-1.355,0.754,-0.844
210,-1.641,0.195,-0.992
211,-0.723,0.016,-1.121
212,0.266,0.535,-0.988
213,-0.238,1.012,-0.727
214,-1.262,0.727,-0.660
215,-1.066,0.234,-0.891
216,-0.293,0.547,-1.148
217,0.000,0.781,-1.012
218,-0.137,0.664,-0.941
219,-0.562,0.246,-0.867
220,-0.598,0.129,-0.840
221,-0.133,0.328,-0.891
222,0.152,0.395,-0.906
223,-0.125,0.211,-0.887
224,-0.270,-0.051,-0.934
225,-0.023,-0.055,-1.109
226,0.469,0.402,-0.953
227,0.246,0.441,-0.863
228,-0.484,0.219,-0.789
229,-0.691,-0.059,-1.074
230,-0.316,0.078,-1.137
231,-0.070,0.344,-0.992
232,-0.102,0.098,-0.918
233,-0.461,-0.387,-0.863
234,-0.879,-0.242,-0.973
235,-0.793,-0.074,-1.012
236,-0.375,0.141,-0.996
237,-0.281,-0.035,-0.863
238,-0.469,0.836,-0.938
239,-0.492,0.531,-1.035
240,-0.512,0.113,-0.922
241,-0.770,0.133,-0.871
242,-0.781,0.055,-0.875
243,-0.641,0.273,-0.926
244,-0.793,0.305,-0.961
245,-0.727,0.465,-0.996
246,-0.555,0.598,-0.902
247,-0.656,0.555,-0.914
248,-0.770,0.508,-0.867
249,-0.906,0.465,-0.848
250,-0.793,0.398,-0.883
251,-0.465,0.293,-0.980
252,-0.180,0.359,-0.992
253,-0.395,0.414,-0.992
254,-0.645,0.555,-0.906
255,-0.543,0.398,-0.879
256,-0.340,0.422,-0.883
257,-0.246,0.590,-0.848
258,-0.453,0.422,-0.945
259,-0.453,0.422,-0.945
260,-0.566,0.398,-1.059
261,-0.250,0.242,-1.051
262,-0.051,0.219,-1.023
263,-0.199,0.105,-0.895
264,-0.309,0.254,-0.824
265,-0.391,0.328,-0.902
266,-0.156,0.258,-0.941
267,-0.074,0.023,-1.035
268,-0.117,-0.113,-1.023
269,-0.109,0.109,-1.039
270,-0.117,0.301,-0.930
271,-0.188,-0.016,-0.926
272,-0.211,-0.262,-0.848
273,-0.324,0.195,-0.957
274,-0.207,0.441,-1.062
275,-0.055,0.445,-1.027
276,-0.250,0.223,-0.969
277,-0.320,0.102,-0.961
278,-0.348,0.227,-0.953
279,-0.559,0.363,-0.957
280,-0.508,0.586,-0.984
281,-0.211,0.266,-1.004
282,-0.426,0.266,-0.984
283,-0.562,0.129,-0.895
284,-0.555,0.363,-0.914
285,-0.551,0.340,-0.949
286,-0.328,0.086,-0.969
287,-0.395,0.051,-0.910
288,-0.387,-0.059,-0.934
289,-0.293,0.219,-1.156
290,-0.637,1.141,-0.957
291,-0.602,0.918,-1.012
292,-0.297,0.320,-1.027
293,-0.348,0.320,-0.730
294,-0.641,0.621,-0.754
295,-0.844,0.168,-0.934
296,-0.527,-0.242,-0.859
297,-0.383,0.223,-0.984
298,-0.176,0.461,-1.215
299,-0.355,0.211,-1.070
300,-0.602,0.109,-0.957
301,-0.457,0.188,-0.832
302,-0.414,0.258,-0.578
303,-0.594,0.691,-0.910
304,-0.266,0.383,-1.066
305,-0.191,-0.035,-1.168
306,-0.332,-0.125,-0.930
307,-0.320,0.375,-1.004
308,-0.160,-0.898,-0.777
309,0.012,-1.082,-0.645
310,-0.098,-0.461,-0.918
311,0.328,-0.648,-1.082
312,0.652,-0.828,-1.191
313,0.445,-0.184,-1.094
314,0.664,-0.023,-0.746
315,0.754,-0.055,-0.832
316,0.484,-0.238,-0.742
317,0.758,-0.789,-0.957
318,0.805,-0.309,-1.195
319,0.949,-0.004,-1.152
320,1.184,-0.906,-1.094
321,1.086,-1.293,-1.102
322,0.703,-0.852,-0.836
323,0.660,-0.523,-0.711
324,0.840,-0.543,-0.699
325,0.820,-0.414,-0.973
326,0.961,-0.375,-1.047
327,1.176,-0.426,-1.137
328,0.781,-0.496,-1.000
329,0.547,-0.637,-0.938
330,0.516,-0.555,-0.926
331,0.285,-0.617,-0.984
332,0.332,-0.613,-0.859
333,0.453,-0.949,-0.973
334,0.461,-0.477,-1.195
335,0.434,0.488,-1.195
336,0.457,0.246,-0.961
337,0.137,-0.184,-0.852
338,-0.105,-0.258,-0.961
339,0.180,0.512,-0.938
340,0.293,0.180,-0.938
341,-0.164,-0.375,-0.949
342,-0.262,-0.883,-0.949
343,0.082,-0.418,-1.047
344,0.012,0.043,-0.906
345,-0.125,-0.215,-0.832
346,-0.008,-0.754,-0.922
347,0.105,-0.406,-0.969
348,0.309,0.141,-1.027
349,0.289,0.176,-0.977
350,0.215,-0.098,-0.852
351,0.281,-0.434,-0.988
352,0.281,-0.160,-0.973
353,0.273,0.027,-0.895
354,0.414,-0.258,-0.918
355,0.473,-0.867,-1.031
356,0.473,-0.797,-1.000
357,0.441,-0.348,-0.977
358,0.590,0.094,-0.906
359,0.840,-0.129,-0.957
360,0.664,-0.645,-1.008
361,0.684,-0.715,-0.984
362,0.680,-0.566,-0.930
363,0.664,-0.113,-0.859
364,0.789,-0.359,-1.012
365,0.746,-0.707,-1.066
366,0.699,-0.559,-0.930
367,0.574,-0.465,-0.840
368,0.512,-0.355,-0.887
369,0.539,-0.461,-1.047
370,0.617,-0.742,-1.066
371,0.609,-0.629,-1.078
372,0.434,-0.301,-0.914
373,0.324,-0.215,-0.953
374,0.539,-0.352,-1.062
375,0.578,-0.375,-1.066
376,0.527,-0.113,-1.004
377,0.488,-0.008,-0.977
378,0.379,-0.156,-0.980
379,0.324,-0.148,-1.039
380,0.301,-0.332,-1.020
381,0.180,-0.484,-0.957
382,-0.012,-0.527,-0.887
383,-0.012,-0.379,-0.863
384,0.098,-0.258,-0.902
385,0.055,-0.363,-0.957
386,0.023,-0.523,-1.035
387,0.090,-0.387,-1.051
388,0.305,-0.062,-0.988
389,0.312,0.066,-0.910
390,0.066,-0.133,-0.824
391,-0.074,-0.434,-0.898
392,0.082,-0.387,-0.973
393,0.320,-0.121,-0.973
394,0.422,0.000,-0.949
395,0.309,-0.383,-0.953
396,0.207,-0.586,-0.961
397,0.293,-0.293,-0.945
398,0.480,0.055,-0.898
399,0.555,-0.055,-0.875
400,0.418,-0.496,-0.957
401,0.375,-0.629,-0.992
402,0.395,-0.371,-1.035
403,0.891,-0.012,-1.051
404,1.324,0.352,-0.938
405,1.148,0.043,-0.672
406,0.785,-0.723,-0.875
407,0.754,-0.488,-1.164
408,1.168,0.172,-1.098
409,1.770,0.059,-1.051
410,1.367,-0.133,-0.914
411,0.762,0.254,-0.770
412,0.672,0.367,-0.766
413,1.055,-0.188,-0.980
414,1.406,-0.270,-1.062
415,1.516,-0.004,-1.070
416,1.387,0.094,-0.938
417,0.965,-0.020,-0.953
418,0.895,-0.242,-0.996
419,0.984,-0.145,-0.996
420,0.875,0.059,-0.902
421,0.758,0.117,-0.762
422,0.457,0.094,-0.891
423,0.703,0.301,-1.141
424,1.137,0.387,-1.145
425,0.922,0.438,-1.121
426,0.574,0.062,-1.172
427,0.477,0.008,-1.047
428,0.492,-0.090,-0.941
429,0.402,-0.090,-0.965
430,0.277,-0.480,-0.895
431,-0.133,-0.293,-0.926
432,-0.207,0.023,-1.078
433,0.031,0.023,-1.141
434,-0.582,0.008,-1.055
435,-0.906,-0.367,-1.047
436,-0.809,-0.293,-1.020
437,-0.801,-0.223,-1.031
438,-0.883,-0.234,-0.996
439,-1.289,-0.484,-0.984
440,-1.457,-0.617,-1.043
441,-1.312,-0.398,-1.062
442,-1.281,0.336,-0.961
443,-1.410,0.441,-0.793
444,-1.809,-0.070,-0.656
445,-1.992,0.176,-0.680
446,-1.742,0.473,-0.930
447,-1.258,0.504,-1.027
448,-1.270,-0.602,-0.988
449,-1.570,-1.945,-0.855
450,-1.746,-1.730,-0.672
451,-1.289,-0.609,-0.727
452,-0.445,-0.266,-0.855
453,-0.113,-1.543,-1.066
454,-0.254,-1.992,-0.785
455,0.383,-1.438,-0.719
456,0.742,0.738,-0.742
457,0.348,1.688,-1.180
458,0.824,-0.266,-1.645
459,0.641,-0.898,-0.984
460,0.688,-0.789,-0.641
461,0.879,-0.156,-0.789
462,0.770,0.066,-0.578
463,0.840,-1.023,-0.766
464,1.371,-1.184,-0.984
465,1.402,0.316,-0.789
466,1.609,0.832,-1.086
467,1.500,0.027,-1.133
468,1.086,-0.848,-1.168
469,1.035,-1.434,-0.945
470,1.523,-0.684,-0.738
471,1.512,-0.066,-0.680
472,1.168,-0.512,-0.926
473,1.109,-1.047,-1.102
474,1.156,-0.875,-1.309
475,0.855,0.336,-1.047
476,0.773,0.402,-1.055
477,0.867,0.176,-1.109
478,0.406,-1.336,-0.953
479,0.125,-0.770,-0.918
480,-0.285,0.430,-0.688
481,0.145,0.172,-0.906
482,0.250,-0.750,-1.387
483,-0.289,-1.242,-1.223
484,-0.141,-0.488,-1.141
485,-0.406,-0.207,-0.840
486,-0.961,-0.273,-0.605
487,-0.762,-0.684,-0.883
488,-0.582,-0.922,-1.090
489,-0.793,-0.168,-1.000
490,-0.559,-0.121,-1.035
491,-0.203,-0.266,-0.969
492,-0.426,-0.488,-0.898
493,-0.379,-0.664,-0.785
494,-0.117,0.512,-0.777
495,0.023,0.715,-0.898
496,0.090,0.125,-0.996
497,0.281,-0.074,-1.180
498,0.570,0.031,-0.883
499,0.703,0.059,-0.578
500,0.473,0.246,-0.590
501,0.418,0.066,-0.832
502,0.816,-0.293,-1.148
503,0.973,-0.359,-1.184
504,0.961,-0.082,-0.941
505,1.094,-0.047,-1.113
506,1.141,-0.484,-0.930
507,0.891,-1.488,-0.977
508,0.855,-1.320,-0.945
509,0.949,-0.773,-0.848
510,1.074,-0.105,-0.949
511,1.035,-0.312,-0.973
512,1.012,-0.586,-1.059
513,0.711,-0.305,-0.957
514,0.617,0.199,-1.008
515,0.684,-0.156,-1.094
516,0.766,-0.523,-1.258
517,0.859,-0.754,-1.105
518,0.629,-0.910,-0.898
519,0.254,-0.680,-0.820
520,0.324,-0.688,-0.836
521,0.539,-0.316,-0.871
522,0.730,-0.336,-1.211
523,0.379,-0.320,-1.051
524,0.191,-0.617,-1.113
525,0.328,-0.613,-1.066
526,0.367,-0.230,-0.918
527,0.266,-0.031,-0.840
528,0.262,-0.465,-1.062
529,-0.168,-0.703,-0.957
530,-0.281,-0.461,-1.059
531,0.285,-0.168,-0.988
532,0.727,-0.211,-0.969
533,-0.047,0.336,-0.645
534,-0.516,0.172,-0.910
535,-0.227,0.000,-1.277
536,0.500,0.516,-1.297
537,0.344,0.965,-1.098
538,-0.406,0.660,-0.910
539,-0.859,0.215,-0.715
540,-0.797,0.094,-0.902
541,-0.559,0.562,-1.020
542,-0.391,1.133,-0.883
543,-0.441,0.562,-0.934
544,-0.805,0.539,-0.941
545,-0.777,0.305,-0.984
546,-0.723,0.629,-0.949
547,-0.922,0.652,-1.016
548,-1.059,0.570,-0.887
549,-1.207,0.465,-0.941
550,-1.008,0.309,-0.930
551,-0.859,0.359,-0.871
552,-1.102,0.617,-0.758
553,-0.934,0.641,-0.887
554,-0.773,0.109,-0.879
555,-0.875,0.082,-0.973
556,-0.711,1.148,-0.902
557,-0.387,0.664,-0.934
558,-0.504,-0.305,-0.930
559,-0.805,-0.309,-0.891
560,-0.695,0.027,-0.926
561,-0.441,-0.227,-0.961
562,-0.508,-0.152,-0.895
563,-0.371,0.316,-0.945
564,-0.164,0.215,-0.816
565,-0.199,0.145,-0.973
566,-0.312,-0.004,-0.930
567,-0.012,-0.004,-0.918
568,0.164,0.238,-0.918
569,-0.129,0.043,-1.035
570,-0.355,-0.168,-0.977
571,-0.312,-0.211,-1.074
572,-0.277,0.273,-1.020
573,-0.105,0.633,-0.859
574,-0.102,0.379,-0.934
575,-0.402,0.281,-0.852
576,-0.461,1.125,-0.945
577,-0.090,0.992,-0.961
578,-0.043,0.184,-0.918
579,-0.363,0.188,-0.934
580,-0.332,0.141,-0.973
581,-0.172,0.230,-0.879
582,-0.551,0.441,-0.965
583,-0.699,0.477,-0.965
584,-0.520,0.605,-1.035
585,-0.543,0.594,-1.016
586,-0.660,0.570,-0.863
587,-0.824,0.250,-0.828
588,-0.926,0.344,-0.969
589,-0.754,0.047,-0.930
590,-0.430,-0.215,-0.977
591,-0.301,-0.203,-0.883
592,-0.488,0.180,-0.945
593,-0.617,0.430,-0.918
594,-0.598,0.277,-0.961
595,-0.516,0.070,-0.898
596,-0.586,0.105,-0.977
597,-0.734,0.375,-0.977
598,-0.703,0.383,-1.027
599,-0.582,0.254,-0.965
600,-0.469,0.090,-0.824
601,-0.469,0.188,-0.816
602,-0.625,0.254,-0.809
603,-0.406,0.457,-0.910
604,-0.141,0.289,-0.992
605,-0.098,0.125,-1.012
606,-0.062,0.289,-1.008
607,-0.199,0.703,-0.926
608,-0.289,0.770,-0.906
609,-0.332,0.352,-0.930
610,-0.336,0.250,-0.953
611,-0.242,0.359,-0.965
612,-0.070,0.633,-0.977
613,-0.074,0.496,-0.973
614,-0.262,0.109,-0.969
615,-0.297,-0.113,-0.938
616,-0.176,0.113,-0.945
617,-0.070,0.395,-0.961
618,-0.125,0.203,-0.980
619,-0.312,0.148,-1.043
620,-0.516,0.039,-1.016
621,-0.504,0.223,-1.004
622,-0.438,0.465,-0.957
623,-0.570,1.703,-0.895
624,-0.438,1.988,-0.984
625,-0.355,1.594,-1.023
626,-0.492,0.500,-0.926
627,-0.598,0.508,-0.801
628,-0.180,1.172,-0.773
629,0.078,1.602,-0.820
630,0.023,0.980,-0.984
631,0.168,0.074,-1.012
632,0.527,-0.133,-1.027
633,0.492,0.461,-0.898
634,0.199,0.887,-0.938
635,0.297,0.316,-1.066
636,0.496,0.004,-1.113
637,0.602,0.031,-0.910
638,0.668,0.562,-0.805
639,0.645,0.621,-0.824
640,0.562,0.438,-0.902
641,0.820,0.297,-1.082
642,1.148,0.043,-1.184
643,1.066,0.281,-1.043
644,0.758,0.508,-0.949
645,0.844,-0.570,-1.195
646,0.746,-1.031,-1.117
647,0.406,-0.793,-0.738
648,0.184,-0.371,-0.676
649,0.133,-0.566,-0.879
650,0.020,-0.922,-0.988
651,-0.012,-1.160,-1.023
652,-0.031,-1.121,-0.938
653,-0.395,-0.715,-1.023
654,-0.598,-0.273,-1.199
655,-0.207,-0.641,-1.293
656,-0.035,-0.590,-1.379
657,-0.430,-0.508,-1.188
658,-0.762,-0.227,-0.996
659,-1.094,-0.250,-0.828
660,-1.371,-0.508,-0.637
661,-1.375,-0.332,-0.574
662,-1.375,-0.324,-0.691
663,-1.359,-0.070,-0.934
664,-1.195,-0.117,-1.125
665,-0.957,-0.641,-1.219
666,-0.895,-0.602,-1.066
667,-0.949,-0.352,-0.707
668,-1.000,-0.055,-0.672
669,-0.594,-0.117,-0.703
670,-0.375,0.191,-0.836
671,-0.762,0.504,-0.973
672,-1.078,0.699,-1.164
673,-0.832,0.355,-1.219
674,-0.270,0.102,-1.133
675,-0.215,0.328,-0.695
676,-0.883,0.566,-0.555
677,-1.363,0.613,-0.727
678,-1.289,0.605,-1.023
679,-0.328,0.535,-1.285
680,0.117,0.461,-1.141
681,-0.340,0.574,-0.852
682,-0.875,0.398,-0.711
683,-0.855,0.398,-0.781
684,-0.520,0.293,-0.789
685,-0.148,0.141,-1.039
686,-0.094,0.305,-0.965
687,0.000,0.625,-1.043
688,-0.027,0.508,-1.043
689,-0.164,0.375,-0.930
690,-0.254,-0.012,-0.785
691,-0.285,0.145,-0.871
692,-0.137,0.508,-0.977
693,0.094,0.469,-1.043
694,0.152,0.074,-1.031
695,-0.133,-0.004,-0.871
696,-0.375,0.016,-0.887
697,-0.512,0.082,-0.980
698,-0.488,-0.012,-1.039
699,-0.234,-0.184,-1.035
700,-0.215,-0.316,-1.039
701,-0.527,0.008,-0.977
702,-0.801,0.414,-0.773
703,-0.617,0.594,-0.922
704,-0.312,0.219,-0.977
705,-0.422,0.051,-0.918
706,-0.730,0.211,-0.887
707,-0.770,0.195,-0.891
708,-0.656,0.098,-0.938
709,-0.723,-0.129,-0.977
710,-0.707,0.129,-0.922
711,-0.715,0.625,-1.000
712,-0.848,0.918,-0.980
713,-0.820,0.832,-0.918
714,-0.836,0.391,-0.992
715,-0.676,0.320,-0.824
716,-0.457,0.523,-0.812
717,-0.605,0.500,-0.785
718,-0.695,0.004,-0.895
719,-0.559,-0.336,-0.918
720,-0.355,-0.098,-1.070
721,-0.262,0.914,-1.176
722,-0.227,1.090,-1.020
723,-0.406,0.828,-0.945
724,-0.758,0.016,-0.703
725,-0.668,0.270,-0.680
726,-0.406,0.488,-0.785
727,-0.246,0.547,-0.938
728,-0.059,0.156,-1.168
729,0.027,-0.125,-1.168
730,0.000,0.340,-1.047
731,-0.172,0.695,-0.848
732,-0.297,0.316,-0.809
733,-0.289,-0.211,-0.797
734,-0.199,-0.133,-0.895
735,-0.105,0.426,-1.016
736,-0.230,0.562,-1.090
737,-0.215,0.105,-1.109
738,-0.172,-0.426,-1.062
739,-0.414,-0.301,-1.027
740,-0.523,0.492,-0.777
741,-0.414,0.445,-0.840
742,-0.434,0.207,-1.043
743,-0.402,-0.035,-1.105
744,-0.316,0.059,-1.027
745,-0.422,0.508,-0.957
746,-0.535,0.566,-0.910
747,-0.480,0.238,-0.871
748,-0.375,0.445,-0.887
749,-0.387,0.414,-0.996
750,-0.590,0.934,-0.824
751,-0.531,0.926,-0.992
752,-0.508,-0.098,-1.004
753,-0.254,-0.121,-0.941
754,-0.266,0.391,-0.980
755,-0.398,0.469,-0.945
756,-0.383,0.316,-1.000
757,-0.387,0.484,-1.031
758,-0.121,0.414,-0.902
759,-0.227,-0.145,-0.898
760,-0.473,-0.445,-0.793
761,-0.230,-0.348,-1.016
762,0.277,-0.258,-0.875
763,0.422,-1.102,-0.762
764,0.074,-1.340,-0.875
765,0.219,-1.129,-1.312
766,0.641,-0.191,-1.066
767,0.637,-0.012,-0.887
768,0.613,-0.227,-1.082
769,0.473,-0.422,-0.918
770,0.602,-0.059,-0.656
771,0.766,-0.094,-0.711
772,0.867,-0.547,-1.000
773,0.812,-0.465,-1.164
774,0.750,-0.227,-1.211
775,1.191,-0.598,-1.348
776,1.375,-0.949,-1.090
777,0.926,-0.656,-0.738
778,0.598,-0.414,-0.664
779,0.469,-0.363,-0.586
780,0.375,-0.426,-0.918
781,0.781,-0.516,-1.133
782,1.273,-0.676,-1.207
783,0.855,-0.316,-0.992
784,0.441,-0.301,-0.848
785,0.273,-0.590,-0.957
786,0.230,-0.734,-1.012
787,0.406,-0.711,-0.988
788,0.590,-0.438,-1.137
789,0.559,0.328,-1.234
790,0.137,-0.102,-0.867
791,-0.156,0.090,-0.863
792,0.227,-0.160,-0.996
793,0.316,-0.004,-0.883
794,-0.062,-0.016,-0.891
795,-0.254,-0.551,-0.914
796,0.020,-0.699,-0.980
797,-0.031,-0.355,-1.105
798,-0.094,-0.039,-1.027
799,-0.094,-0.281,-0.953
800,-0.246,-0.488,-0.848
801,-0.059,-0.379,-0.840
802,0.238,0.086,-0.828
803,0.270,0.203,-0.926
804,0.379,-0.137,-1.031
805,0.430,-0.543,-1.148
806,0.375,-0.742,-0.969
807,0.148,-0.234,-0.809
808,0.293,-0.121,-0.879
809,0.453,-0.516,-0.980
810,0.480,-0.582,-1.008
811,0.688,-0.211,-0.965
812,0.742,0.105,-1.020
813,0.570,-0.047,-0.957
814,0.492,-0.469,-0.953
815,0.672,-0.711,-0.965
816,0.801,-0.590,-0.949
817,0.676,-0.383,-0.883
818,0.645,-0.402,-0.891
819,0.676,-0.672,-1.000
820,0.637,-0.555,-1.047
821,0.609,-0.172,-1.062
822,0.766,-0.184,-0.988
823,0.691,-0.504,-1.012
824,0.398,-0.641,-1.000
825,0.328,-0.379,-0.906
826,0.449,-0.457,-0.938
827,0.473,-0.535,-0.914
828,0.352,-0.547,-0.953
829,0.402,-0.273,-1.000
830,0.523,-0.102,-0.973
831,0.352,-0.246,-0.902
832,0.211,-0.305,-0.934
833,0.371,-0.309,-1.016
834,0.504,-0.262,-1.027
835,0.355,-0.227,-0.883
836,0.133,-0.508,-0.848
837,0.051,-0.727,-0.977
838,0.168,-0.465,-1.047
839,0.312,-0.086,-1.020
840,0.281,-0.066,-0.961
841,0.137,-0.301,-0.965
842,0.090,-0.375,-1.012
843,0.223,-0.117,-0.980
844,0.309,-0.082,-0.902
845,0.270,-0.484,-0.957
846,0.117,-0.578,-0.973
847,0.184,-0.328,-1.000
848,0.281,0.102,-0.953
849,0.379,0.137,-0.891
850,0.332,-0.160,-0.922
851,0.266,-0.266,-0.918
852,0.324,-0.199,-0.926
853,0.363,-0.062,-0.934
854,0.352,-0.027,-0.969
855,0.340,-0.289,-1.137
856,0.230,-0.199,-1.168
857,0.098,-0.117,-1.023
858,0.070,-0.035,-0.828
859,0.109,0.051,-0.844
860,0.062,0.004,-0.938
861,0.082,-0.121,-0.945
862,0.039,0.035,-0.996
863,-0.008,-0.086,-1.043
864,-0.082,-0.297,-1.141
865,-0.168,-0.273,-1.055
866,-0.270,-0.062,-0.840
867,-0.227,0.277,-0.863
868,-0.219,0.301,-0.812
869,-0.344,0.188,-0.863
870,-0.309,0.035,-0.922
