Sample,X,Y,Z
545,0.539,-0.656,-0.859
546,0.914,-0.316,-0.922
547,0.426,0.234,-0.973
548,0.586,0.168,-0.941
549,0.355,-0.340,-0.938
550,-0.059,-0.281,-1.191
551,0.426,-0.020,-1.133
552,1.340,0.121,-0.523
553,0.332,0.461,-0.992
554,0.664,0.047,-0.809
555,0.043,-0.578,-0.852
556,0.113,-0.207,-0.820
557,0.398,0.078,-1.250
558,1.406,-0.258,-0.605
559,0.473,-0.105,-1.098
560,0.668,-0.527,-0.879
561,0.574,-0.250,-0.977
562,-0.387,0.027,-1.613
563,0.332,-0.078,-1.066
564,-0.094,0.316,-1.168
565,-0.023,0.559,-0.785
566,-0.434,0.070,-0.715
567,-0.645,-0.031,-1.066
568,-0.496,-0.070,-0.852
569,-0.898,0.418,-1.031
570,-1.102,0.246,-0.766
571,-1.438,-0.141,-0.938
572,-0.703,-0.543,-0.785
573,-0.777,0.066,-0.871
574,-0.465,-0.004,-0.594
575,-0.551,-0.098,-0.688
576,-0.469,0.070,-0.973
577,0.020,-0.168,-1.367
578,0.648,0.031,-1.500
579,0.699,0.398,-1.332
580,0.176,0.211,-0.844
581,-0.270,0.051,-0.793
582,0.145,-0.254,-0.578
583,0.453,-0.199,-0.645
584,-0.219,-0.297,-1.254
585,0.520,-0.043,-1.207
586,0.543,-0.191,-1.133
587,0.844,-0.098,-0.977
588,0.824,-0.273,-0.684
589,-0.020,-0.074,-0.734
590,-0.121,0.070,-0.969
591,0.266,-0.051,-1.098
592,0.191,0.105,-0.945
593,0.172,0.020,-0.973
594,0.602,-0.164,-0.629
595,0.316,0.594,-1.105
596,0.359,0.098,-1.051
597,-0.531,-0.559,-1.047
598,-0.680,-0.340,-1.027
599,0.160,0.062,-0.867
600,0.449,0.125,-1.102
601,-0.023,-0.016,-0.996
602,-0.848,-0.125,-0.719
603,-1.074,0.078,-0.969
604,-0.547,0.098,-0.918
605,-0.387,-0.223,-0.746
606,-0.996,0.172,-1.234
607,-0.199,0.102,-0.875
608,-0.480,-0.238,-0.914
609,-0.609,0.098,-0.547
610,-0.938,-0.027,-0.863
611,0.223,-0.254,-1.137
612,0.957,0.285,-1.305
613,0.758,0.551,-1.074
614,-0.324,-0.176,-1.098
615,-0.070,-0.410,-0.902
616,0.234,0.094,-1.039
617,0.449,0.328,-1.062
618,0.395,-0.312,-0.754
619,-0.152,-0.309,-0.875
620,0.047,-0.281,-0.852
621,0.363,0.012,-0.910
622,0.391,-0.016,-0.898
623,0.141,-0.102,-0.996
624,0.168,-0.051,-0.938
625,-0.309,-0.020,-0.945
626,-0.016,0.066,-0.980
627,0.621,-0.223,-0.598
628,0.316,0.379,-1.113
629,0.355,0.375,-1.047
630,-0.012,-0.320,-1.062
631,-0.246,-0.199,-0.906
632,-0.020,-0.059,-1.223
633,0.723,-0.043,-0.934
634,-0.078,-0.121,-1.055
635,-0.055,0.020,-0.891
636,-0.418,-0.094,-0.598
637,-0.973,-0.020,-1.152
638,0.031,-0.398,-0.953
639,-0.262,-0.066,-1.430
640,0.477,0.305,-1.008
641,-0.156,0.184,-0.828
642,-1.078,-0.043,-0.625
643,-1.133,0.000,-0.680
644,-0.527,-0.055,-0.836
645,-0.094,0.184,-0.887
646,-0.023,0.035,-0.793
647,0.012,-0.273,-0.922
648,0.242,-0.199,-1.262
649,0.996,0.293,-1.164
650,0.168,-0.039,-1.402
651,0.059,-0.117,-1.121
652,0.434,0.074,-0.805
653,-0.059,0.207,-0.750
654,0.082,0.141,-0.820
655,0.090,-0.379,-0.652
656,-0.234,-0.098,-1.055
657,0.500,-0.211,-1.086
658,0.785,-0.074,-0.934
659,-0.469,-0.074,-1.195
660,0.219,-0.230,-0.988
661,0.461,-0.289,-0.715
662,-0.211,0.211,-1.039
663,0.148,0.156,-0.703
664,-0.344,-0.320,-0.836
665,-0.281,0.117,-1.004
666,0.320,0.254,-1.176
667,0.527,0.148,-1.082
668,-0.066,0.016,-1.121
669,-0.230,-0.273,-0.820
670,-0.387,-0.094,-0.750
671,-0.375,0.082,-0.887
672,-0.512,-0.023,-1.047
673,-0.438,-0.094,-1.047
674,-0.379,0.031,-0.961
675,0.293,0.016,-0.969
676,0.086,-0.332,-0.840
677,-0.586,0.250,-1.051
678,-0.023,-0.113,-0.688
679,-0.383,-0.035,-1.062
680,-0.074,0.484,-0.887
681,-0.539,-0.121,-1.293
682,0.457,-0.066,-0.965
683,0.180,0.207,-1.238
684,0.754,-0.047,-0.668
685,-0.305,-0.035,-0.809
686,-0.613,0.066,-0.812
687,-0.160,-0.336,-0.828
688,-0.062,-0.281,-1.242
689,0.578,-0.137,-0.961
690,0.594,-0.164,-0.746
691,0.105,-0.156,-1.020
692,-0.195,0.094,-1.008
693,0.016,0.059,-0.855
694,-0.164,-0.156,-1.102
695,0.664,-0.285,-0.863
696,0.574,0.090,-0.879
697,0.148,0.133,-1.098
698,0.355,-0.074,-1.062
699,-0.047,0.285,-0.855
700,-0.773,0.184,-1.070
701,0.051,-0.203,-0.855
702,0.180,-0.105,-0.980
703,0.188,0.410,-0.930
704,-0.211,0.160,-1.062
705,-0.074,-0.199,-0.797
706,-0.988,-0.301,-1.180
707,-0.473,-0.156,-0.898
708,-0.113,-0.219,-0.805
709,0.234,0.070,-0.871
710,0.082,0.051,-0.957
711,-0.492,0.078,-0.930
712,-0.949,-0.250,-1.051
713,-0.246,-0.219,-0.918
714,0.531,0.035,-1.031
715,0.414,0.414,-0.996
716,0.547,0.215,-0.672
717,-0.547,-0.289,-1.121
718,-0.746,-0.164,-1.020
719,0.078,-0.027,-1.047
720,0.945,-0.082,-1.078
721,0.680,-0.059,-0.988
722,0.289,0.109,-0.840
723,-0.164,-0.344,-0.699
724,-0.473,-0.309,-0.992
725,0.465,0.309,-0.871
726,-0.016,0.039,-1.375
727,0.574,-0.047,-0.770
728,0.105,-0.141,-1.117
729,0.402,0.000,-0.781
730,-0.160,-0.016,-0.910
731,-0.086,0.203,-0.766
732,-0.156,-0.152,-0.953
733,-0.258,-0.059,-1.160
734,0.211,-0.094,-0.984
735,0.086,-0.211,-1.055
736,0.211,0.125,-0.844
737,-0.348,0.246,-0.961
738,-0.602,0.105,-0.797
739,-0.930,-0.234,-1.102
740,-0.070,-0.273,-0.699
741,-0.340,-0.125,-1.148
742,0.754,-0.035,-0.891
743,0.168,-0.043,-0.969
744,-0.816,0.195,-0.945
745,-0.207,-0.066,-0.633
746,-0.266,0.184,-1.082
747,-0.211,0.125,-1.355
748,0.355,-0.109,-1.105
749,0.617,-0.039,-0.672
750,-0.023,-0.004,-1.070
751,0.402,-0.184,-0.730
752,-0.688,-0.043,-1.133
753,-0.363,0.008,-0.984
754,0.125,-0.211,-0.828
755,0.086,-0.219,-0.992
756,0.512,-0.086,-0.922
757,0.398,-0.035,-0.902
758,-0.461,0.453,-1.000
759,-0.848,-0.055,-0.848
760,0.055,-0.293,-0.582
761,0.000,0.027,-1.309
762,1.113,0.273,-1.145
763,0.582,0.160,-0.871
764,-0.148,-0.258,-1.043
765,-0.184,-0.309,-0.816
766,-0.289,-0.145,-1.070
767,0.168,-0.059,-0.984
768,-0.266,-0.402,-0.918
769,-0.156,0.172,-0.742
770,-1.566,0.109,-1.367
771,-0.773,-0.168,-0.852
772,-1.184,0.141,-1.219
773,-0.766,-0.031,-1.000
774,-1.387,0.000,-0.742
775,-1.992,-0.008,-0.648
776,-1.992,-0.145,-0.574
777,-1.926,-0.098,-0.984
778,-1.484,0.023,-0.902
779,-1.957,0.043,-1.090
780,-1.906,-0.281,-0.738
781,-1.980,-0.012,-0.957
782,-1.367,0.156,-1.016
783,-1.160,0.395,-1.043
784,-1.461,0.590,-1.086
785,-1.879,0.051,-0.758
786,-1.371,-0.121,-0.750
787,-1.438,-0.137,-0.871
788,-1.156,0.031,-0.965
789,-0.934,0.203,-1.086
790,-0.852,-0.133,-0.945
791,-0.602,-0.188,-0.969
792,-0.152,-0.227,-0.844
793,-0.082,-0.043,-0.992
794,-0.445,0.297,-1.023
795,-0.773,0.055,-0.871
796,-0.742,-0.383,-0.949
797,-0.203,-0.320,-0.973
798,0.164,-0.078,-0.945
799,-0.211,-0.117,-0.953
800,-0.645,-0.238,-0.879
801,-0.598,-0.336,-0.859
802,-0.445,-0.141,-1.062
803,-0.234,-0.133,-1.098
804,-0.551,-0.145,-0.984
805,-1.305,-0.105,-0.918
806,-1.383,0.035,-0.938
807,-0.891,0.285,-1.020
808,-1.020,0.184,-0.957
809,-1.750,-0.004,-0.805
810,-1.984,-0.211,-0.625
811,-1.789,-0.066,-0.762
812,-1.301,0.277,-0.992
813,-1.258,0.258,-1.098
814,-1.520,0.281,-1.168
815,-1.793,0.207,-0.941
816,-1.820,0.133,-0.848
817,-1.551,0.078,-0.867
818,-1.219,-0.098,-0.930
819,-0.953,-0.215,-0.902
820,-0.961,-0.074,-0.809
821,-1.273,0.520,-0.984
822,-0.688,1.328,-1.117
823,0.086,1.953,-1.297
824,0.453,1.977,-1.156
825,0.176,1.688,-0.746
826,-0.398,1.562,-0.484
827,-0.145,1.746,-0.656
828,0.676,1.832,-0.832
829,0.762,1.434,-0.969
830,0.602,0.648,-1.176
831,1.320,-0.215,-1.066
832,1.625,0.203,-1.305
833,1.723,1.344,-1.039
834,1.180,0.645,-1.133
835,0.668,0.129,-1.133
836,0.312,0.160,-0.750
837,-0.203,0.344,-0.812
838,0.246,0.688,-0.727
839,0.746,1.043,-0.816
840,0.363,1.203,-1.078
841,0.203,1.426,-1.000
842,0.043,1.371,-0.961
843,-0.129,1.738,-1.078
844,0.230,1.605,-1.062
845,0.230,1.473,-0.840
846,-0.527,1.359,-1.043
847,-0.848,0.891,-0.742
848,-0.898,0.812,-0.961
849,-0.754,0.754,-1.074
850,-0.602,0.652,-0.965
851,-0.637,0.793,-1.020
852,-0.367,0.777,-0.984
853,-0.527,0.938,-0.996
854,-0.887,0.711,-0.863
855,-0.773,-0.008,-0.852
856,-0.477,0.938,-0.934
857,-0.598,1.406,-0.754
858,-0.555,1.449,-1.012
859,0.410,1.496,-1.113
860,0.879,1.219,-0.996
861,0.070,1.387,-0.816
862,-0.328,1.320,-0.840
863,0.371,1.426,-0.887
864,0.684,1.156,-1.109
865,0.711,0.785,-1.137
866,0.629,0.219,-0.934
867,0.617,0.836,-0.988
868,0.652,1.156,-1.000
