Sample,X,Y,Z
0,-0.008,-0.047,-1.012
1,-0.023,-0.027,-0.949
2,-0.020,-0.035,-0.949
3,-0.016,-0.023,-0.953
4,-0.012,-0.031,-0.961
5,-0.016,-0.035,-0.957
6,-0.023,-0.023,-0.961
7,-0.023,-0.023,-0.957
8,-0.012,-0.027,-0.953
9,-0.023,-0.031,-0.953
10,-0.012,-0.027,-0.953
11,-0.016,-0.016,-0.953
12,-0.012,-0.020,-0.953
13,-0.020,-0.027,-0.957
14,-0.020,-0.027,-0.961
15,-0.020,-0.027,-0.961
16,-0.012,-0.027,-0.953
17,-0.012,-0.027,-0.961
18,-0.020,-0.027,-0.961
19,-0.023,-0.035,-0.953
20,-0.027,-0.031,-0.953
21,-0.004,-0.031,-0.961
22,-0.020,-0.031,-0.949
23,-0.023,-0.020,-0.953
24,-0.023,-0.020,-0.953
25,-0.023,-0.031,-0.957
26,-0.008,-0.031,-0.961
27,-0.016,-0.027,-0.953
28,-0.020,-0.023,-0.957
29,-0.027,-0.023,-0.953
30,-0.012,-0.027,-0.953
31,-0.012,-0.020,-0.953
32,-0.027,-0.031,-0.953
33,-0.031,-0.023,-0.953
34,-0.020,-0.023,-0.953
35,-0.012,-0.035,-0.957
36,-0.020,-0.027,-0.957
37,-0.031,-0.027,-0.957
38,-0.020,-0.023,-0.957
39,-0.008,-0.023,-0.953
40,0.012,-0.027,-0.965
41,-0.023,-0.035,-0.953
42,-0.031,-0.027,-0.957
43,-0.020,-0.031,-0.961
44,-0.008,-0.027,-0.953
45,-0.016,-0.027,-0.957
46,-0.023,-0.020,-0.953
47,-0.031,-0.031,-0.945
48,-0.016,-0.023,-0.957
49,-0.016,-0.027,-0.961
50,-0.016,-0.016,-0.953
51,-0.023,-0.023,-0.953
52,-0.023,-0.027,-0.953
53,-0.016,-0.027,-0.957
54,-0.008,-0.031,-0.957
55,-0.020,-0.012,-0.953
56,-0.027,-0.020,-0.953
57,-0.023,0.004,-0.953
58,0.004,-0.441,-0.969
59,-0.031,-1.016,-0.949
60,0.008,-1.172,-0.984
61,0.055,-0.707,-0.957
62,0.035,-0.758,-0.941
63,0.000,-1.242,-0.953
64,-0.129,-1.605,-0.906
65,-0.027,-1.219,-0.910
66,0.027,-0.508,-0.926
67,-0.008,-0.422,-0.918
68,-0.039,-0.758,-1.027
69,-0.043,-1.141,-1.008
70,-0.082,-0.957,-0.938
71,-0.109,-0.840,-0.949
72,-0.148,-0.840,-0.996
73,-0.160,-1.344,-0.895
74,0.004,-1.379,-1.008
75,0.031,-0.207,-1.020
76,-0.027,-0.016,-0.844
77,0.070,-0.547,-0.926
78,-0.141,-1.219,-0.988
79,-0.074,-1.133,-0.836
80,0.094,0.246,-0.965
81,0.238,0.184,-1.066
82,0.090,-0.664,-0.934
83,-0.051,-1.531,-0.906
84,-0.043,-1.234,-0.824
85,-0.023,-0.266,-0.922
86,0.055,-0.418,-1.055
87,0.168,-1.004,-1.117
88,0.332,-1.371,-1.070
89,-0.121,-1.035,-0.859
90,-0.484,-0.164,-0.758
91,-0.035,-0.375,-0.988
92,0.336,-1.008,-1.148
93,0.141,-1.246,-1.102
94,-0.344,-0.809,-0.875
95,-0.242,-0.168,-0.836
96,0.105,-0.707,-0.961
97,0.207,-1.074,-1.062
98,0.074,-0.914,-0.941
99,-0.070,-0.359,-0.832
100,-0.113,-0.453,-0.902
101,-0.004,-1.074,-0.930
102,0.164,-0.848,-1.012
103,0.031,-0.723,-0.961
104,-0.129,-0.457,-0.879
105,-0.172,-0.613,-0.980
106,0.062,-0.801,-1.043
107,0.152,-0.691,-1.051
108,-0.023,-0.789,-1.055
109,-0.250,-0.637,-0.754
110,0.113,-1.145,-0.793
111,0.105,-0.828,-0.941
112,-0.117,-0.496,-0.875
113,-0.066,-0.535,-1.184
114,-0.105,-0.895,-1.031
115,0.234,-0.992,-0.953
116,-0.012,-0.598,-0.805
117,-0.117,-0.562,-0.840
118,-0.078,-0.820,-0.922
119,0.023,-1.008,-1.070
120,0.160,-0.785,-1.094
121,0.008,-0.598,-0.980
122,-0.090,-0.406,-0.934
123,-0.203,-0.801,-0.895
124,-0.094,-1.160,-0.934
125,0.195,-0.945,-0.984
126,0.156,-0.355,-0.902
127,-0.023,-0.375,-0.918
128,-0.246,-1.027,-1.016
129,-0.215,-0.516,-0.902
130,-0.035,-0.711,-1.023
131,0.160,-0.527,-1.008
132,-0.016,-0.723,-0.859
133,0.016,-0.895,-0.793
134,-0.168,-0.941,-0.844
135,-0.172,-0.754,-0.953
136,0.027,-0.379,-1.086
137,0.215,-0.719,-1.156
138,0.203,-1.078,-1.016
139,-0.211,-1.004,-0.832
140,-0.277,-0.906,-0.816
141,-0.125,-0.551,-0.906
142,0.344,-0.203,-1.090
143,0.293,-0.703,-1.086
144,-0.289,-1.223,-0.984
145,-0.438,-0.430,-0.836
146,0.039,-0.797,-0.859
147,0.332,-0.828,-1.051
148,-0.105,-0.898,-0.805
149,0.031,-0.742,-1.043
150,-0.254,-0.473,-0.898
151,-0.105,-0.762,-1.027
152,0.281,-0.840,-1.016
153,0.184,-0.859,-0.953
154,-0.141,-0.500,-0.812
155,-0.293,-0.328,-0.879
156,-0.055,-0.074,-1.074
157,0.227,-0.023,-1.164
158,0.309,-0.445,-0.996
159,-0.344,-0.160,-0.777
160,-0.426,0.570,-0.785
161,0.008,0.605,-1.008
162,0.336,0.391,-1.414
163,0.270,0.496,-0.836
164,-0.184,-0.367,-0.738
165,-0.285,0.555,-0.816
166,-0.324,0.219,-0.906
167,0.355,0.117,-1.191
168,0.402,0.281,-1.039
169,0.281,0.047,-1.008
170,-0.340,0.391,-0.719
