Sample,X,Y,Z
0,-0.020,-0.039,-1.086
1,-0.035,-0.027,-0.953
2,-0.016,-0.035,-0.957
3,-0.012,-0.027,-0.957
4,-0.020,-0.020,-0.953
5,-0.031,-0.031,-0.949
6,-0.031,-0.027,-0.949
7,-0.016,-0.023,-0.957
8,-0.012,-0.027,-0.957
9,-0.016,-0.027,-0.953
10,-0.031,-0.027,-0.957
11,-0.027,-0.035,-0.953
12,-0.020,-0.020,-0.953
13,-0.012,-0.031,-0.961
14,-0.020,-0.023,-0.957
15,-0.031,-0.031,-0.953
16,-0.023,-0.031,-0.961
17,-0.016,-0.031,-0.961
18,-0.008,-0.027,-0.965
19,-0.020,-0.016,-0.953
20,-0.066,-0.023,-0.945
21,-0.027,-0.035,-0.961
22,-0.020,-0.035,-0.957
23,-0.012,-0.020,-0.957
24,-0.016,-0.023,-0.953
25,-0.023,-0.023,-0.953
26,-0.027,-0.031,-0.949
27,-0.020,-0.031,-0.961
28,-0.016,-0.020,-0.957
29,-0.008,-0.016,-0.965
30,-0.012,-0.016,-0.957
31,-0.023,-0.027,-0.957
32,-0.031,-0.035,-0.949
33,-0.020,-0.023,-0.961
34,-0.012,-0.020,-0.953
35,-0.023,-0.023,-0.953
36,-0.020,-0.027,-0.953
37,-0.027,-0.039,-0.957
38,-0.020,-0.027,-0.953
39,-0.016,-0.023,-0.961
40,-0.031,-0.012,-0.953
41,-0.027,-0.023,-0.953
42,-0.020,-0.023,-0.957
43,-0.027,-0.023,-0.953
44,-0.016,-0.023,-0.957
45,-0.023,-0.020,-0.957
46,-0.012,-0.023,-0.961
47,-0.023,-0.035,-0.957
48,-0.023,-0.027,-0.953
49,-0.023,-0.027,-0.945
50,-0.020,-0.027,-0.961
51,-0.016,-0.035,-0.957
52,-0.012,-0.023,-0.949
53,-0.020,-0.023,-0.949
54,-0.023,-0.023,-0.949
55,-0.020,-0.031,-0.953
56,-0.016,-0.035,-0.957
57,-0.016,0.016,-0.949
58,-0.047,0.035,-0.953
59,-0.004,0.047,-1.000
60,0.258,0.020,-1.000
61,0.574,0.043,-0.906
62,0.531,0.023,-0.730
63,0.398,0.000,-0.723
64,0.543,0.059,-0.883
65,0.852,0.117,-1.055
66,1.035,0.121,-1.102
67,1.000,0.117,-0.949
68,0.898,-0.102,-0.910
69,1.039,-0.262,-0.891
70,1.273,-0.312,-0.852
71,1.375,-0.254,-0.914
72,1.172,-0.102,-0.883
73,1.016,-0.297,-1.043
74,1.164,0.066,-1.117
75,1.434,0.156,-1.230
76,1.555,0.020,-1.109
77,1.227,0.043,-0.895
78,0.746,-0.238,-0.922
79,0.574,-0.098,-0.836
80,1.031,0.016,-1.133
81,1.082,0.422,-1.156
82,1.211,-0.012,-1.066
83,0.809,-0.262,-0.992
84,0.281,-0.266,-0.871
85,0.559,0.098,-0.961
86,0.852,0.113,-1.047
87,0.645,-0.223,-1.023
88,0.238,-0.297,-1.121
89,0.152,0.191,-1.000
90,0.574,0.203,-1.094
91,0.453,-0.238,-0.980
92,0.391,-0.090,-0.875
93,0.203,0.168,-0.844
94,0.223,0.281,-0.906
95,0.582,-0.059,-1.008
96,0.574,-0.348,-0.980
97,0.391,-0.043,-0.953
98,0.367,0.156,-0.891
99,0.539,0.027,-0.980
100,0.617,-0.129,-1.039
101,0.707,-0.230,-0.992
102,0.621,0.191,-0.832
103,0.543,0.223,-0.820
104,0.633,-0.105,-0.945
105,0.910,-0.234,-1.055
106,1.098,-0.391,-0.988
107,0.848,0.016,-0.887
108,0.609,-0.043,-0.844
109,0.801,0.164,-1.035
110,1.047,-0.250,-1.266
111,1.133,-0.141,-1.168
112,0.973,-0.047,-0.770
113,0.566,0.297,-0.719
114,0.793,0.094,-0.766
115,1.023,-0.336,-1.199
116,0.953,-0.211,-1.281
117,0.695,0.230,-1.051
118,0.652,0.219,-0.848
119,0.660,-0.004,-0.871
120,0.984,-0.191,-0.949
121,0.781,0.133,-0.871
122,0.719,0.289,-0.941
123,0.621,-0.109,-0.895
124,0.398,-0.344,-1.039
125,0.422,-0.047,-1.266
126,0.762,0.199,-1.109
127,0.684,0.117,-1.000
128,0.410,-0.141,-0.770
129,0.430,-0.336,-0.734
130,0.590,0.160,-0.824
131,0.617,0.395,-1.004
132,0.414,0.000,-1.062
133,0.504,-0.547,-1.121
134,0.410,-0.219,-1.086
135,0.621,0.406,-0.949
136,0.504,0.184,-0.836
137,0.656,-0.312,-0.879
138,0.469,-0.453,-0.941
139,0.859,-0.012,-0.785
140,0.445,0.430,-0.902
141,0.590,0.219,-1.117
142,0.984,-0.312,-1.090
143,0.613,-0.438,-0.906
144,0.523,0.113,-0.879
145,0.723,0.395,-1.035
146,0.758,0.172,-0.871
147,0.914,-0.273,-1.098
148,0.609,-0.562,-0.980
149,0.684,0.188,-0.824
150,0.719,0.508,-0.973
151,0.820,0.105,-1.000
152,1.004,-0.430,-1.062
153,0.758,-0.410,-0.852
154,0.805,0.145,-0.895
155,0.430,0.496,-1.098
156,0.707,0.160,-1.043
157,0.707,-0.324,-1.230
158,0.562,-0.273,-0.918
159,0.062,0.082,-0.938
160,-0.070,0.156,-0.770
161,0.188,0.254,-1.125
162,0.516,-0.176,-0.922
163,-0.441,-0.402,-1.012
164,-0.875,-0.449,-1.113
165,-0.637,-0.215,-1.074
166,-0.508,0.383,-0.992
167,-0.105,-0.281,-1.125
168,-0.285,-0.461,-0.934
169,-0.750,-0.582,-0.719
170,-0.746,-0.070,-0.859
171,-0.594,0.574,-0.941
172,-0.711,0.641,-1.047
173,-0.703,0.320,-1.137
174,-0.473,-0.266,-1.023
175,-0.254,-0.090,-0.656
176,-0.445,0.586,-0.559
177,-0.590,0.266,-0.562
178,-0.332,-0.082,-0.898
179,0.027,-0.152,-1.301
