Sample,X,Y,Z
224,0.688,-0.559,-1.051
225,-0.602,0.047,-0.812
226,-0.875,-0.008,-0.664
227,-0.359,-0.398,-0.797
228,0.145,-0.109,-0.875
229,0.250,-0.590,-0.863
230,-0.355,-0.691,-0.957
231,-0.328,-0.488,-0.996
232,0.109,0.164,-0.992
233,0.359,-0.109,-1.070
234,0.348,-0.602,-1.191
235,0.117,-1.086,-1.062
236,-0.270,-0.266,-0.871
237,-0.320,0.246,-0.867
238,0.305,-0.328,-0.918
239,0.191,-0.566,-1.051
240,-0.137,0.406,-0.742
241,-0.258,-0.668,-0.809
242,-0.652,-0.363,-1.055
243,-0.090,-0.109,-0.953
244,0.488,-0.332,-0.824
245,0.020,-0.742,-1.207
246,0.039,-0.191,-1.070
247,0.125,0.211,-0.879
248,0.078,-0.398,-0.984
249,0.223,-1.188,-0.938
250,-0.348,-0.820,-0.867
251,-0.445,-0.246,-0.801
252,-0.211,-0.133,-1.035
253,0.293,0.090,-1.215
254,0.773,0.027,-0.980
255,0.137,-0.578,-0.953
256,-0.445,-0.562,-0.906
257,-0.562,0.051,-0.777
258,-0.109,-0.266,-0.910
259,0.211,-0.750,-1.078
260,0.375,-0.477,-0.969
261,-0.082,-0.062,-0.844
262,-0.332,0.012,-0.969
263,-0.141,-0.367,-0.969
264,0.203,-0.340,-1.164
265,0.066,0.590,-0.688
266,0.180,-0.973,-0.898
267,-0.637,-0.500,-1.141
268,-0.191,-0.711,-0.867
269,0.094,-0.816,-0.766
270,-0.078,-0.035,-1.098
271,0.664,-0.152,-1.031
272,0.176,-0.035,-1.086
273,-0.152,-0.398,-1.246
274,0.043,-0.531,-0.922
275,-0.133,-0.375,-0.766
276,-0.246,0.262,-0.785
277,-0.156,-0.840,-0.969
278,-0.031,-0.684,-1.000
279,0.211,-0.215,-0.938
280,0.324,0.082,-0.844
281,-0.211,-0.027,-0.910
282,-0.352,-0.457,-1.105
283,-0.066,-0.309,-1.242
284,0.188,0.090,-0.898
285,0.215,-0.699,-0.719
286,-0.316,-0.246,-0.953
287,-0.047,-0.383,-0.789
288,-0.227,-0.805,-0.984
289,-0.047,-0.434,-1.129
290,0.465,-0.469,-0.953
291,-0.043,-0.363,-1.039
292,-0.262,-0.840,-1.043
293,0.008,-0.156,-0.984
294,0.203,-0.047,-0.934
295,0.137,0.082,-0.895
296,-0.109,-0.328,-0.879
297,-0.168,-0.461,-0.844
298,-0.137,-0.230,-0.918
299,-0.137,-0.230,-0.918
300,-0.117,-0.082,-1.055
301,-0.086,0.430,-0.984
302,0.281,-0.953,-0.930
303,-0.254,-0.645,-1.062
304,-0.121,-0.520,-0.816
305,-0.039,-0.617,-0.746
306,-0.062,-0.418,-1.195
307,0.484,-0.539,-1.078
308,0.141,-0.734,-0.969
309,-0.188,0.344,-1.180
310,0.242,-0.164,-0.863
311,-0.090,0.008,-0.965
312,-0.125,-0.410,-0.910
313,-0.094,-0.672,-0.734
314,-0.293,0.004,-0.844
315,-0.016,-0.008,-1.035
316,0.121,0.453,-0.871
317,0.254,-0.734,-1.172
318,-0.391,-0.891,-1.098
319,-0.262,-0.172,-0.820
320,0.129,-0.625,-0.766
321,-0.133,-0.547,-1.246
322,0.230,-0.852,-1.066
323,0.234,0.004,-1.012
324,0.172,-0.105,-1.000
325,0.184,-0.418,-0.871
326,-0.168,0.223,-0.855
327,-0.316,0.328,-0.895
328,-0.219,-0.355,-1.008
329,-0.176,-0.066,-1.074
330,0.281,1.504,-0.754
331,0.605,-0.238,-0.816
332,-0.840,-0.102,-1.062
333,-0.590,0.246,-0.867
334,0.223,-0.410,-0.598
335,-0.262,-0.797,-1.402
336,0.566,-0.344,-0.977
337,0.516,0.172,-1.023
338,-0.023,-0.043,-1.305
339,0.266,0.223,-0.922
340,0.004,0.156,-0.883
341,-0.215,-0.375,-0.859
342,-0.242,-0.340,-0.613
343,-0.664,1.094,-1.180
344,0.488,0.363,-1.004
345,0.336,-0.121,-0.844
346,-0.285,0.043,-0.949
347,-0.211,-0.328,-0.520
348,-0.816,-0.395,-1.031
349,-0.133,-0.012,-1.336
350,1.016,0.203,-1.039
351,0.641,-0.121,-1.066
352,-0.098,-0.773,-0.930
353,-0.746,-0.281,-0.914
354,-0.531,0.539,-0.965
355,0.352,0.594,-0.879
356,0.684,-0.270,-0.883
357,0.148,-0.805,-0.930
358,-0.641,0.430,-0.898
359,-0.738,0.766,-0.945
360,0.000,0.527,-1.094
361,0.793,0.484,-0.715
362,0.727,-1.055,-0.852
363,-0.816,-0.707,-1.078
364,-0.980,-0.203,-0.742
365,-0.141,-0.086,-0.973
366,0.621,-0.281,-1.422
367,1.262,-0.613,-1.016
368,0.113,0.246,-0.926
369,-0.715,0.371,-1.035
370,-0.328,0.262,-0.949
371,0.027,0.461,-0.879
372,0.320,0.031,-0.773
373,-0.152,0.230,-0.746
374,-0.512,0.789,-1.129
375,-0.281,1.711,-0.895
376,0.547,-0.312,-0.988
377,0.090,-0.066,-1.164
378,0.023,0.250,-0.707
379,-0.348,-0.125,-0.730
380,-0.676,0.016,-1.254
381,0.461,-0.406,-1.062
382,0.805,-0.020,-1.043
383,0.016,0.602,-1.129
384,0.090,0.648,-0.754
385,-0.250,0.516,-1.031
386,-0.172,0.348,-1.023
387,-0.070,-0.215,-0.715
388,-0.621,0.809,-0.805
389,-0.305,1.598,-0.828
390,0.500,0.531,-0.836
391,0.234,-0.641,-1.270
392,-0.223,-0.238,-0.996
393,-0.367,0.469,-0.676
394,-0.453,0.348,-0.922
395,0.410,-0.301,-1.258
396,0.898,-0.973,-1.180
397,0.043,0.121,-1.008
398,-0.348,0.867,-0.773
399,-0.281,1.391,-0.953
400,0.363,0.746,-1.121
401,0.617,-0.555,-0.996
402,-0.578,-0.426,-0.699
403,-1.367,1.105,-0.543
404,-0.453,1.125,-0.703
405,0.480,0.254,-1.242
406,1.043,-0.277,-1.457
407,0.375,0.027,-0.926
408,-0.598,0.320,-0.652
409,-0.703,0.488,-0.891
410,0.188,-0.262,-1.082
411,0.438,-0.797,-1.199
412,0.172,0.004,-1.137
413,0.023,0.762,-0.758
414,-0.133,1.371,-0.844
415,0.168,0.484,-1.102
416,0.434,0.129,-1.016
417,-0.316,0.492,-0.824
418,-0.812,0.410,-0.770
419,-0.535,0.191,-0.711
420,0.012,0.359,-0.992
421,0.637,-0.012,-1.062
422,0.359,0.281,-1.125
423,-0.152,0.461,-1.148
424,-0.145,0.176,-0.793
425,-0.031,-0.266,-0.965
426,0.016,-0.195,-1.047
427,-0.051,0.164,-0.801
428,-0.418,0.570,-0.980
429,0.160,0.621,-1.090
430,0.535,0.344,-0.953
431,-0.051,0.426,-1.039
432,-0.238,0.941,-0.816
433,-0.223,0.293,-0.734
434,-0.285,-0.266,-1.098
435,0.375,-0.133,-1.004
436,0.203,0.258,-0.840
437,-0.441,0.320,-0.973
438,-0.141,0.355,-0.949
439,0.340,0.223,-1.074
440,0.387,0.547,-1.133
441,0.203,0.324,-0.930
442,-0.566,0.488,-0.867
443,-0.570,0.566,-0.879
444,0.047,0.789,-0.879
445,0.496,-0.523,-0.910
446,-0.312,-0.199,-0.887
447,-0.445,0.684,-0.785
448,-0.133,0.645,-0.910
449,0.219,0.242,-1.352
450,0.828,-0.359,-1.277
451,0.348,-0.199,-1.008
452,-0.469,0.895,-0.867
453,-0.242,0.258,-0.789
454,-0.039,0.020,-0.961
455,0.258,0.379,-1.008
456,0.180,0.289,-0.785
457,-0.352,0.621,-0.883
458,-0.312,0.676,-0.867
459,-0.051,0.352,-0.992
460,-0.078,0.238,-1.172
461,0.203,0.062,-1.016
462,0.121,0.430,-0.852
463,-0.141,0.430,-0.957
464,-0.031,-0.059,-0.941
465,-0.285,0.465,-0.926
466,0.012,-0.223,-0.984
467,-0.012,0.148,-0.906
468,0.086,0.422,-0.965
469,0.027,0.398,-0.988
470,-0.094,0.434,-1.051
471,0.156,0.637,-0.996
472,0.406,0.367,-0.918
473,0.008,0.379,-0.973
474,-0.270,0.195,-0.887
475,-0.367,0.414,-0.984
476,-0.141,-0.070,-0.906
477,-0.039,-0.801,-0.926
478,0.074,0.105,-0.941
479,0.168,0.363,-0.996
480,0.164,0.223,-1.047
481,0.000,0.344,-1.113
482,-0.020,0.914,-1.016
483,0.168,1.211,-0.984
484,0.129,0.598,-0.953
485,-0.254,-0.102,-0.785
486,-0.770,0.090,-0.711
487,-0.512,0.508,-0.750
488,0.238,0.336,-0.895
489,0.598,-0.086,-1.094
490,0.406,-0.344,-1.203
491,-0.117,0.047,-1.016
492,-0.430,0.344,-1.059
493,-0.082,0.926,-1.078
494,0.672,0.383,-1.031
495,0.289,0.266,-0.961
496,-0.312,0.289,-0.723
497,-0.711,0.531,-0.641
498,-0.547,0.629,-0.770
499,0.148,-0.023,-0.992
500,0.402,-0.238,-1.023
501,-0.008,0.062,-1.133
502,-0.004,0.266,-1.047
503,0.023,0.664,-1.082
504,0.418,0.496,-1.090
505,0.492,0.176,-0.988
506,-0.133,0.238,-0.922
507,-0.484,0.152,-0.816
508,-0.527,0.492,-0.758
509,-0.215,0.426,-0.852
510,0.199,0.035,-1.000
511,0.180,0.117,-0.969
512,-0.105,0.156,-0.988
513,-0.145,0.023,-1.000
514,0.012,0.633,-1.023
515,0.312,0.215,-1.082
516,0.297,0.043,-1.012
517,-0.066,0.359,-0.965
518,-0.277,0.707,-0.871
519,-0.164,0.516,-0.836
520,-0.062,0.254,-0.914
521,0.055,0.117,-0.887
522,-0.133,0.301,-0.871
523,-0.207,0.453,-0.945
524,-0.113,0.273,-1.086
525,0.230,-0.004,-1.090
526,0.258,0.078,-1.012
527,0.020,0.234,-0.961
528,-0.188,0.246,-0.875
529,-0.141,0.297,-0.906
530,0.016,0.148,-0.977
531,0.098,0.227,-0.965
532,0.062,0.301,-0.918
533,-0.082,0.559,-0.938
534,-0.105,0.695,-0.961
535,-0.043,0.383,-1.023
536,0.074,0.070,-0.988
537,-0.020,0.234,-0.883
538,-0.172,0.465,-0.840
539,-0.246,0.273,-0.945
540,-0.098,0.223,-1.031
541,0.207,0.004,-0.969
542,0.031,0.070,-0.949
543,-0.211,0.344,-0.949
544,-0.016,0.430,-0.977
545,0.230,0.273,-1.020
546,0.172,0.203,-1.027
547,-0.027,0.270,-0.934
548,-0.156,0.547,-0.906
549,0.055,0.469,-0.941
550,0.098,0.039,-0.988
551,-0.199,0.055,-0.961
552,-0.355,0.199,-0.910
553,-0.059,0.453,-0.910
554,0.328,0.441,-0.992
555,0.324,0.316,-1.031
556,-0.070,0.074,-1.012
557,-0.461,0.113,-0.984
558,-0.188,0.598,-0.898
559,0.367,0.641,-0.852
560,0.309,0.199,-1.039
561,-0.137,-0.074,-0.992
562,-0.543,-0.219,-0.930
563,-0.363,0.371,-0.930
564,0.445,0.570,-0.895
565,0.566,0.574,-1.043
566,0.152,0.172,-1.086
567,-0.336,-0.102,-1.008
568,-0.496,0.555,-0.953
569,0.055,0.793,-0.812
570,0.250,0.125,-0.828
571,-0.188,-0.055,-0.961
572,-0.316,-0.031,-0.926
573,-0.219,0.410,-0.992
574,0.207,0.762,-1.035
575,0.516,0.398,-1.008
576,0.133,0.055,-1.047
577,-0.254,0.074,-0.977
578,-0.312,0.383,-0.840
579,-0.188,0.445,-0.898
580,0.184,0.086,-0.957
581,0.219,-0.023,-0.945
582,-0.160,0.234,-0.953
583,-0.320,0.422,-0.969
584,-0.020,0.492,-1.012
585,0.355,0.469,-1.051
586,0.281,0.164,-0.965
587,-0.199,0.098,-0.883
588,-0.422,0.414,-0.863
589,-0.188,0.652,-0.945
590,0.199,0.309,-1.027
591,0.238,-0.098,-1.008
592,-0.047,-0.004,-0.898
593,-0.230,0.301,-0.867
594,-0.148,0.473,-0.973
595,0.098,0.273,-1.062
596,0.227,-0.004,-1.039
597,0.035,0.301,-0.941
598,-0.105,0.316,-0.867
599,-0.160,0.195,-0.930
600,-0.102,-0.242,-0.953
601,-0.074,-0.402,-0.914
602,-0.012,-0.199,-0.891
603,0.008,0.109,-0.977
604,0.133,0.039,-1.102
605,0.191,-0.152,-1.098
606,0.082,-0.078,-0.961
607,-0.094,0.211,-0.863
608,-0.160,0.188,-0.887
609,-0.109,-0.137,-0.945
610,-0.074,-0.270,-0.934
611,-0.055,0.027,-0.887
612,-0.023,0.199,-0.945
613,0.055,-0.031,-1.062
614,0.125,-0.230,-1.070
615,0.078,-0.074,-0.957
616,-0.090,0.129,-0.875
617,-0.152,0.035,-0.918
618,-0.070,-0.168,-0.988
619,0.023,-0.113,-0.969
620,0.043,0.070,-0.922
621,-0.047,0.113,-0.934
622,-0.039,-0.047,-0.988
623,0.020,-0.117,-0.992
624,0.043,-0.012,-0.953
625,-0.023,0.062,-0.934
626,-0.078,-0.027,-0.957
627,-0.055,-0.113,-0.980
628,0.020,-0.102,-0.953
629,0.012,0.035,-0.934
630,-0.059,0.039,-0.953
631,-0.062,-0.047,-0.965
632,-0.008,-0.078,-0.969
633,0.047,0.023,-0.949
634,-0.004,0.035,-0.961
635,-0.062,-0.043,-0.973
636,-0.055,-0.090,-0.969
637,0.012,-0.031,-0.934
638,0.027,0.012,-0.941
639,-0.035,-0.027,-0.965
640,-0.078,-0.082,-0.973
641,-0.039,-0.039,-0.965
642,0.031,0.035,-0.961
643,0.012,0.016,-0.969
644,-0.027,-0.082,-0.977
645,-0.039,-0.070,-0.949
646,-0.023,0.004,-0.910
647,-0.039,0.035,-0.926
648,-0.051,-0.059,-0.973
649,-0.027,-0.074,-0.992
650,0.012,0.012,-0.969
651,0.027,0.031,-0.973
652,0.008,-0.055,-0.973
653,-0.031,-0.090,-0.969
654,-0.043,-0.023,-0.945
655,-0.039,0.016,-0.934
656,-0.016,-0.039,-0.961
657,-0.008,-0.078,-0.973
658,-0.023,-0.031,-0.961
659,-0.035,0.059,-0.957
660,-0.023,0.016,-0.961
661,0.000,-0.062,-0.957
662,-0.031,-0.090,-0.965
663,-0.023,0.004,-0.941
664,-0.031,0.008,-0.949
665,-0.012,-0.051,-0.969
666,-0.004,-0.066,-0.969
667,-0.031,-0.023,-0.953
668,-0.039,0.020,-0.945
669,-0.020,-0.012,-0.957
670,0.016,-0.047,-0.957
671,0.004,-0.027,-0.949
672,-0.035,0.020,-0.945
673,-0.051,0.004,-0.949
674,-0.027,-0.031,-0.973
675,-0.020,-0.070,-0.969
676,-0.023,-0.023,-0.957
677,-0.027,0.008,-0.941
678,-0.004,-0.012,-0.953
679,-0.004,-0.055,-0.961
680,-0.020,-0.027,-0.953
681,-0.039,-0.004,-0.949
682,-0.031,0.004,-0.965
683,-0.016,-0.047,-0.973
684,0.008,-0.039,-0.969
685,0.004,-0.008,-0.957
686,-0.027,0.000,-0.945
687,-0.035,-0.043,-0.945
688,-0.043,-0.031,-0.949
689,-0.027,-0.020,-0.957
690,-0.020,-0.016,-0.961
691,-0.012,-0.031,-0.969
692,-0.020,-0.039,-0.965
693,-0.023,-0.016,-0.949
694,-0.020,0.012,-0.953
695,0.000,-0.020,-0.957
696,-0.020,-0.047,-0.965
697,-0.027,-0.031,-0.965
698,-0.031,-0.016,-0.957
699,-0.023,-0.023,-0.953
700,-0.031,-0.043,-0.957
701,-0.027,-0.023,-0.957
702,0.016,0.004,-0.961
703,0.000,-0.012,-0.953
704,-0.008,-0.027,-0.969
705,-0.008,-0.027,-0.965
706,-0.027,-0.016,-0.957
707,-0.027,-0.027,-0.961
708,-0.035,-0.039,-0.965
709,-0.031,-0.023,-0.953
710,-0.027,-0.031,-0.957
711,-0.016,-0.020,-0.953
712,-0.031,-0.031,-0.949
713,-0.023,-0.020,-0.953
714,-0.027,-0.016,-0.965
715,-0.004,-0.004,-0.973
716,-0.004,-0.016,-0.965
717,0.000,-0.031,-0.969
718,-0.020,-0.047,-0.961
719,-0.047,-0.027,-0.949
720,-0.035,-0.016,-0.941
721,-0.023,-0.031,-0.961
722,-0.012,-0.059,-0.969
723,-0.023,-0.012,-0.965
724,-0.012,0.000,-0.961
725,-0.004,-0.016,-0.957
726,-0.016,-0.039,-0.949
727,-0.016,-0.051,-0.953
728,-0.027,-0.020,-0.949
729,-0.027,-0.016,-0.953
730,-0.016,-0.039,-0.969
731,-0.016,-0.027,-0.969
732,-0.035,0.000,-0.957
733,-0.023,-0.004,-0.949
734,-0.020,-0.023,-0.945
735,-0.027,-0.035,-0.957
736,-0.023,-0.031,-0.957
737,-0.012,-0.008,-0.953
738,-0.004,-0.023,-0.961
739,-0.004,-0.039,-0.969
740,-0.020,-0.020,-0.961
741,-0.035,-0.004,-0.957
742,-0.031,-0.008,-0.965
743,-0.016,-0.031,-0.957
744,-0.012,-0.043,-0.961
745,-0.027,-0.020,-0.965
746,-0.027,-0.020,-0.953
747,-0.016,-0.027,-0.953
748,-0.008,-0.027,-0.957
749,-0.004,-0.031,-0.961
750,-0.016,-0.008,-0.953
751,-0.039,-0.012,-0.969
752,-0.027,-0.039,-0.957
753,-0.023,-0.031,-0.953
754,-0.031,-0.016,-0.961
755,-0.020,-0.027,-0.957
756,-0.023,-0.020,-0.957
757,-0.016,-0.027,-0.965
758,-0.012,-0.023,-0.965
759,-0.012,-0.012,-0.965
760,-0.012,-0.020,-0.957
761,-0.016,-0.027,-0.953
762,0.008,-0.051,-0.953
763,-0.035,-0.027,-0.953
764,-0.035,-0.023,-0.953
765,-0.020,-0.016,-0.957
766,-0.008,-0.016,-0.965
767,-0.008,-0.016,-0.969
768,-0.008,-0.031,-0.965
769,-0.035,-0.008,-0.957
770,-0.020,-0.027,-0.949
771,-0.020,-0.031,-0.949
772,-0.008,-0.023,-0.949
773,-0.020,-0.023,-0.965
774,-0.023,-0.023,-0.957
775,-0.035,-0.008,-0.965
776,-0.031,-0.020,-0.961
777,-0.008,-0.031,-0.957
778,-0.027,-0.027,-0.953
779,-0.023,-0.027,-0.953
780,-0.023,-0.023,-0.953
781,-0.020,-0.016,-0.961
782,-0.012,-0.039,-0.969
783,-0.031,-0.020,-0.953
784,-0.020,-0.016,-0.957
785,-0.027,-0.016,-0.965
786,-0.020,-0.027,-0.961
787,-0.012,-0.027,-0.957
788,-0.016,-0.020,-0.957
789,-0.020,-0.031,-0.957
790,-0.031,-0.023,-0.957
791,-0.023,-0.020,-0.961
792,-0.020,-0.016,-0.957
793,-0.020,-0.023,-0.957
794,-0.016,-0.020,-0.957
795,-0.012,-0.023,-0.953
796,-0.020,-0.012,-0.957
797,-0.020,-0.016,-0.961
798,-0.016,-0.035,-0.965
799,-0.020,-0.027,-0.961
800,-0.027,-0.027,-0.957
801,-0.027,-0.027,-0.949
802,-0.035,-0.027,-0.965
803,-0.031,-0.016,-0.953
804,-0.012,-0.020,-0.957
805,-0.008,-0.012,-0.953
806,-0.016,-0.016,-0.957
807,-0.023,-0.027,-0.961
808,-0.020,-0.027,-0.957
809,-0.023,-0.035,-0.961
810,-0.020,-0.020,-0.961
811,-0.020,-0.027,-0.953
812,-0.016,0.008,-0.953
813,-0.020,-0.020,-0.961
814,-0.027,-0.027,-0.961
815,-0.035,-0.035,-0.957
816,-0.035,-0.027,-0.945
817,-0.020,-0.023,-0.949
818,-0.012,-0.031,-0.957
819,-0.004,-0.016,-0.969
820,-0.012,-0.020,-0.957
821,-0.020,-0.020,-0.957
822,-0.055,-0.020,-0.957
823,-0.043,-0.027,-0.949
824,-0.035,-0.027,-0.949
825,-0.031,-0.031,-0.953
826,-0.008,-0.023,-0.961
827,0.004,-0.023,-0.969
828,0.000,-0.020,-0.953
829,-0.020,-0.031,-0.961
830,-0.027,-0.020,-0.957
831,-0.031,-0.031,-0.953
832,-0.027,-0.023,-0.953
833,-0.023,-0.027,-0.961
834,-0.020,-0.031,-0.957
835,-0.023,-0.012,-0.957
836,-0.027,-0.004,-0.949
837,-0.012,-0.023,-0.957
838,-0.008,-0.027,-0.957
839,-0.023,-0.023,-0.961
840,-0.020,-0.023,-0.957
841,-0.016,-0.039,-0.961
842,0.008,-0.039,-0.953
843,-0.023,-0.031,-0.953
844,-0.023,-0.020,-0.945
845,-0.031,-0.016,-0.953
846,-0.016,-0.020,-0.965
847,-0.012,-0.023,-0.961
848,-0.008,-0.023,-0.961
849,-0.012,-0.023,-0.957
850,-0.008,-0.016,-0.965
851,-0.012,-0.023,-0.965
852,-0.020,-0.016,-0.953
853,-0.031,-0.023,-0.953
