Sample,X,Y,Z
520,0.070,-0.184,-0.660
521,-0.352,-0.309,-0.715
522,-0.453,-0.344,-0.961
523,0.145,0.031,-1.102
524,0.516,0.348,-1.016
525,0.195,-0.098,-0.879
526,-0.145,-0.492,-0.855
527,-0.055,-0.734,-0.980
528,0.387,-0.648,-0.902
529,0.457,-0.629,-0.809
530,0.301,-0.887,-0.961
531,0.266,-0.988,-1.145
532,0.262,-0.969,-0.973
533,0.508,-1.273,-0.934
534,0.539,-1.859,-0.930
535,0.184,-0.914,-0.840
536,0.113,0.348,-1.102
537,0.730,0.258,-1.250
538,0.555,0.715,-1.227
539,0.484,0.395,-1.172
540,-0.086,0.539,-0.738
541,-0.543,1.254,-0.715
542,-0.461,1.727,-0.703
543,-0.277,0.742,-0.719
544,-0.172,0.129,-0.875
545,-0.020,0.699,-1.391
546,-0.086,1.605,-1.211
547,-0.281,0.930,-0.867
548,-0.082,1.340,-1.004
549,0.520,0.836,-0.918
550,0.270,1.238,-0.770
551,-0.395,1.102,-0.902
552,-0.090,0.711,-0.980
553,0.293,0.617,-1.160
554,0.086,0.863,-1.191
555,-0.371,1.305,-0.969
556,-0.473,1.562,-0.875
557,-0.469,1.121,-0.828
558,-0.445,1.082,-0.777
559,-0.355,0.934,-0.828
560,-0.387,0.660,-0.848
561,-0.133,0.242,-1.004
562,0.121,0.043,-1.008
563,0.176,-0.133,-0.973
564,-0.117,-0.051,-0.863
565,-0.160,0.324,-0.898
566,0.117,0.602,-1.027
567,0.266,0.516,-1.023
568,0.066,0.305,-0.957
569,-0.188,0.590,-0.996
570,-0.211,0.531,-1.117
571,-0.055,0.652,-0.957
572,-0.012,1.125,-0.840
573,0.203,1.293,-1.023
574,0.055,1.133,-0.875
575,-0.148,0.910,-0.875
576,-0.016,0.469,-0.871
577,0.238,0.172,-0.891
578,0.066,0.590,-0.961
579,0.098,0.594,-1.020
580,0.152,0.637,-1.043
581,-0.004,0.602,-1.004
582,-0.023,0.664,-0.980
583,0.012,1.086,-0.914
584,-0.051,1.102,-0.973
585,-0.070,0.930,-1.027
586,-0.016,0.613,-0.996
587,-0.027,0.609,-0.934
588,-0.199,0.984,-0.910
589,-0.098,1.535,-0.918
590,-0.129,1.500,-0.957
591,-0.582,0.672,-1.043
592,-1.125,0.328,-1.027
593,-1.203,0.242,-1.062
594,-0.676,0.453,-1.008
595,-0.828,0.312,-0.879
596,-1.434,-0.043,-0.770
597,-1.664,-0.812,-0.930
598,-1.211,-0.492,-0.988
599,-0.531,0.340,-0.895
600,-0.395,0.031,-0.898
601,-0.668,1.117,-0.941
602,-0.730,1.938,-1.145
603,0.324,1.727,-1.047
604,1.484,1.285,-0.664
605,0.684,1.039,-0.137
606,-0.211,1.223,-0.406
607,0.254,1.559,-1.262
608,1.316,1.781,-1.586
609,1.961,0.762,-1.742
610,1.891,-0.012,-0.945
611,1.004,0.047,-0.145
612,0.430,0.625,-0.461
613,1.000,0.609,-1.230
614,1.781,-0.207,-1.219
615,1.852,0.055,-1.324
616,1.020,1.027,-1.215
617,0.422,1.992,-1.125
618,0.492,1.797,-1.027
619,0.512,0.152,-0.691
620,0.078,-0.773,-0.539
621,-0.031,-0.477,-1.270
622,0.070,1.125,-1.004
623,0.418,1.918,-0.953
624,0.539,-0.004,-1.637
625,-0.055,-1.137,-1.090
626,-0.453,0.434,-0.809
627,-0.871,1.055,-0.590
628,-1.047,0.145,-0.672
629,-0.711,-0.352,-0.879
630,-0.441,0.180,-1.125
631,-0.859,0.934,-1.133
632,-1.277,1.504,-1.199
633,-1.172,0.871,-1.008
634,-0.895,0.520,-0.766
635,-0.871,1.004,-0.789
636,-1.188,1.641,-0.652
637,-1.066,1.145,-0.766
638,-0.250,0.504,-1.090
639,0.352,0.473,-1.309
640,-0.211,0.824,-1.031
641,-0.324,1.320,-0.941
642,-0.199,0.637,-0.848
643,-0.012,0.434,-0.754
644,0.242,0.879,-0.660
645,0.438,0.422,-0.762
646,0.059,0.793,-0.969
647,-0.004,0.930,-1.176
648,0.773,0.898,-1.258
649,0.957,0.301,-0.969
650,0.465,0.133,-0.891
651,0.145,0.777,-0.691
652,0.258,1.535,-0.820
653,0.488,0.988,-1.004
654,0.582,0.598,-1.273
655,0.941,-0.312,-1.238
656,0.598,-0.891,-0.891
657,0.055,-0.980,-0.781
658,-0.098,-0.805,-0.770
659,0.348,-1.094,-0.883
660,0.379,-1.523,-1.191
661,0.152,-1.594,-1.188
662,0.223,-1.410,-1.078
663,0.055,-0.660,-1.016
664,-0.312,-0.852,-0.875
665,-0.258,-1.676,-0.734
666,-0.316,-1.527,-0.797
667,-0.492,-0.789,-0.973
668,-0.441,-0.547,-1.215
669,-0.285,-0.766,-1.188
670,-0.195,-0.656,-1.145
671,-0.219,-0.602,-0.805
672,-0.566,-0.594,-0.684
673,-0.738,-0.711,-0.824
674,-0.371,-1.242,-0.859
675,-0.035,-1.535,-0.938
676,-0.125,-1.156,-0.961
677,-0.039,-0.875,-0.945
678,-0.293,-0.367,-0.957
679,-0.195,-0.770,-0.996
680,-0.023,-0.641,-0.898
681,0.078,-0.383,-0.895
682,-0.086,-0.336,-0.953
683,0.008,-0.965,-0.789
684,0.254,-1.004,-0.957
685,0.246,-0.457,-1.148
686,0.379,-0.473,-1.156
687,0.109,-0.766,-0.926
688,-0.078,-0.516,-0.809
689,0.223,-0.227,-0.941
690,0.512,-0.738,-1.027
691,0.055,-0.449,-0.852
692,-0.168,-0.461,-0.887
693,0.109,-0.535,-1.066
694,0.117,-0.789,-1.055
695,0.023,-1.004,-0.902
696,0.059,-0.926,-0.898
697,-0.008,-0.590,-0.801
698,-0.230,-0.141,-0.863
699,-0.113,-0.605,-1.102
700,0.102,-1.234,-1.164
701,-0.070,-1.055,-1.035
702,-0.254,-0.602,-0.914
703,-0.219,-0.797,-0.898
704,-0.430,-0.871,-0.918
705,-0.422,-1.188,-0.906
706,-0.020,-0.965,-0.887
707,0.051,-0.766,-0.871
708,-0.070,-1.711,-0.859
709,-0.262,-1.992,-0.711
710,-0.477,-1.902,-0.711
711,-0.605,-0.293,-1.266
712,-0.754,0.703,-1.438
713,-0.508,-0.312,-1.488
714,-0.375,-1.492,-1.312
715,-1.133,-1.453,-0.566
716,-1.789,0.070,-0.395
717,-1.902,1.727,-0.656
718,-0.918,1.211,-1.203
719,-0.918,1.211,-1.203
720,-0.203,0.227,-1.141
721,-0.082,-0.266,-0.875
722,-0.633,-0.531,-0.723
723,-0.520,-1.055,-0.668
724,0.008,-1.590,-0.809
725,1.074,-1.180,-0.867
726,1.500,-0.457,-0.762
727,0.930,-0.566,-0.836
728,0.609,-0.441,-1.102
729,0.930,-0.102,-1.371
730,1.676,-0.508,-1.418
731,1.312,-0.418,-0.414
732,0.895,-1.961,-0.859
733,0.711,-1.992,-1.184
734,1.297,-1.551,-0.738
735,1.445,-0.664,-0.738
736,1.098,-0.520,-0.922
737,0.645,-0.203,-1.207
738,0.559,-0.875,-1.434
739,0.859,-1.492,-1.219
740,0.688,-1.039,-0.887
741,-0.059,-1.414,-0.641
742,-0.633,-1.699,-0.547
743,-0.566,-1.871,-0.844
744,-0.117,-1.613,-1.000
745,0.324,-0.781,-0.914
746,0.301,-0.051,-1.348
747,-0.121,0.277,-1.488
748,-0.477,-0.434,-1.324
749,-0.211,-0.770,-1.180
750,-0.027,-0.297,-0.762
751,-0.812,0.043,-0.488
752,-1.684,-0.793,-0.613
753,-1.477,-1.043,-0.910
754,-0.609,-0.852,-0.973
755,-0.191,-0.406,-0.949
756,-0.922,-0.875,-1.016
757,-1.199,-1.035,-1.105
758,-0.504,-1.215,-1.047
759,0.117,-0.781,-0.910
760,0.266,-0.082,-0.734
761,-0.152,0.137,-0.770
762,-0.516,-0.129,-0.832
763,-0.223,-0.391,-1.141
764,0.535,0.035,-1.012
765,0.496,0.270,-0.879
766,-0.094,0.109,-0.875
767,-0.215,-0.918,-0.977
768,0.148,-1.410,-0.938
769,0.480,-0.949,-0.785
770,0.414,-0.406,-0.914
771,0.184,-0.492,-1.008
772,0.281,-1.070,-1.113
773,0.629,-1.422,-0.988
774,0.617,-1.602,-0.875
775,0.273,-0.953,-0.781
776,0.199,-0.086,-1.074
777,0.406,0.391,-1.352
778,0.691,-0.102,-1.184
779,0.570,0.234,-1.152
780,0.219,1.352,-0.824
781,-0.613,1.441,-0.695
782,-0.559,1.223,-0.633
783,-0.520,0.953,-0.809
784,0.066,0.129,-0.875
785,0.094,0.586,-1.086
786,-0.328,1.449,-1.309
787,-0.035,0.781,-1.082
788,-0.055,0.898,-0.867
789,0.289,1.223,-0.926
790,0.438,1.188,-0.918
791,-0.055,0.832,-1.043
792,-0.352,1.508,-1.020
793,-0.055,0.914,-1.066
794,0.016,0.625,-1.000
795,-0.469,1.230,-0.828
796,-0.434,1.586,-0.898
797,-0.273,1.289,-0.961
798,-0.531,0.934,-0.785
799,-0.375,0.391,-0.859
800,-0.176,0.523,-0.980
801,-0.098,0.672,-0.898
802,0.023,0.031,-0.949
803,0.078,-0.129,-0.961
804,-0.074,-0.035,-0.867
805,-0.262,0.453,-0.918
806,0.008,0.953,-1.102
807,0.297,0.703,-1.070
808,0.047,0.133,-0.863
809,-0.262,0.156,-0.906
810,-0.238,0.469,-0.984
811,-0.062,0.809,-1.152
812,0.031,0.832,-0.891
813,0.098,1.348,-1.043
814,0.199,0.965,-1.051
815,0.086,1.078,-0.762
816,-0.109,0.867,-0.691
817,-0.004,0.129,-0.781
818,0.223,0.168,-1.039
819,0.203,0.547,-1.191
820,0.375,0.773,-1.105
821,0.168,0.922,-0.953
822,-0.137,0.789,-0.887
823,-0.199,0.824,-0.898
824,-0.160,1.055,-0.934
825,-0.004,1.098,-0.996
826,0.230,0.734,-1.020
827,-0.078,0.508,-1.004
828,-0.320,0.660,-0.984
829,-0.090,1.461,-0.949
830,-0.004,1.480,-0.914
831,-0.547,0.777,-0.918
832,-1.152,0.309,-0.965
833,-1.254,0.238,-1.129
834,-0.793,0.410,-1.117
835,-0.637,0.406,-0.910
836,-1.078,0.121,-0.746
837,-1.715,-0.238,-0.816
838,-1.680,-0.715,-0.910
839,-0.840,-0.043,-0.992
840,-0.266,0.355,-0.961
841,-0.453,1.027,-0.949
842,-0.766,1.957,-1.047
843,-0.324,1.602,-1.062
844,1.086,0.969,-0.828
845,1.051,0.988,-0.258
846,0.230,1.176,-0.234
847,0.289,1.617,-0.965
848,1.148,1.473,-1.492
849,1.812,0.680,-1.734
850,1.914,0.309,-1.254
851,1.254,0.527,-0.629
852,0.598,0.797,-0.438
853,0.762,-0.176,-0.910
854,1.473,-0.234,-1.031
855,1.875,0.590,-1.070
856,1.219,1.230,-1.227
857,0.512,1.859,-1.281
858,0.629,1.594,-1.230
859,0.828,0.582,-0.875
860,0.379,0.199,-0.512
861,-0.113,-0.289,-0.863
862,-0.012,0.430,-1.195
863,0.293,1.238,-0.965
864,0.551,0.895,-1.496
865,0.297,0.035,-1.293
866,-0.180,0.234,-0.922
867,-0.863,0.441,-0.633
868,-1.164,0.195,-0.562
869,-0.711,0.082,-0.812
870,-0.602,0.090,-0.953
871,-0.844,0.598,-1.164
