Sample,X,Y,Z
399,-0.160,0.477,-0.992
400,0.074,0.516,-0.961
401,0.102,0.738,-0.926
402,-0.125,0.820,-0.941
403,-0.141,0.688,-0.961
404,0.016,0.566,-0.980
405,0.004,0.453,-0.961
406,-0.086,0.816,-0.887
407,-0.090,1.051,-0.922
408,0.035,0.906,-0.969
409,0.090,0.488,-0.996
410,0.016,0.422,-0.922
411,-0.145,0.895,-0.879
412,-0.059,0.898,-1.004
413,0.141,0.578,-1.070
414,0.172,0.328,-1.016
415,-0.004,0.566,-0.891
416,-0.277,0.875,-0.895
417,-0.094,0.816,-1.020
418,0.125,0.633,-1.055
419,0.152,0.465,-0.992
420,-0.066,0.703,-0.848
421,-0.219,0.855,-0.809
422,-0.070,0.738,-0.934
423,0.113,0.527,-1.059
424,0.113,0.500,-1.043
425,-0.105,0.676,-0.949
426,-0.148,0.754,-0.914
427,0.027,0.680,-0.965
428,0.090,0.199,-0.945
429,-0.035,-0.035,-0.906
430,-0.121,0.219,-0.918
431,-0.023,0.414,-0.957
432,0.094,0.020,-1.004
433,0.047,-0.543,-0.980
434,-0.098,-0.480,-0.902
435,-0.086,-0.078,-0.902
436,-0.020,0.012,-0.988
437,0.086,-0.398,-1.059
438,0.023,-0.602,-1.000
439,-0.137,-0.230,-0.914
440,-0.133,0.031,-0.898
441,-0.020,-0.105,-0.957
442,0.023,-0.406,-0.992
443,-0.035,-0.254,-0.977
444,-0.066,0.156,-0.938
445,-0.051,0.305,-0.938
446,-0.004,0.059,-0.938
447,-0.031,-0.137,-0.941
448,-0.059,0.125,-0.922
449,-0.043,0.426,-0.918
450,0.020,0.207,-0.984
451,0.047,-0.172,-0.992
452,-0.023,-0.184,-0.969
453,-0.047,0.199,-0.945
454,-0.008,0.188,-0.961
455,0.066,-0.152,-0.984
456,0.016,-0.254,-0.973
457,-0.035,-0.062,-0.949
458,-0.066,0.066,-0.922
459,-0.023,-0.035,-0.949
460,0.086,-0.223,-0.988
461,0.004,-0.160,-0.965
462,-0.059,0.016,-0.918
463,-0.086,0.047,-0.922
464,0.012,-0.109,-0.949
465,0.004,-0.164,-0.969
466,-0.035,0.004,-0.961
467,-0.031,0.078,-0.953
468,-0.016,0.016,-0.953
469,-0.016,-0.078,-0.957
470,-0.008,-0.047,-0.969
471,-0.016,0.082,-0.957
472,-0.023,0.098,-0.945
473,-0.012,-0.055,-0.961
474,-0.004,-0.125,-0.973
475,-0.023,-0.039,-0.965
476,0.000,0.051,-0.949
477,0.016,-0.016,-0.945
478,-0.012,-0.129,-0.953
479,-0.027,-0.121,-0.949
