Sample,X,Y,Z
133,-1.391,-0.113,-0.934
134,-1.848,-0.234,-1.008
135,-1.766,-0.062,-0.980
136,-1.398,0.203,-0.832
137,-1.316,0.414,-0.770
138,-1.234,0.133,-0.680
139,-1.352,-0.266,-0.797
140,-1.316,-0.203,-0.836
141,-0.570,-0.051,-1.008
142,-0.484,-0.332,-1.008
143,-0.602,-0.332,-1.023
144,-0.645,-0.066,-0.961
145,-0.539,0.102,-0.871
146,-0.473,0.289,-0.832
147,-0.281,0.355,-0.922
148,0.133,0.484,-0.965
149,0.434,0.293,-0.891
150,0.473,0.277,-0.840
151,0.531,0.398,-0.863
152,0.781,0.277,-0.965
153,1.047,0.141,-0.980
154,1.082,0.078,-0.961
155,1.070,0.195,-0.934
156,1.211,0.242,-0.879
157,1.184,0.352,-0.883
158,1.289,0.164,-0.938
159,1.406,0.066,-1.027
160,1.359,0.215,-0.980
161,1.398,0.297,-1.102
162,1.516,0.031,-1.020
163,1.367,-1.117,-1.105
164,1.305,-0.832,-1.129
165,1.113,-0.309,-0.840
166,1.125,0.035,-0.805
167,0.746,0.078,-0.945
168,0.781,0.051,-1.012
169,0.930,0.012,-1.102
170,0.629,0.031,-1.082
171,0.367,-0.051,-0.977
172,0.152,-0.418,-1.008
173,0.234,-0.578,-0.996
174,0.293,-1.008,-0.828
175,0.582,-1.094,-0.879
176,0.988,-0.383,-0.828
177,0.953,-0.086,-0.719
178,0.691,-0.430,-0.988
179,0.430,-0.598,-1.168
180,0.379,-0.344,-1.281
181,0.828,0.184,-1.180
182,0.973,-0.062,-0.941
183,0.316,-0.609,-0.797
184,-0.105,-0.742,-0.812
185,0.172,-0.484,-0.867
186,0.770,-0.363,-0.945
187,0.777,-0.203,-1.020
188,0.559,-0.555,-1.078
189,0.512,-0.430,-1.137
190,0.500,-0.148,-0.938
191,0.715,-0.086,-0.844
192,0.664,-0.172,-0.848
193,0.277,-0.594,-0.895
194,0.195,-0.578,-0.902
195,0.383,-0.230,-1.031
196,0.863,0.215,-1.055
197,0.812,0.148,-1.039
198,0.395,-0.156,-1.020
199,0.297,-0.309,-1.078
200,0.492,-0.008,-1.051
201,0.594,0.215,-0.832
202,0.496,-0.398,-0.848
203,0.379,-0.664,-1.000
204,0.320,-0.723,-0.980
205,0.469,-0.336,-0.941
206,0.398,-0.070,-0.977
207,0.410,-0.371,-1.047
208,0.484,-0.758,-1.125
209,0.324,-0.453,-1.012
210,0.512,-0.020,-0.848
211,0.609,-0.230,-0.902
212,0.336,-0.578,-0.934
213,0.258,-0.598,-0.945
214,0.484,-0.328,-0.977
215,0.527,0.004,-0.988
216,0.582,0.082,-0.914
217,0.672,-0.309,-1.020
218,0.590,-0.676,-0.973
219,0.297,-0.332,-0.949
220,0.309,0.164,-0.836
221,0.582,-0.137,-0.992
222,0.445,-0.676,-1.195
223,0.211,-0.535,-1.117
224,0.414,-0.461,-0.914
225,0.625,-0.074,-0.785
226,0.434,-0.215,-0.887
227,0.434,-0.633,-0.988
228,0.324,-0.715,-1.090
229,0.312,-0.215,-0.977
230,0.441,0.215,-1.043
231,0.449,0.184,-1.184
232,0.391,-0.098,-1.207
233,0.328,-0.109,-1.156
234,0.113,0.340,-0.836
235,-0.246,0.043,-0.570
236,-0.539,-0.422,-0.641
237,-0.691,-0.512,-0.887
238,-0.363,0.488,-1.148
239,-0.305,0.609,-1.164
240,-0.684,0.078,-1.195
241,-1.004,0.797,-1.098
242,-0.848,1.418,-1.004
243,-0.840,0.754,-0.793
244,-1.223,0.426,-0.652
245,-1.164,0.559,-0.656
246,-1.023,0.445,-0.840
247,-1.301,0.328,-1.008
248,-1.379,0.301,-1.031
249,-1.051,0.195,-1.129
250,-1.172,0.418,-0.992
251,-1.387,0.688,-0.836
252,-1.309,0.598,-0.707
253,-1.062,0.309,-0.738
254,-1.129,0.480,-0.895
255,-1.062,0.465,-0.945
256,-0.629,0.301,-1.039
257,-0.387,0.227,-0.969
258,-0.406,0.137,-0.867
259,-0.469,0.090,-0.816
260,-0.332,0.078,-0.875
261,-0.406,0.070,-0.824
262,-0.086,0.145,-1.129
263,0.148,0.160,-1.062
264,0.195,0.008,-0.930
265,0.070,0.055,-0.891
266,-0.156,0.348,-0.793
267,-0.098,0.199,-0.898
268,0.070,-0.137,-1.039
269,0.262,-0.098,-1.000
270,0.344,0.250,-1.020
271,0.168,0.246,-1.035
272,0.004,-0.043,-0.988
273,-0.172,0.016,-0.891
274,-0.129,0.473,-0.844
275,0.012,0.621,-0.863
276,-0.219,0.449,-0.980
277,-0.438,0.000,-0.977
278,-0.434,-0.141,-0.984
279,-0.355,0.047,-1.008
280,-0.562,0.418,-0.977
281,-0.746,0.523,-0.977
282,-0.750,0.086,-0.992
283,-0.680,0.086,-0.953
284,-0.695,0.543,-0.914
285,-0.703,0.801,-0.922
286,-0.844,0.508,-0.938
287,-0.953,0.090,-0.910
288,-0.848,0.043,-0.914
289,-0.637,0.508,-0.957
290,-0.559,0.781,-0.949
291,-0.980,0.449,-0.957
292,-1.613,0.066,-0.879
293,-1.836,0.043,-0.887
294,-1.430,0.078,-1.000
295,-0.867,0.059,-1.055
296,-0.754,-0.250,-0.902
297,-1.332,-0.355,-0.809
298,-1.891,-0.180,-0.816
299,-1.621,0.070,-1.055
300,-0.672,0.062,-1.148
301,-0.328,0.078,-1.043
302,-0.914,0.070,-0.801
303,-1.754,0.410,-0.703
304,-1.641,0.270,-0.898
305,-0.840,0.184,-1.000
306,-0.336,0.012,-1.102
307,-0.379,-0.168,-0.934
308,-0.652,0.168,-0.781
309,-1.016,0.207,-0.680
310,-0.730,0.012,-0.840
311,-0.227,-0.453,-0.926
312,-0.105,-0.434,-1.016
313,-0.301,-0.047,-1.000
314,-0.305,0.305,-1.004
315,-0.203,0.234,-0.984
316,-0.102,-0.211,-0.879
317,-0.188,-0.410,-0.891
318,-0.562,0.156,-0.898
319,-0.398,0.500,-1.035
320,0.195,0.098,-1.105
321,0.359,-0.418,-1.047
322,0.309,-0.148,-0.750
323,0.109,0.234,-0.676
324,0.082,0.035,-0.859
325,0.480,-0.262,-1.059
326,0.938,-0.266,-1.113
327,1.074,0.020,-0.988
328,0.797,0.469,-0.879
329,0.691,0.742,-0.980
330,0.891,1.871,-1.113
331,1.363,1.992,-1.203
332,1.586,-0.031,-0.895
333,0.922,-1.629,-0.793
334,0.488,-0.066,-0.695
335,0.840,1.867,-0.727
336,0.699,1.848,-0.949
337,0.359,0.355,-1.078
338,0.219,-0.613,-0.980
339,0.129,0.043,-1.289
340,0.465,1.816,-1.117
341,0.352,1.277,-1.070
342,0.012,-0.652,-1.203
343,-0.410,-1.555,-1.191
344,-0.426,-0.605,-1.227
345,-0.211,0.074,-1.109
346,-0.625,0.105,-1.051
347,-1.520,-0.863,-1.082
348,-1.711,-0.375,-0.777
349,-1.477,0.645,-0.746
350,-1.746,1.129,-0.730
351,-1.918,0.680,-0.773
352,-1.746,0.488,-0.922
353,-1.383,0.230,-1.102
354,-1.324,0.785,-1.102
355,-1.586,1.059,-0.906
356,-1.426,0.562,-0.824
357,-1.043,-0.180,-0.871
358,-1.152,-0.090,-0.617
359,-1.094,0.684,-0.539
360,-0.367,0.500,-0.809
361,-0.113,-0.051,-1.234
362,0.117,-0.164,-1.332
363,0.461,0.102,-0.938
364,0.117,0.711,-0.809
365,-0.344,0.609,-0.777
366,-0.109,0.250,-1.020
367,0.281,0.047,-1.008
368,0.359,0.402,-0.902
369,0.219,0.824,-0.840
370,0.320,0.582,-0.875
371,0.375,-0.445,-0.941
372,0.574,-0.824,-1.023
373,0.680,-0.371,-0.922
374,0.734,-0.020,-0.859
375,0.883,-0.305,-1.043
376,0.703,-0.680,-0.895
377,0.504,-0.484,-1.039
378,0.523,-0.129,-1.023
379,0.773,-0.020,-1.258
380,0.727,-0.043,-0.965
381,0.664,-1.230,-0.750
382,0.523,-1.887,-1.156
383,0.367,-0.777,-0.973
384,0.680,-0.117,-0.809
385,0.633,-0.410,-0.930
386,0.375,-0.578,-0.953
387,0.578,-0.164,-0.918
388,0.691,-0.121,-0.941
389,0.426,-0.270,-0.887
390,0.230,-0.840,-1.027
391,0.398,-0.961,-1.074
392,0.426,-0.562,-0.934
393,0.223,-0.613,-0.938
394,0.324,-0.496,-0.918
395,0.219,-0.363,-1.148
396,0.113,0.000,-1.191
397,0.277,-0.254,-0.930
398,0.160,-0.012,-0.836
399,0.254,0.301,-0.848
400,0.395,0.211,-0.922
401,0.195,-0.066,-0.938
402,-0.012,-0.055,-0.922
403,0.148,0.043,-0.953
404,0.230,-0.289,-0.965
405,0.082,-0.551,-1.074
406,0.156,-0.348,-0.988
407,0.215,-0.078,-0.820
408,0.047,-0.141,-0.797
409,0.078,-0.328,-0.879
410,0.348,-0.215,-1.008
411,0.523,-0.176,-1.055
412,0.480,-0.227,-0.910
413,0.371,-0.449,-0.930
414,0.281,-0.559,-1.055
415,0.371,-0.434,-1.023
416,0.504,-0.285,-0.969
417,0.488,-0.336,-0.902
418,0.398,-0.410,-0.957
419,0.348,-0.129,-0.973
420,0.562,-0.004,-0.898
421,0.707,-0.094,-0.902
422,0.598,-0.355,-0.965
423,0.516,-0.477,-0.992
424,0.566,-0.430,-1.004
425,0.688,-0.391,-0.984
426,0.727,-1.105,-0.922
427,0.578,-1.992,-0.887
428,0.254,-1.992,-0.680
429,0.055,-1.754,-0.609
430,0.441,-0.551,-0.855
431,0.852,-0.930,-1.234
432,0.887,-1.855,-1.523
433,0.508,-1.781,-1.363
434,0.270,-0.809,-1.012
435,0.211,-0.227,-0.863
436,0.262,-0.680,-0.773
437,0.016,-1.031,-0.914
438,-0.168,-0.645,-0.980
439,-0.039,0.012,-1.086
440,0.109,0.188,-1.215
441,0.270,-0.340,-1.398
442,-0.160,-0.957,-1.328
443,-0.527,-0.652,-0.910
444,-0.926,-0.766,-0.441
445,-1.027,-0.844,-0.492
446,-0.930,-0.797,-0.793
447,-0.598,-1.383,-0.930
448,-0.258,-0.109,-1.309
449,-0.188,0.641,-1.309
450,-0.121,0.043,-1.035
451,-0.469,-0.188,-0.836
452,-0.695,-0.461,-0.602
453,-0.531,-0.375,-0.621
454,-0.613,0.059,-0.793
455,-0.398,0.285,-1.016
456,0.016,-0.047,-1.254
457,-0.230,0.102,-1.223
458,-0.379,0.754,-0.902
459,-0.188,1.051,-0.641
460,-0.219,0.582,-0.680
461,-0.238,0.395,-0.820
462,0.000,0.840,-1.000
463,0.449,1.070,-1.102
464,0.629,0.762,-1.074
465,0.379,0.547,-1.004
466,0.152,0.172,-0.863
467,0.160,0.512,-0.875
468,0.395,0.750,-0.930
469,0.684,0.871,-0.938
470,0.609,0.551,-0.953
471,0.461,0.402,-0.988
472,0.473,0.688,-0.973
473,0.500,1.012,-0.953
474,0.469,0.801,-0.945
475,0.363,0.223,-0.992
476,0.129,0.477,-1.016
477,0.273,0.797,-1.016
478,0.340,0.789,-0.938
479,0.012,0.223,-0.895
480,-0.180,0.133,-0.949
481,-0.047,0.160,-1.066
482,-0.031,0.566,-0.930
483,-0.004,0.637,-0.883
484,-0.160,0.660,-0.926
485,-0.152,0.223,-1.023
486,0.215,0.176,-0.973
487,0.793,0.184,-0.805
488,0.766,0.086,-0.602
489,0.109,-0.051,-0.730
490,0.090,-0.215,-1.195
491,0.746,-0.133,-1.398
492,1.203,0.035,-1.156
493,1.098,-0.445,-0.840
494,0.539,-0.812,-0.613
495,0.102,-0.875,-0.633
496,0.543,-0.734,-0.953
497,1.316,-0.535,-1.129
498,1.523,-0.488,-1.133
499,1.523,-0.488,-1.133
500,1.191,-0.805,-1.219
501,0.773,-0.734,-1.215
502,0.625,-0.629,-0.992
503,0.645,-0.730,-0.832
504,0.504,-0.684,-0.664
505,0.398,-0.363,-0.758
506,0.391,-0.262,-0.914
507,0.531,-0.387,-0.996
508,0.609,-0.387,-1.086
509,0.598,-0.102,-1.082
510,0.531,0.238,-1.113
511,0.359,0.121,-1.094
512,0.027,0.234,-1.012
513,-0.008,0.211,-1.016
514,-0.031,0.520,-1.258
515,0.117,1.016,-0.863
516,-0.812,0.809,-1.012
517,-0.719,0.199,-0.906
518,-0.656,0.246,-0.879
519,-0.918,0.555,-0.957
520,-0.973,0.602,-1.016
521,-1.008,0.344,-1.055
522,-1.027,0.066,-1.145
523,-0.977,0.055,-1.121
524,-1.160,0.363,-0.926
525,-1.348,0.363,-0.762
526,-1.383,0.645,-0.715
527,-1.172,0.793,-0.816
528,-1.000,0.852,-0.852
529,-0.969,0.699,-0.934
530,-1.047,0.531,-1.051
531,-0.828,0.383,-1.008
532,-0.688,1.438,-0.910
533,-0.484,1.992,-0.809
534,-0.707,1.762,-0.867
535,-1.000,0.848,-0.719
536,-0.902,0.562,-0.941
537,-0.609,1.543,-0.977
538,-0.098,1.609,-1.043
539,0.160,0.949,-1.066
540,-0.121,0.367,-1.016
541,-0.031,0.324,-0.852
542,-0.039,0.836,-0.723
543,-0.230,0.902,-0.793
544,0.117,0.191,-1.051
545,0.258,0.129,-1.055
546,0.152,0.527,-1.191
547,0.078,0.805,-1.008
548,0.113,0.789,-0.816
549,0.188,-0.012,-0.855
550,0.137,0.215,-0.883
551,0.191,0.621,-0.871
552,0.344,0.875,-0.941
553,0.461,0.445,-1.035
554,0.219,0.023,-1.125
555,-0.105,0.113,-1.098
556,-0.156,0.688,-0.895
557,-0.102,0.766,-0.895
558,0.027,-0.062,-0.957
559,0.074,-0.281,-0.961
560,-0.188,0.043,-0.941
561,-0.430,1.578,-1.035
562,-0.234,1.223,-1.180
563,0.141,0.516,-1.082
564,-0.020,0.367,-0.891
565,-0.520,0.906,-0.730
566,-0.652,1.078,-0.668
567,-0.648,0.812,-0.840
568,-0.270,0.434,-1.086
569,-0.227,0.594,-1.152
570,-0.496,0.730,-1.078
571,-0.473,0.871,-0.906
572,-0.500,1.145,-0.688
573,-0.594,1.316,-0.758
574,-0.492,0.215,-0.934
575,-0.359,0.105,-0.859
576,-0.117,0.789,-1.000
577,0.207,0.758,-1.199
578,-0.008,0.316,-0.961
579,-0.477,-0.012,-0.801
580,-0.332,0.930,-0.969
581,-0.008,1.219,-0.930
582,0.008,0.477,-0.926
583,-0.191,-0.617,-0.914
584,-0.148,-1.023,-0.961
585,0.016,-0.734,-1.016
586,0.137,-0.672,-0.871
587,0.215,-1.141,-0.887
588,0.227,-1.520,-0.926
589,0.270,-1.449,-0.961
590,0.301,-0.832,-0.941
591,0.406,-0.629,-0.992
592,0.473,-0.625,-0.832
593,0.375,-0.871,-0.922
594,0.266,-0.812,-0.980
595,0.496,-1.160,-1.262
596,0.473,-0.156,-1.043
597,0.348,-0.648,-0.828
598,0.328,-1.945,-1.242
599,0.160,-1.434,-0.977
600,0.363,-0.297,-0.742
601,0.395,-0.543,-0.801
602,0.125,-0.859,-0.824
603,0.059,-0.898,-0.977
604,0.242,-0.426,-1.082
605,0.301,-0.363,-1.035
606,0.418,-0.648,-0.934
607,0.363,-0.750,-0.977
608,-0.035,-1.016,-0.836
609,-0.070,-1.301,-0.934
610,0.172,-0.207,-1.305
611,0.457,-0.258,-1.094
612,0.297,-0.398,-0.973
613,0.062,-0.078,-1.059
614,0.148,-0.336,-0.816
615,-0.098,-0.492,-0.711
616,-0.402,-0.754,-0.852
617,-0.105,-0.840,-0.969
618,0.145,-1.137,-1.117
619,-0.051,-0.668,-1.113
620,-0.188,-0.215,-1.047
621,-0.051,-0.230,-1.031
622,-0.094,-0.367,-0.832
623,-0.254,-0.281,-0.754
624,-0.141,-0.441,-0.859
625,0.078,-0.953,-0.977
626,-0.023,-1.324,-1.043
627,0.020,-1.797,-1.031
628,-0.109,-1.293,-0.891
629,-0.805,-0.504,-0.844
630,-1.184,0.293,-1.141
631,-0.836,0.082,-1.340
632,-0.477,-0.387,-1.277
633,-0.633,-0.863,-0.922
634,-1.305,-0.625,-0.547
635,-1.836,0.301,-0.500
636,-1.418,1.258,-1.012
637,-0.219,0.234,-1.238
638,-0.020,-0.074,-1.051
639,-0.523,0.250,-0.898
640,-0.652,0.391,-0.742
641,-0.660,-0.082,-0.793
642,-0.250,-0.602,-0.742
643,0.414,-0.281,-0.730
644,0.578,0.227,-0.891
645,0.512,0.359,-1.062
646,0.633,0.105,-1.160
647,0.871,0.086,-1.012
648,1.094,0.172,-0.809
649,1.016,0.137,-0.707
650,0.891,0.000,-1.172
651,1.164,-0.023,-0.996
652,1.418,-1.438,-0.805
653,1.426,-1.809,-1.254
654,1.176,-0.664,-1.070
655,1.195,0.289,-0.992
656,1.004,-0.188,-0.992
657,0.727,-0.371,-0.688
658,0.379,-0.102,-0.855
659,0.297,0.023,-1.004
660,0.547,-0.227,-1.141
661,0.441,-0.703,-1.195
662,0.352,-0.715,-0.973
663,0.074,-0.816,-0.859
664,-0.367,-0.621,-1.047
665,-0.223,0.594,-1.246
666,0.059,-0.152,-0.953
667,-0.477,0.781,-0.953
668,-0.660,1.297,-0.918
669,-0.551,0.441,-0.812
670,-1.070,-0.270,-0.828
671,-1.148,-0.367,-0.812
672,-0.672,-0.230,-0.922
673,-0.543,-0.031,-0.941
674,-0.766,0.297,-0.934
675,-0.621,0.051,-1.039
676,-0.367,0.141,-1.043
677,-0.410,0.262,-0.820
678,-0.336,0.414,-0.664
679,-0.207,0.328,-0.730
680,-0.320,0.199,-0.844
681,-0.215,0.141,-1.043
682,0.184,0.125,-1.164
683,0.266,0.141,-1.152
684,0.113,-0.156,-0.973
685,0.258,-0.301,-0.836
686,0.094,-0.207,-0.750
687,-0.215,0.180,-0.879
688,-0.227,0.000,-1.180
689,0.082,-0.293,-1.375
690,0.277,-0.551,-1.234
691,-0.105,-0.285,-0.859
692,-0.754,0.023,-0.695
693,-1.066,-0.094,-0.777
694,-0.801,-0.184,-1.082
695,-0.121,0.137,-1.285
696,0.223,1.750,-1.113
697,0.133,1.992,-0.801
698,-0.082,1.688,-0.656
699,-0.039,0.352,-0.562
700,0.016,0.750,-0.582
701,0.395,1.969,-0.871
702,0.730,1.992,-1.223
703,0.773,1.312,-1.379
704,0.980,-0.301,-1.184
705,0.848,-0.109,-0.695
706,0.383,1.641,-0.375
707,-0.027,1.730,-0.660
708,0.414,0.227,-1.020
709,1.215,-0.875,-1.344
710,1.488,-0.008,-1.430
711,0.895,1.613,-1.145
712,0.027,1.898,-1.031
713,-0.289,0.043,-0.973
714,0.074,-0.777,-0.855
715,0.266,0.605,-0.730
716,0.055,1.918,-0.754
717,-0.621,1.180,-1.055
718,-0.582,-0.715,-1.402
719,0.105,-0.637,-1.383
720,0.113,0.438,-0.973
721,-0.582,0.922,-0.625
722,-1.215,0.586,-0.664
723,-0.609,-0.059,-1.016
724,-0.086,-0.312,-1.125
725,-0.223,0.738,-0.945
726,-0.715,1.379,-0.863
727,-0.816,0.770,-0.984
728,-0.691,-0.254,-1.059
729,-0.441,-0.934,-0.859
730,-0.328,-0.445,-0.730
731,-0.355,0.031,-0.848
732,-0.402,-0.664,-0.965
733,-0.070,-1.492,-1.117
734,0.281,-1.438,-0.926
735,0.137,-1.113,-0.734
736,0.105,-0.531,-0.824
737,0.590,-1.141,-0.930
738,1.301,-1.410,-0.871
739,1.402,-0.832,-0.652
740,0.984,-0.551,-0.973
741,0.707,-0.691,-1.164
742,0.992,-1.137,-1.270
743,1.941,-1.418,-1.648
744,1.992,-1.941,-0.996
745,1.809,-1.492,-0.141
746,0.777,-1.449,-0.141
747,1.082,-1.812,-0.547
748,1.957,-1.992,-0.961
749,1.992,-1.895,-1.117
750,1.992,-0.859,-1.109
751,1.992,-0.191,-1.359
752,1.992,-0.723,-1.617
753,1.992,-1.527,-1.422
754,1.992,-1.172,-0.977
755,1.934,-0.012,-0.422
756,1.930,0.297,-0.719
757,1.953,0.000,-1.289
758,1.832,-0.590,-1.258
759,1.887,-0.461,-1.465
760,1.883,-0.262,-1.023
761,1.270,0.469,-0.727
762,0.363,0.230,-0.879
763,0.520,-0.473,-1.105
764,0.434,-0.211,-1.285
765,0.340,0.262,-1.148
766,-0.039,1.336,-0.852
767,-0.418,1.480,-1.344
768,0.520,0.090,-1.090
769,-1.105,1.094,-0.430
770,-1.469,0.867,-0.512
771,-0.203,0.918,-0.984
772,-0.887,0.867,-1.188
773,-0.980,-0.098,-1.004
774,-0.332,-0.586,-1.059
775,-0.141,0.547,-0.891
776,-0.469,0.742,-0.734
777,-0.633,-0.238,-0.902
778,-0.625,-0.246,-1.117
779,0.273,0.230,-1.273
780,0.613,0.531,-1.258
781,0.379,0.398,-1.035
782,0.543,-0.078,-0.715
783,0.137,0.129,-0.305
784,-0.289,0.363,-0.352
785,-0.082,0.207,-0.750
786,0.855,0.746,-1.086
787,1.375,0.379,-1.641
788,1.473,-0.516,-1.438
789,1.367,-1.379,-1.113
790,0.645,-0.672,-0.797
791,0.766,-0.074,-0.566
792,1.211,-0.242,-0.590
793,1.348,-0.461,-0.742
794,1.496,0.059,-0.805
795,1.633,0.586,-1.051
796,1.230,0.398,-1.270
797,0.961,-0.336,-1.098
798,1.043,-0.801,-0.961
799,1.059,-0.324,-0.902
800,0.988,0.027,-0.828
801,1.258,0.355,-1.023
802,1.230,-0.496,-1.203
803,1.199,0.004,-1.109
804,1.125,0.164,-1.176
805,1.199,0.090,-0.941
806,1.188,-0.305,-0.914
807,0.398,-0.297,-0.699
808,0.117,0.203,-1.312
809,0.492,0.152,-1.277
810,0.816,0.641,-1.129
811,0.375,0.234,-1.145
812,0.461,0.105,-0.898
813,-0.113,-0.629,-0.801
814,-0.715,-0.465,-0.551
815,-0.234,0.371,-0.859
816,0.363,-0.582,-1.047
817,0.059,0.176,-1.039
818,0.035,-0.051,-1.004
819,0.168,0.324,-1.324
820,-0.125,0.141,-0.879
821,-0.352,0.500,-0.523
822,-0.582,0.266,-0.996
823,-0.219,0.270,-0.961
824,-0.625,0.406,-0.953
825,-0.996,0.402,-1.086
826,-0.801,-0.246,-0.852
827,-1.152,-0.434,-1.141
828,-1.223,-0.426,-1.152
829,-1.273,-0.234,-0.797
830,-1.113,0.055,-0.840
831,-1.266,-0.238,-0.887
832,-1.223,-0.227,-0.859
833,-1.352,-0.562,-0.941
834,-1.645,0.086,-0.930
835,-1.645,0.086,-0.930
836,-1.379,0.070,-0.992
837,-1.129,0.023,-0.980
838,-1.352,-0.156,-0.887
839,-1.434,-0.199,-0.895
840,-1.258,-0.238,-0.766
841,-1.395,-0.297,-0.828
842,-1.340,-0.051,-0.867
843,-0.695,-0.309,-1.031
844,-0.426,-0.336,-0.969
845,-0.301,-0.055,-0.785
846,-0.215,0.227,-0.863
847,-0.414,-0.645,-0.832
848,-0.523,-1.707,-0.859
849,-0.523,-1.699,-1.012
850,0.207,-0.395,-0.977
851,1.043,0.770,-1.074
852,0.918,0.438,-0.957
853,0.270,-0.320,-0.801
854,0.066,-0.938,-0.875
855,0.004,-0.480,-1.016
856,0.289,-1.090,-1.008
857,0.434,-1.992,-1.039
858,0.438,-1.992,-0.992
859,0.637,-1.438,-0.859
860,0.844,-0.125,-0.973
861,1.172,-0.199,-1.082
862,0.906,-1.219,-0.824
863,0.188,-0.836,-0.820
864,-0.168,-0.289,-0.816
865,0.270,-1.273,-0.977
866,0.199,-1.930,-0.914
867,-0.258,-1.801,-0.695
868,-0.695,-1.598,-1.035
869,-0.750,-0.348,-1.578
870,0.188,0.961,-1.301
871,1.035,-0.789,-1.016
872,-0.055,-1.027,-0.504
873,-1.406,0.398,-0.328
874,-0.902,-0.035,-0.863
875,-0.410,-1.371,-1.473
